loop1: max_iter=50, norm_reduction(target=0.001, final=0.000936119)
  i                   resNorm                         J                        Jb                      JoJc
  0          932.572369883532       823317.484384642332            0.000000000000       823317.484384642332
  1          716.148425107903       819044.674368304783           41.984798534079       819002.689569770708
  2          541.093639163494       816245.273113575182          145.580589877552       816099.692523697624
  3          413.766769876836       814115.477162960102          320.463787514078       813795.013375445968
  4          330.104130671068       812778.918424356962          511.450121966938       812267.468302390072
  5          277.107604641617       811678.506610341952          757.187710534459       810921.318899807520
  6          229.691774647634       811035.875605527195          959.692420092293       810076.183185434900
  7          191.299302426807       810487.347950701718         1189.106014816011       809298.241935885744
  8          175.168615294917       810066.212287961273         1418.635410682930       808647.576877278392
  9          136.787098196740       809774.533189064590         1616.766866919945       808157.766322144656
 10          125.638367471504       809554.356684708036         1797.075895917249       807757.280788790784
 11           98.048762918544       809384.947221424081         1961.473511016576       807423.473710407503
 12           99.388251343430       809288.058097729459         2069.329379329291       807218.728718400118
 13           82.377192485485       809203.718677385245         2174.872859336728       807028.845818048459
 14           60.789874241580       809129.899671663996         2279.025460865395       806850.874210798647
 15           57.309990958578       809079.409148015897         2358.959514930253       806720.449633085635
 16           53.414495871545       809050.562713324325         2409.040812426180       806641.521900898195
 17           42.051805977118       809022.348586189677         2462.310630173857       806560.037956015789
 18           37.861377378924       809004.894297479303         2498.014575326958       806506.879722152371
 19           32.001839708113       808991.735454144422         2526.844354739455       806464.891099405009
 20           26.571062516752       808980.880744100315         2552.300938510948       806428.579805589397
 21           22.147637863871       808973.351410532836         2571.156986852136       806402.194423680659
 22           20.913305107883       808967.886152117280         2585.699195831230       806382.186956286081
 23           15.261219560235       808963.550263726502         2597.934501913895       806365.615761812660
 24           13.906825306406       808960.203794342699         2607.961887296194       806352.241907046526
 25           11.323486061617       808958.002819022164         2614.943577491937       806343.059241530253
 26           10.890755356453       808956.440382778761         2620.160741155227       806336.279641623492
 27            8.612958421928       808955.459823292098         2623.584579557474       806331.875243734568
 28            6.943755147609       808954.589949360583         2626.755602096599       806327.834347264026
 29            5.685373697395       808953.925153220771         2629.296668196434       806324.628485024325
 30            5.115017280112       808953.526056020404         2630.890939688557       806322.635116331861
 31            4.847108511956       808953.279834281886         2631.911041497506       806321.368792784400
 32            3.636808848589       808953.019573104684         2633.031605166649       806319.987967938068
 33            3.262299589947       808952.869910777430         2633.701592763633       806319.168318013777
 34            2.780850899219       808952.752977104159         2634.243641601645       806318.509335502516
 35            2.260028758889       808952.675823607948         2634.613330948093       806318.062492659898
 36            1.858761998135       808952.605020051822         2634.964613850570       806317.640406201244
 37            1.418103497408       808952.554828478023         2635.223299352313       806317.331529125688
 38            1.193784675237       808952.519053404452         2635.414892624851       806317.104160779621
 39            1.003236488927       808952.497937017702         2635.532121021902       806316.965815995820
 40            0.872998770999       808952.483406646992         2635.615448372559       806316.867958274437

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000900956)
  i                   resNorm                         J                        Jb                      JoJc
  0           31.604204917756       808985.799335492658         2635.615448372559       806350.183887120103
  1           31.955326592006       808976.368037213804         2634.948967124207       806341.419070089585
  2           26.044709495666       808968.073999917367         2633.752947719115       806334.321052198298
  3           20.194810208937       808961.979504004819         2633.165677462609       806328.813826542231
  4           24.752592225944       808958.410134181730         2631.925258985167       806326.484875196591
  5           17.710061298607       808954.976478714962         2630.857138141877       806324.119340573088
  6           15.151772603087       808952.121658161283         2629.616918539768       806322.504739621538
  7           13.041349342409       808950.019953194656         2628.615173828122       806321.404779366567
  8           10.670187789056       808948.226734275813         2627.850378194904       806320.376356080873
  9           10.270950066656       808946.650465148268         2627.283155400229       806319.367309748079
 10            9.403853377249       808945.577824551845         2626.694775840605       806318.883048711228
 11            7.804506256198       808944.720017800923         2626.399257403856       806318.320760397124
 12            6.885464716888       808944.170065013925         2626.347331809505       806317.822733204463
 13            6.247051782660       808943.673525672290         2626.225222450643       806317.448303221609
 14            5.320900735843       808943.243239117903         2626.090516498942       806317.152722619008
 15            4.365723874904       808942.926479885122         2625.974926259057       806316.951553626102
 16            4.257841350415       808942.707997300779         2625.853980351012       806316.854016949772
 17            3.478298531823       808942.547829769435         2625.784355779174       806316.763473990257
 18            2.765319922652       808942.402466607280         2625.685649898229       806316.716816709028
 19            2.853527838044       808942.311371534946         2625.668641586949       806316.642729948042
 20            2.318053794019       808942.251302528894         2625.672834233991       806316.578468294931
 21            1.769071916228       808942.193337577279         2625.677594603288       806316.515742974007
 22            1.543835093506       808942.143930801889         2625.643902832981       806316.500027968897
 23            1.371122569284       808942.118149562739         2625.623674315540       806316.494475247222
 24            1.228584595116       808942.098113173153         2625.597981051365       806316.500132121844
 25            0.955951816593       808942.083464341355         2625.558915852271       806316.524548489135
 26            0.871573198563       808942.071759940241         2625.509171273807       806316.562588666449
 27            0.744542159748       808942.064326851279         2625.458996902548       806316.605329948710
 28            0.602623433281       808942.058376249857         2625.410086822860       806316.648289427045
 29            0.504714709773       808942.054097719840         2625.394023878775       806316.660073841107
 30            0.391706741367       808942.050881098025         2625.385563066044       806316.665318032028
 31            0.388683938203       808942.048777631717         2625.398296277404       806316.650481354329
 32            0.332845807221       808942.047437003930         2625.405657139429       806316.641779864556
 33            0.250468936094       808942.046322142938         2625.418247908714       806316.628074234235
 34            0.220475709815       808942.045377178467         2625.427507207173       806316.617869971320
 35            0.195872150873       808942.044844119926         2625.433021143163       806316.611822976731
 36            0.159392596242       808942.044455013471         2625.435501371520       806316.608953641960
 37            0.129920815355       808942.044141067890         2625.436958594173       806316.607182473759
 38            0.108607762974       808942.043916896218         2625.437143338696       806316.606773557491
 39            0.084399556384       808942.043753133854         2625.437072113381       806316.606681020465
 40            0.069177239138       808942.043639385025         2625.437928844998       806316.605710540083
 41            0.060978356942       808942.043565133703         2625.442425197977       806316.601139935781
 42            0.049733754116       808942.043512896751         2625.445574502007       806316.597938394756
 43            0.040323555066       808942.043480410706         2625.449579649919       806316.593900760752
 44            0.034212613922       808942.043456871761         2625.452922844389       806316.590534027317
 45            0.028474001694       808942.043440843001         2625.455988415565       806316.587452427484

