        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3874877  3874877  3874877  3739036  3739036            5     0.250907     0.250907
     adpsfc_t181     9786      357      357      353      353       0.7528      1.77541     0.767625
     adpsfc_t183     9786      215      215      213      213  3.28605e+09     0.133568    0.0742393
     adpsfc_t187     9786     2060     2060     2060     2060       2.2585     0.203986     0.169747
     adpsfc_q181     9786     3301     3301     3299     3299      944.201    0.0420102    0.0207981
     adpsfc_q183     9786     3510     3510     3506     3506       969.06    0.0154762   0.00833193
     adpsfc_q187     9786     2361     2361     2359     2359      385.898     0.451958     0.292798
    adpsfc_ps181     9786      358      358      355      355      55.4545     0.805732     0.206006
    adpsfc_ps187     9786     1933     1933     1933     1933      55.0558      1.25098     0.289476
    adpsfc_uv281     9786      636      636      632      632      1.72448     0.439784     0.207939
    adpsfc_uv284     9786      426      426      420      420      1.28556     0.888642     0.319649
    adpsfc_uv287     9786     4108     4108     4102     4102       1.5874     0.459327     0.258366
     aircar_t133     7630     3061     3061     3060     3060     0.953604     0.392811     0.188822
     aircar_q133     7630      142      142      142      142   0.00185093     0.124183    0.0922122
    aircar_uv233     7630     6200     6200     6196     6196      2.33158     0.613099     0.211123
     sfcshp_t180     3246      685      685      685      685  8.54358e+08    0.0509382    0.0479987
     sfcshp_t183     3246       57       57       56       56  1.88982e+09     0.100988     0.101865
     sfcshp_q180     3246      474      474      474      474   0.00110689     0.418561     0.247699
     sfcshp_q183     3246      316      316      316      316      928.546    0.0572352    0.0404559
    sfcshp_ps180     3246     1295     1295     1286     1286      38.2185      3.47702     0.798183
    sfcshp_uv280     3246     2058     2058     2058     2058      2.64986     0.196664      0.11264
    sfcshp_uv282     3246       30       30       30       30      1.07925     0.721069      0.16473
    sfcshp_uv284     3246      270      270      262      262      1.12173       1.2058     0.393108
