loop1: max_iter=50, norm_reduction(target=0.001, final=0.000985512)
  i                   resNorm                         J                        Jb                      JoJc
  0          882.093198782727        18656.004829479760            0.000000000000        18656.004829479760
  1          507.226362383574        15242.273295277020           29.954341480448        15212.318953796570
  2          459.495088035546        13646.740891528110           84.288018211224        13562.452873316881
  3          337.291620160546        12659.294729874469          153.533494420937        12505.761235453530
  4          332.744559006195        11906.626820766151          242.228610037880        11664.398210728270
  5          252.944118934495        11357.739793359369          339.068602141931        11018.671191217440
  6          236.255175588139        10733.709098387770          501.932544103336        10231.776554284430
  7          217.451204280940        10350.314161307109          640.755455151640         9709.558706155472
  8          184.539400896136        10077.660517696640          764.545834673133         9313.114683023508
  9          165.083300924167         9891.819161133837          864.996241112732         9026.822920021104
 10          149.226859204025         9679.036459487801         1002.295518895710         8676.740940592092
 11          118.694161308217         9513.208419698825         1130.411496199269         8382.796923499556
 12           98.813348105686         9378.973241884409         1252.256389882711         8126.716852001698
 13           85.115504348196         9298.296400192188         1335.987235503668         7962.309164688520
 14           75.602078037245         9215.451621089105         1433.800423594163         7781.651197494943
 15           61.725061703039         9162.370986339800         1504.742120651844         7657.628865687955
 16           53.203210392639         9119.391236704652         1568.766904295991         7550.624332408661
 17           41.908278637719         9084.638896479828         1626.479773780540         7458.159122699288
 18           37.479007384259         9060.486689664001         1670.939607160512         7389.547082503490
 19           32.840759222330         9044.902766611376         1702.282236797549         7342.620529813827
 20           29.457203845461         9036.818047740810         1719.649727423920         7317.168320316890
 21           21.330337541483         9026.613763233718         1743.118324391094         7283.495438842624
 22           20.003321797065         9019.588631284434         1760.619427803828         7258.969203480607
 23           15.994571380949         9015.507240127561         1771.491720387545         7244.015519740016
 24           14.005748709194         9011.881827949790         1781.774778885283         7230.107049064507
 25           10.500740761453         9009.745847480972         1788.206175424441         7221.539672056531
 26            8.158716553538         9007.763183903979         1794.547093046735         7213.216090857243
 27            7.052642632320         9006.537894975518         1798.726529004834         7207.811365970684
 28            5.727063320244         9005.723854746806         1801.670798692869         7204.053056053937
 29            4.086277029457         9005.164896451523         1803.807542451751         7201.357353999771
 30            3.743404394689         9004.818032436708         1805.206388295167         7199.611644141542
