        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3865432  3865432  3865432  3731431  3731431            5     0.194259     0.194259
     adpsfc_t181     9416      374      374      372      372       0.7528      1.21359     0.509174
     adpsfc_t183     9416      217      217      215      215  3.19884e+09    0.0686001    0.0371803
     adpsfc_t187     9416     2070     2070     2070     2070       2.2585     0.160191     0.141157
     adpsfc_q181     9416     3181     3181     3179     3179      939.066    0.0511802    0.0242643
     adpsfc_q183     9416     3395     3395     3391     3391      967.268    0.0205369    0.0087263
     adpsfc_q187     9416     2387     2387     2385     2385       393.48     0.408992     0.260005
    adpsfc_ps181     9416      375      375      373      373      55.3512      1.17953     0.278668
    adpsfc_ps187     9416     1948     1948     1947     1947      55.0136        1.876     0.285268
    adpsfc_uv281     9416      654      654      650      650      1.72353     0.545456     0.244494
    adpsfc_uv284     9416      430      430      420      420      1.28229     0.994773     0.394007
    adpsfc_uv287     9416     4132     4132     4126     4126       1.5874     0.372202     0.220267
     aircar_t133    26145    11819    11819    11814    11814     0.936508     0.375751     0.172925
     aircar_q133    26145      677      677      677      677      0.39939     0.429338     0.222374
    aircar_uv233    26145    23746    23746    23742    23742      2.32654      0.39577     0.154725
     sfcshp_t180     3279      698      698      697      697  7.57554e+08    0.0587678    0.0499346
     sfcshp_t183     3279       58       58       56       56  2.31455e+09     0.305124      0.17237
     sfcshp_q180     3279      471      471      470      470   0.00103947     0.440942     0.218138
     sfcshp_q183     3279      302      302      301      301      926.685    0.0783187    0.0373021
    sfcshp_ps180     3279     1301     1301     1296     1296      38.2184       3.5185     0.674625
    sfcshp_uv280     3279     2088     2088     2086     2086      2.65049      0.16859    0.0982333
    sfcshp_uv282     3279       38       38       38       38       1.0792      1.08115     0.283011
    sfcshp_uv284     3279      278      278      278      278      1.12953     0.767103     0.186763
