        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3927599  3927599  3927599  3793806  3793806            5     0.420972     0.420972
     adpsfc_t181     9517      378      378      360      360       0.7528      1.84331     0.656442
     adpsfc_t183     9517      214      214      212      212  3.29379e+09    0.0794851    0.0629738
     adpsfc_t187     9517     2126     2126     2121     2121       2.2585     0.201233     0.144468
     adpsfc_q181     9517     3300     3300     3297     3297      940.633    0.0566353    0.0316043
     adpsfc_q183     9517     3512     3512     3507     3507      968.628    0.0182181   0.00851902
     adpsfc_q187     9517     2459     2459     2456     2456      389.841     0.497049     0.309526
    adpsfc_ps181     9517      379      379      376      376      55.7787      1.52782     0.296721
    adpsfc_ps187     9517     2013     2013     2013     2013      54.8081      1.50156     0.320502
    adpsfc_uv281     9517      660      660      652      652      1.72145     0.629378     0.310608
    adpsfc_uv284     9517      424      424      416      416      1.28419      1.05445     0.404904
    adpsfc_uv287     9517     4110     4110     4094     4094       1.5874     0.700347     0.417934
     aircar_t133    60012    26152    26152    26129    26129     0.974667     0.366253     0.222929
     aircar_q133    60012     2198     2198     2198     2198     0.624125     0.252225     0.160847
    aircar_uv233    60012    52472    52472    52452    52452      2.33609     0.469915     0.246664
     sfcshp_t180     3243      689      689      688      688  5.39164e+08    0.0817021    0.0678806
     sfcshp_t183     3243       48       48       46       46  1.47442e+09    0.0991632    0.0979917
     sfcshp_q180     3243      466      466      465      465   0.00109888     0.461457     0.271486
     sfcshp_q183     3243      285      285      284      284      952.174      0.13821     0.147174
    sfcshp_ps180     3243     1289     1289     1286     1286      38.1918      2.75033     0.788016
    sfcshp_uv280     3243     2088     2088     2086     2086      2.65086     0.291873     0.159102
    sfcshp_uv282     3243       42       42       42       42       1.0795      1.17994     0.262002
    sfcshp_uv284     3243      244      244      232      232      1.13753       2.0402     0.702931
