        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3916938  3916938  3916938  3780371  3780371            5     0.500675     0.500675
     adpsfc_t181     9463      375      375      368      368       0.7528       2.2908     0.649825
     adpsfc_t183     9463      212      212      210      210  3.23669e+09    0.0697581    0.0321267
     adpsfc_t187     9463     2132     2132     2131     2131       2.2585     0.251985     0.180898
     adpsfc_q181     9463     3295     3295     3292     3292      941.186    0.0635857    0.0435204
     adpsfc_q183     9463     3504     3504     3499     3499      968.999    0.0134102   0.00787646
     adpsfc_q187     9463     2465     2465     2462     2462      387.278     0.519059     0.310971
    adpsfc_ps181     9463      376      376      373      373      55.1602      1.37417     0.267405
    adpsfc_ps187     9463     1999     1999     1999     1999      54.6765      1.62122      0.30523
    adpsfc_uv281     9463      658      658      654      654      1.71305     0.690874     0.347548
    adpsfc_uv284     9463      420      420      416      416      1.28604      1.13537     0.472017
    adpsfc_uv287     9463     4096     4096     4070     4070       1.5874     0.772969     0.470579
     adpupa_t120      108       53       53       53       53      2.38669    0.0867885    0.0768187
     adpupa_q120      108       48       48       48       48   0.00253864    0.0966619    0.0609108
    adpupa_ps120      108        2        2        2        2      69.8417     0.477846      0.34145
    adpupa_uv220      108      106      106      106      106      2.51885      0.13932     0.116374
     aircar_t133    52897    22554    22554    22535    22535      1.00273     0.354873     0.205808
     aircar_q133    52897     1935     1935     1935     1935     0.514179       0.3113     0.192292
    aircar_uv233    52897    45308    45308    45268    45268      2.33896     0.459427     0.237169
     sfcshp_t180     1948      620      620      620      620  8.03219e+08     0.104979    0.0907786
     sfcshp_t183     1948       31       31       31       31  3.11086e+09     0.186493     0.163927
     sfcshp_q180     1948      421      421      421      421   0.00117586     0.577347     0.370882
     sfcshp_q183     1948      236      236      236      236      960.147    0.0673737    0.0534466
    sfcshp_ps180     1948      734      734      729      729      38.1464      4.02243     0.836005
    sfcshp_uv280     1948     1218     1218     1218     1218      2.64668     0.254347     0.167419
    sfcshp_uv282     1948       30       30       30       30      1.07978     0.968286     0.171975
    sfcshp_uv284     1948      196      196      186      186      1.13508       1.3912     0.523588
