loop1: max_iter=50, norm_reduction(target=0.001, final=0.000930503)
  i                   resNorm                         J                        Jb                      JoJc
  0         1465.659221881044      1858680.433227580972            0.000000000000      1858680.433227580972
  1         1105.930226115282      1852948.295768505894           30.591246862172      1852917.704521642998
  2          764.591202740107      1847717.331360117998          156.644541955250      1847560.686818161979
  3          830.611893541515      1845501.613672381034          269.176016637857      1845232.437655742979
  4          790.628602774939      1843529.080929747084          430.100537601402      1843098.980392144993
  5          611.042462642241      1842394.657053628005          558.088080879027      1841836.568972748006
  6          549.432178909248      1840937.655709848972          779.473084020174      1840158.182625828078
  7          416.401389240076      1839231.571780754952         1152.116998257739      1838079.454782496905
  8          412.943047157488      1838303.849972978933         1423.485891866397      1836880.364081112901
  9          325.889732710390      1837365.006822783034         1770.835795430201      1835594.171027352102
 10          296.745823835825      1836629.072798358044         2111.649972929605      1834517.422825427959
 11          287.193269257184      1836188.767592740944         2354.226315151329      1833834.541277589975
 12          239.715038910988      1835598.246774953092         2742.116683598370      1832856.130091354018
 13          225.621581081837      1835324.096102755051         2951.627476597433      1832372.468626158079
 14          168.893100625294      1834946.412218298996         3282.282568428353      1831664.129649871029
 15          163.271068184029      1834729.508318560896         3499.621575711871      1831229.886742848903
 16          138.367829401388      1834503.186238677008         3756.053965334876      1830747.132273341995
 17          119.405192745466      1834360.744359506061         3937.023947925428      1830423.720411580987
 18          102.146967400483      1834255.108493810985         4084.245097430885      1830170.863396380097
 19           89.083661454647      1834159.733996486990         4229.972558668816      1829929.761437819107
 20           86.465932391399      1834094.002367272973         4339.637251275370      1829754.365115996916
 21           76.841367481333      1834048.112314593978         4421.991044585595      1829626.121270007920
 22           54.592672083756      1834001.784649513895         4511.361089809991      1829490.423559704097
 23           43.020724696026      1833959.056318992982         4601.204048614401      1829357.852270378964
 24           40.557856974281      1833933.811118632089         4658.918237184871      1829274.892881446984
 25           43.143247078203      1833920.830980957020         4690.473979676412      1829230.357001281111
 26           34.777429956489      1833909.204136467073         4720.199523662044      1829189.004612805089
 27           28.018507162945      1833899.084622485097         4747.488265171944      1829151.596357312985
 28           22.628499698813      1833891.353951107012         4769.497885155382      1829121.856065951055
 29           18.333884582587      1833884.818848724011         4789.190662322666      1829095.628186401911
 30           16.346271399758      1833880.230385004077         4803.845879169840      1829076.384505833965
 31           14.074850863526      1833877.413108830107         4813.315030540200      1829064.098078290001
 32           11.657375897510      1833875.110740992008         4821.427787174851      1829053.682953817071
 33            9.856677979409      1833873.421496642986         4827.673657566991      1829045.747839075979
 34            8.613984283118      1833872.225689561106         4832.303995209127      1829039.921694352059
 35            7.093224351176      1833871.456199587090         4835.409338071730      1829036.046861514915
 36            5.873551461071      1833870.891807596898         4837.774607597345      1829033.117199999979
 37            5.193450174800      1833870.443992381915         4839.726098655159      1829030.717893726891
 38            4.085123770314      1833870.118509093067         4841.202003212145      1829028.916505879955
 39            3.609788403279      1833869.886791083962         4842.294210282517      1829027.592580802040
 40            2.736704041983      1833869.720927511109         4843.106036713112      1829026.614890797995
 41            2.321632354794      1833869.596232346026         4843.740252433560      1829025.855979911983
 42            2.038851351039      1833869.521482102107         4844.134618075972      1829025.386864026077
 43            1.665306973606      1833869.466545189032         4844.434332538733      1829025.032212649938
 44            1.363800606001      1833869.428526021075         4844.648673517548      1829024.779852503911

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000842905)
  i                   resNorm                         J                        Jb                      JoJc
  0           51.067147357289      1833883.899286842905         4844.648673517548      1829039.250613325974
  1           62.020783966210      1833862.376871224958         4847.267865339345      1829015.109005885897
  2           42.299351015217      1833851.015411654953         4848.832672518868      1829002.182739136042
  3           35.513446703402      1833844.602447906975         4850.207628310627      1828994.394819597015
  4           34.481880612221      1833842.066855323035         4850.923097349370      1828991.143757973099
  5           35.127654695213      1833838.052088757046         4852.065937746217      1828985.986151010962
  6           24.937771929855      1833834.421461242950         4852.976324654430      1828981.445136588067
  7           18.885314837879      1833831.426068498055         4854.115588477912      1828977.310480020009
  8           21.071315941033      1833828.155601572944         4855.356391782910      1828972.799209790071
  9           17.073936734556      1833826.472949547926         4856.101214099922      1828970.371735448018
 10           14.421595410346      1833824.057592716999         4857.336153457864      1828966.721439258894
 11           15.182037563407      1833822.652121707099         4857.808165410061      1828964.843956297031
 12           13.587651405984      1833821.041027515894         4858.322527409414      1828962.718500105897
 13           12.343665805866      1833820.062365140999         4858.667782065179      1828961.394583076006
 14           11.872937169310      1833819.085602920968         4858.889725552302      1828960.195877369028
 15            9.997272302285      1833818.265283945017         4858.959661478510      1828959.305622465909
 16            9.410652981695      1833817.336047875928         4858.702348130886      1828958.633699744940
 17            9.199033616512      1833816.839585077949         4858.624661404466      1828958.214923673077
 18            6.131121792151      1833816.235978977056         4858.512805477642      1828957.723173499107
 19            5.669475189108      1833815.802300021984         4858.254877375405      1828957.547422647011
 20            4.741946222587      1833815.426862708991         4858.190779738155      1828957.236082971096
 21            4.707577353615      1833815.175852548098         4858.223136748479      1828956.952715798980
 22            4.579400732438      1833815.037313580047         4858.123915014661      1828956.913398565957
 23            3.031119166555      1833814.895509620896         4857.944128963777      1828956.951380657032
 24            2.614808314596      1833814.785503881983         4857.905871663947      1828956.879632218042
 25            2.140962846117      1833814.684432381997         4857.762361301049      1828956.922071080888
 26            2.374301269396      1833814.632333501009         4857.655669491534      1828956.976664009970
 27            1.931709675523      1833814.602479421068         4857.581338526896      1828957.021140893921
 28            1.608372574146      1833814.570927201072         4857.524686410201      1828957.046240790980
 29            1.255290939990      1833814.545702263014         4857.456795027405      1828957.088907235069
 30            1.088941833606      1833814.526383229997         4857.454931340638      1828957.071451890050
 31            0.881890655808      1833814.511217789957         4857.457567470003      1828957.053650320042
 32            0.817335253776      1833814.502818999114         4857.443735526431      1828957.059083472006
 33            0.634869354337      1833814.495126667898         4857.424550882375      1828957.070575786056
 34            0.560481857665      1833814.490276695928         4857.420119708178      1828957.070156987989
 35            0.482630659728      1833814.486326405080         4857.399388569559      1828957.086937834974
 36            0.414324138443      1833814.483676539967         4857.403928051555      1828957.079748488963
 37            0.355286002390      1833814.481957176002         4857.403575363650      1828957.078381811967
 38            0.280874142631      1833814.480533296010         4857.414968863097      1828957.065564433113
 39            0.238218928359      1833814.479475060012         4857.426860326258      1828957.052614733111
 40            0.199811441327      1833814.478727481095         4857.431129738724      1828957.047597741941
 41            0.161552433702      1833814.478208971908         4857.442189159487      1828957.036019813037
 42            0.134426874389      1833814.477817082079         4857.456112111750      1828957.021704969928
 43            0.115470993723      1833814.477563577937         4857.467116380317      1828957.010447198059
 44            0.096181725911      1833814.477380122989         4857.478333919787      1828956.999046202982
 45            0.079188973067      1833814.477266649017         4857.488300330361      1828956.988966318080
 46            0.060955646513      1833814.477181469090         4857.501021481241      1828956.976159987040
 47            0.055731918010      1833814.477120558964         4857.509679401115      1828956.967441157904
 48            0.043044752979      1833814.477080523968         4857.518165832445      1828956.958914692048

