        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3872194  3872194  3872194  3738408  3738408            5     0.297466     0.297466
     adpsfc_t181     9683      388      388      382      382       0.7528      2.21402     0.532166
     adpsfc_t183     9683      213      213      211      211  3.44214e+09    0.0749576    0.0361189
     adpsfc_t187     9683     2108     2108     2107     2107       2.2585     0.241495     0.156902
     adpsfc_q181     9683     3319     3319     3316     3316      939.538    0.0553542    0.0324584
     adpsfc_q183     9683     3530     3530     3525     3525      968.932    0.0152649    0.0077958
     adpsfc_q187     9683     2449     2449     2446     2446      395.309     0.503789     0.324616
    adpsfc_ps181     9683      389      389      385      385      55.2585      1.37074     0.275779
    adpsfc_ps187     9683     1875     1875     1875     1875      54.7382      1.54898      0.30343
    adpsfc_uv281     9683      678      678      670      670      1.72441      0.62835     0.326813
    adpsfc_uv284     9683      422      422      412      412      1.28667      1.09583     0.514423
    adpsfc_uv287     9683     3912     3912     3908     3908       1.5874     0.571194     0.365495
     aircar_t133    58706    25058    25058    25048    25048     0.927224      0.31434     0.186689
     aircar_q133    58706     1962     1962     1962     1962     0.486844     0.227434     0.154684
    aircar_uv233    58706    50390    50390    50368    50368      2.32754     0.358236     0.179208
     sfcshp_t180     3308      695      695      695      695  1.13796e+09     0.126429     0.103857
     sfcshp_t183     3308       60       60       60       60  1.82574e+09     0.311586     0.218821
     sfcshp_q180     3308      481      481      481      481   0.00117815     0.756373     0.383179
     sfcshp_q183     3308      320      320      320      320       927.78     0.198616     0.181101
    sfcshp_ps180     3308     1298     1298     1290     1289       40.085      3.32729     0.785952
    sfcshp_uv280     3308     2072     2072     2072     2072      2.66457     0.336643     0.176977
    sfcshp_uv282     3308       44       44       42       42      1.07918      0.67148     0.156604
    sfcshp_uv284     3308      276      276      262      262      1.13596       1.5004     0.462922
