        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9173     3538      375      364      364       0.7528      2.60582     0.764762
     adpsfc_t183     9173     3538      213      211      211  3.30159e+09     0.111588    0.0619293
     adpsfc_t187     9173     2760     2132     2129     2129       2.2585     0.226507     0.161808
     adpsfc_q181     9173     3463     3211     3208     3208      939.459    0.0633344    0.0389161
     adpsfc_q183     9173     3463     3422     3417     3417      967.966    0.0189223    0.0106209
     adpsfc_q187     9173     2715     2465     2462     2462      387.801     0.472846     0.280559
    adpsfc_ps181     9173     7140      376      372      372       55.325      1.13624     0.341664
    adpsfc_ps187     9173     2803     2014     2014     2014      54.7605      2.06806     0.284791
    adpsfc_uv281     9173     6606      734      730      730      1.72009     0.799593     0.319319
    adpsfc_uv284     9173     8298      422      416      416      1.28642      1.20629     0.389173
    adpsfc_uv287     9173     5202     3976     3962     3962       1.5874     0.756038     0.438234
     adpupa_t120      140       75       75       75       75      2.02098     0.123365    0.0906901
     adpupa_q120      140       27       27       27       27   0.00180741    0.0843002    0.0723684
    adpupa_ps120      140        1        1        1        1      82.1538      2.42575       2.3596
    adpupa_uv220      140      126      126      126      126      2.64054     0.326078     0.251217
     aircar_t133    58642    24978    24978    24967    24967     0.944732     0.348889     0.210382
     aircar_q133    58642     2256     2256     2256     2256     0.439044     0.278248     0.169734
    aircar_uv233    58642    50252    50252    50228    50228      2.32988     0.374236     0.195866
     sfcshp_t180     1624      709      511      507      507  9.93073e+08     0.170223     0.154409
     sfcshp_t183     1624      264       61       61       61  2.56074e+09      0.13404     0.111355
     sfcshp_q180     1624      404      314      310      310   0.00133444     0.980914     0.612167
     sfcshp_q183     1624      206      200      196      196      885.519      1.06802     0.636882
    sfcshp_ps180     1624     1614      589      576      576      38.5159      3.43789       0.9155
    sfcshp_uv280     1624     1392      892      884      884      2.65445     0.372458     0.208937
    sfcshp_uv282     1624     1392       30       30       30      1.07925      1.70103     0.122311
    sfcshp_uv284     1624     1392      264      252      252      1.12414      1.67995     0.471423
