        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3886770  3886770  3886770  3753433  3753433            5     0.474974     0.474974
     adpsfc_t181     9029      369      369      358      358       0.7528      1.90604     0.573207
     adpsfc_t183     9029      213      213      211      211  3.51031e+09    0.0469557    0.0208655
     adpsfc_t187     9029     2116     2116     2111     2111       2.2585      0.18641     0.131024
     adpsfc_q181     9029     3052     3052     3049     3049      937.299    0.0515228    0.0328943
     adpsfc_q183     9029     3262     3262     3257     3257      966.574    0.0130959   0.00825972
     adpsfc_q187     9029     2441     2441     2438     2438      386.541     0.484813      0.29796
    adpsfc_ps181     9029      370      370      368      368      55.6907      1.32223      0.27519
    adpsfc_ps187     9029     1986     1986     1986     1986      54.7461      1.37921     0.329231
    adpsfc_uv281     9029      646      646      640      640      1.72287     0.891585      0.38593
    adpsfc_uv284     9029      422      422      412      412      1.28816       1.2724     0.460886
    adpsfc_uv287     9029     4020     4020     3998     3998       1.5874     0.821308     0.456884
     aircar_t133    53541    23681    23681    23665    23665     0.934822     0.441452     0.241376
     aircar_q133    53541     1692     1692     1692     1692     0.240255     0.374089     0.247372
    aircar_uv233    53541    47796    47796    47736    47734      2.32915     0.549473     0.282929
     sfcshp_t180     3000      585      585      583      583  7.17342e+08    0.0817583    0.0668134
     sfcshp_t183     3000       42       42       42       42      8.89226     0.107137     0.079857
     sfcshp_q180     3000      383      383      381      381   0.00103732     0.528656     0.315792
     sfcshp_q183     3000      251      251      249      249      934.747     0.145799    0.0843165
    sfcshp_ps180     3000     1175     1175     1162     1162      38.2482      4.48685     0.811764
    sfcshp_uv280     3000     1914     1914     1910     1910      2.64918     0.352695     0.169241
    sfcshp_uv282     3000       42       42       42       42      1.07918      1.46535     0.257305
    sfcshp_uv284     3000      224      224      182      182      1.13487      2.31833     0.686419
