loop1: max_iter=50, norm_reduction(target=0.001, final=0.000915688)
  i                   resNorm                         J                        Jb                      JoJc
  0          951.407407104679        45926.244225591588            0.000000000000        45926.244225591588
  1          778.707034952413        40628.425303023971           62.014201995693        40566.411101028280
  2          538.998506662028        37356.515150851243          197.576270952722        37158.938879898516
  3          506.566022279444        34266.658987099923          499.586140480959        33767.072846618947
  4          444.650305249779        32792.715997327861          743.943329605348        32048.772667722511
  5          367.225853206577        31425.764313485179         1067.853965290507        30357.910348194669
  6          300.660941887282        30165.659321705109         1490.304902965524        28675.354418739589
  7          325.898904208460        29555.517959319001         1754.592692794169        27800.925266524839
  8          224.325230702802        28832.905438061010         2142.203838054022        26690.701600006989
  9          210.792394975317        28344.624226801800         2464.494678234054        25880.129548567740
 10          163.732090035106        27920.002568000429         2801.659801776021        25118.342766224410
 11          149.025274659932        27602.560388036280         3101.482471974616        24501.077916061669
 12          122.554777108384        27364.061467360410         3364.410253169301        23999.651214191101
 13          130.933499006347        27200.725665524518         3570.048991366272        23630.676674158251
 14           95.729661949570        27109.604160549399         3696.605671594688        23412.998488954709
 15           83.651793618475        27013.248873236222         3843.031159738338        23170.217713497881
 16           67.043367490140        26944.960278579340         3957.172884039502        22987.787394539839
 17           61.035679226984        26897.787719324449         4042.943510230475        22854.844209093979
 18           53.693199731195        26856.303307201080         4124.938780205945        22731.364526995141
 19           44.922029007698        26826.380294390769         4189.129305666243        22637.250988724529
 20           34.461877619699        26802.850058293869         4243.632486034773        22559.217572259098
 21           31.582737736035        26787.699026034239         4281.314713027368        22506.384313006871
 22           23.510915815639        26775.721991465631         4313.158044684348        22462.563946781280
 23           20.912779547704        26767.426501267790         4336.714294111787        22430.712207156001
 24           15.995258660530        26761.192830963679         4355.595413241072        22405.597417722602
 25           14.054804575162        26756.852502173871         4369.606691872971        22387.245810300901
 26           11.622560297235        26754.092472617609         4379.053260827051        22375.039211790561
 27           10.470352380362        26752.125319682171         4386.155643365924        22365.969676316250
 28            7.553904590122        26751.008201630400         4390.378457966846        22360.629743663550
 29            5.953875261105        26749.784259411481         4395.248492793784        22354.535766617690
 30            5.316061588224        26749.158191872291         4397.879479465704        22351.278712406591
 31            4.186465977628        26748.720752503461         4399.804866842722        22348.915885660739
 32            3.537176812750        26748.429808283548         4401.143617240996        22347.286191042560
 33            2.842828912152        26748.245869401639         4402.025360844861        22346.220508556780
 34            2.153758520161        26748.096351962158         4402.772701480770        22345.323650481390
 35            1.818075901235        26748.011328652890         4403.215756790652        22344.795571862229
 36            1.547650365062        26747.954732195631         4403.522087926800        22344.432644268829
 37            1.314367296914        26747.917416717119         4403.731483162976        22344.185933554141
 38            1.034110323710        26747.890802564511         4403.886108442794        22344.004694121719
 39            0.871192649899        26747.873065748368         4403.992718658810        22343.880347089558

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000995445)
  i                   resNorm                         J                        Jb                      JoJc
  0           49.014367539754        26727.382810534949         4403.992718658810        22323.390091876139
  1           30.237944576430        26697.516817412521         4407.548802214792        22289.968015197730
  2           31.002359420084        26689.026624140781         4408.898287450686        22280.128336690090
  3           20.414380680069        26684.167092784392         4410.074083472799        22274.093009311589
  4           16.126536559316        26679.688906059218         4411.762087607964        22267.926818451258
  5           18.665588522762        26676.720831846771         4413.328202820658        22263.392629026112
  6           15.577991338593        26674.609413924049         4414.474782001468        22260.134631922581
  7           13.359241550247        26673.199435409952         4415.243452146521        22257.955983263430
  8           10.946457109810        26671.388488015251         4416.239950142226        22255.148537873021
  9           10.446258712689        26669.778700490078         4417.411691795624        22252.367008694458
 10           10.763691774433        26669.077328048741         4417.804757021747        22251.272571026999
 11            9.056824471491        26668.132688090500         4418.123199799635        22250.009488290860
 12            8.484894167737        26667.365280923710         4418.072989324122        22249.292291599591
 13            8.413331010657        26666.830627130050         4417.877586411731        22248.953040718319
 14            6.122305917668        26666.367818239931         4417.839303964956        22248.528514274971
 15            5.023616237123        26665.917211502270         4417.522178395941        22248.395033106321
 16            4.604371478721        26665.605593659649         4417.211971174094        22248.393622485550
 17            3.569124058250        26665.353623162930         4416.879155511592        22248.474467651329
 18            3.779436838660        26665.205811862121         4416.649491664908        22248.556320197211
 19            2.710083795649        26665.079337900439         4416.490262639556        22248.589075260879
 20            2.267410787027        26664.992014113559         4416.408444385726        22248.583569727831
 21            1.948914095009        26664.927846841361         4416.243621524129        22248.684225317240
 22            1.694066264755        26664.885497094499         4416.136185447697        22248.749311646799
 23            1.237862347114        26664.849189080509         4416.085653194858        22248.763535885650
 24            1.169947748518        26664.824323055680         4416.057193999164        22248.767129056519
 25            0.986697780661        26664.808289130120         4415.961857245312        22248.846431884809
 26            0.747407073841        26664.795402898872         4415.893724205006        22248.901678693859
 27            0.602594524724        26664.786611669329         4415.862304884164        22248.924306785160
 28            0.522478361230        26664.781031402788         4415.815306747583        22248.965724655209
 29            0.460747443852        26664.777275130498         4415.783642844481        22248.993632286019
 30            0.378447096083        26664.774677744579         4415.772814596288        22249.001863148289
 31            0.301054942012        26664.772909149611         4415.758658620524        22249.014250529079
 32            0.236065128986        26664.771330399621         4415.757936180481        22249.013394219139
 33            0.201926732856        26664.770402451300         4415.775460748990        22248.994941702309
 34            0.150598723360        26664.769790117200         4415.781747199956        22248.988042917241
 35            0.130125828225        26664.769378000859         4415.791215897018        22248.978162103838
 36            0.107547125321        26664.769114065741         4415.797569809856        22248.971544255881
 37            0.088289629446        26664.768931324081         4415.802908667592        22248.966022656488
 38            0.070750579285        26664.768793267631         4415.807168398872        22248.961624868760
 39            0.060843960617        26664.768709340889         4415.809583571319        22248.959125769561
 40            0.048791092389        26664.768655730859         4415.813805533694        22248.954850197169

