        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8819     3452      384      368      368       0.7528      2.33105     0.668101
     adpsfc_t183     8819     3452      215      213      213  3.28605e+09    0.0922274    0.0497475
     adpsfc_t187     8819     2704     2065     2063     2063       2.2585     0.219435     0.157369
     adpsfc_q181     8819     3369     3114     3110     3110      936.152    0.0773557      0.04778
     adpsfc_q183     8819     3369     3326     3320     3320      966.889    0.0194133     0.010035
     adpsfc_q187     8819     2655     2404     2401     2401      396.907     0.444772     0.284975
    adpsfc_ps181     8819     6934      385      381      381      55.6595       1.0767     0.291811
    adpsfc_ps187     8819     2748     1954     1954     1954       54.687      1.79611     0.298811
    adpsfc_uv281     8819     6482      672      666      666      1.72481     0.818485      0.31117
    adpsfc_uv284     8819     8068      426      416      416      1.28515      1.35245     0.578784
    adpsfc_uv287     8819     5108     3940     3914     3914       1.5874     0.710247      0.41926
     adpupa_t120       65       30       30       30       30      1.38595    0.0785723    0.0669341
     adpupa_q120       65       22       22       22       22   0.00169802     0.112153    0.0914951
    adpupa_ps120       65        1        1        1        1      69.5239      1.47352      1.94773
    adpupa_uv220       65       68       68       68       68       2.5394     0.224427     0.151409
     aircar_t133    54681    23071    23071    23043    23043     0.952367     0.315621     0.198551
     aircar_q133    54681     1974     1974     1974     1974     0.310195     0.253175     0.165235
    aircar_uv233    54681    46682    46682    46660    46660      2.33357     0.363693     0.204881
     sfcshp_t180     3026      788      641      640      640  7.90569e+08     0.074351    0.0539098
     sfcshp_t183     3026      366       26       26       26   2.7735e+09      0.12742     0.131546
     sfcshp_q180     3026      477      433      433      433   0.00124947     0.618234     0.299983
     sfcshp_q183     3026      279      272      272      272      972.951    0.0850059    0.0656712
    sfcshp_ps180     3026     3000     1243     1240     1239      38.3008      4.45793     0.738127
    sfcshp_uv280     3026     2590     1994     1990     1990      2.65195     0.292095     0.158904
    sfcshp_uv282     3026     2590       48       48       48      1.07916     0.798192     0.124148
    sfcshp_uv284     3026     2590      138      138      138      1.15234      1.98546     0.631804
