        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3895808  3895808  3895808  3758793  3758793            5     0.449237     0.449237
     adpsfc_t181     7784      380      380      374      374       0.7528      2.12718     0.666586
     adpsfc_t183     7784      210      210      208      208  3.46688e+09    0.0687949    0.0481618
     adpsfc_t187     7784     2080     2080     2079     2079       2.2585     0.250879     0.168006
     adpsfc_q181     7784     2582     2582     2579     2579      923.519    0.0643459    0.0471137
     adpsfc_q183     7784     2789     2789     2784     2784      961.516    0.0106985   0.00688703
     adpsfc_q187     7784     2416     2416     2413     2413      393.824     0.479925      0.29374
    adpsfc_ps181     7784      381      381      379      379      55.6281      1.19633     0.239688
    adpsfc_ps187     7784     1964     1964     1963     1963      54.7801      1.99704     0.300271
    adpsfc_uv281     7784      664      664      660      660      1.72215     0.609026     0.322785
    adpsfc_uv284     7784      418      418      414      414      1.28472     0.876193     0.393502
    adpsfc_uv287     7784     3834     3834     3826     3826       1.5874      0.73173     0.440137
     adpupa_t120     6295     1465     1465     1465     1465   7.6459e+19     0.228248      0.14154
     adpupa_q120     6295      280      280      280      280     0.415519     0.240117     0.137219
    adpupa_ps120     6295        4        4        4        3      76.7954      3.30922     0.823132
    adpupa_uv220     6295     5008     5008     5008     5008  1.16058e+20     0.579849     0.281278
     aircar_t133    53074    23056    23056    23042    23042       1.0548     0.427796     0.219636
     aircar_q133    53074     1686     1686     1686     1686     0.353477       0.3231     0.189456
    aircar_uv233    53074    46326    46326    46290    46290      2.34648     0.523755     0.246055
     sfcshp_t180     1891      597      597      595      595  5.79771e+08     0.165674     0.130479
     sfcshp_t183     1891       35       35       33       33  3.48155e+09     0.269868     0.155706
     sfcshp_q180     1891      393      393      391      391   0.00113109     0.544267     0.369735
     sfcshp_q183     1891      211      211      209      209      955.012     0.328895     0.294676
    sfcshp_ps180     1891      687      687      678      678      38.0964      4.20211     0.760636
    sfcshp_uv280     1891     1116     1116     1112     1112       2.6496     0.293963     0.171858
    sfcshp_uv282     1891       26       26       22       22      1.08006      1.47692     0.202298
    sfcshp_uv284     1891      184      184      178      178      1.15245      1.62716      0.57259
