        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3897081  3897081  3897081  3763067  3763067            5     0.215156     0.215156
     adpsfc_t181    10551      596      596      591      591       0.7528      1.29997     0.459168
     adpsfc_t183    10551      227      227      225      225  3.33333e+09    0.0615675    0.0297903
     adpsfc_t187    10551     2094     2094     2094     2094       2.2585     0.152001     0.119694
     adpsfc_q181    10551     3563     3563     3561     3561      912.496    0.0528453    0.0288279
     adpsfc_q183    10551     3788     3788     3784     3784      969.116    0.0157038   0.00887655
     adpsfc_q187    10551     2633     2633     2631     2631      473.076     0.440121     0.254235
    adpsfc_ps181    10551      598      598      589      589      54.9852      1.68203     0.512533
    adpsfc_ps187    10551     1931     1931     1930     1930      54.9507       1.7605     0.298891
    adpsfc_uv281    10551     1162     1162     1158     1158      1.70517     0.533524     0.244238
    adpsfc_uv284    10551      456      456      442      442      1.28245     0.966751     0.389585
    adpsfc_uv287    10551     4138     4138     4130     4130       1.5874     0.388816     0.236403
     adpupa_t120    28828    13726    13726    13696    13696  5.94815e+19    0.0614922    0.0314878
     adpupa_q120    28828     6976     6976     6969     6969      1.10542     0.140379    0.0493361
    adpupa_ps120    28828       84       84       84       83      70.5921      1.14017     0.295443
    adpupa_uv220    28828    30102    30102    30046    30046  5.87957e+19     0.468858     0.151276
     aircar_t133    53771    24682    24682    24666    24666     0.952741     0.363144     0.195419
     aircar_q133    53771     1585     1585     1585     1585     0.442074     0.345592     0.187473
    aircar_uv233    53771    49584    49584    49550    49550      2.33154     0.466498      0.19701
     sfcshp_t180     6697     1497     1497     1495     1495  5.17261e+08    0.0509562    0.0329692
     sfcshp_t183     6697       97       97       95       95      7.72235     0.149779    0.0778896
     sfcshp_q180     6697      872      872      870      870   0.00105068     0.530144     0.203587
     sfcshp_q183     6697      512      512      510      510      944.632    0.0275019     0.017635
    sfcshp_ps180     6697     2213     2213     2208     2205       38.163      3.47196     0.630802
    sfcshp_uv280     6697     3456     3456     3452     3452      2.64759      0.17535     0.101071
    sfcshp_uv282     6697       86       86       86       86      1.09882      1.57744     0.295732
    sfcshp_uv284     6697      462      462      458      458      1.10416     0.760088     0.244512
