loop1: max_iter=50, norm_reduction(target=0.001, final=0.000952621)
  i                   resNorm                         J                        Jb                      JoJc
  0         1126.223357788329        40288.633936183607            0.000000000000        40288.633936183607
  1          925.521543068243        34379.275140079582           55.063226306474        34324.211913773113
  2          687.277167964319        31648.481259990662          135.124264524458        31513.356995466202
  3          648.096079983437        29525.627220711911          256.747109756398        29268.880110955510
  4          520.234580552693        28421.113860852140          354.873037064600        28066.240823787539
  5          461.214624713318        27344.414866174240          489.407854865757        26855.007011308480
  6          413.519530173663        26393.644362605199          655.832902163266        25737.811460441939
  7          335.204945688529        25506.891602175161          868.641875181623        24638.249726993530
  8          315.960115945591        24905.621148762009         1056.410383765767        23849.210764996242
  9          278.332078479678        24360.681289045529         1269.510887137431        23091.170401908101
 10          246.675761030973        23911.114066388629         1485.956457433371        22425.157608955258
 11          213.052225998936        23606.300783902629         1659.918338223699        21946.382445678930
 12          214.708540093851        23311.230603067459         1856.567755532643        21454.662847534819
 13          156.859438883486        23068.536375238920         2044.616594008770        21023.919781230150
 14          154.469664071562        22879.921387250761         2211.987804265698        20667.933582985061
 15          127.081405082216        22726.611993714021         2366.074319595853        20360.537674118172
 16          124.978235596425        22618.815607730910         2486.846248898189        20131.969358832721
 17          102.493972136965        22534.366405457251         2590.723575664191        19943.642829793062
 18           89.577503462415        22458.629964329779         2692.768673186073        19765.861291143701
 19           81.891321311461        22396.407953347662         2784.718038425161        19611.689914922499
 20           68.682386810665        22347.533989856969         2863.529376169444        19484.004613687532
 21           59.455087125425        22306.990651835389         2934.607799167740        19372.382852667652
 22           51.668154941770        22277.841463493620         2989.856513805824        19287.984949687791
 23           45.229533999994        22251.309438399421         3044.173344826472        19207.136093572950
 24           39.072696716293        22234.525554440850         3081.076664579382        19153.448889861469
 25           33.808610674710        22220.297672714500         3114.432846682068        19105.864826032430
 26           29.137620378220        22210.173040949830         3139.681748285495        19070.491292664330
 27           25.390984029827        22203.123440184321         3158.245639086862        19044.877801097460
 28           21.723384821630        22197.964953280891         3172.511201508410        19025.453751772478
 29           18.751926116910        22193.290192716198         3186.111522916865        19007.178669799330
 30           17.675550597627        22189.935566909251         3196.389107557262        18993.546459351990
 31           16.158638992746        22188.020214532469         3202.508186573606        18985.512027958870
 32           12.660341745303        22186.130583957842         3208.780534443730        18977.350049514109
 33           11.088155937250        22184.678906366040         3213.802994736503        18970.875911629540
 34            9.458675819068        22183.538425213930         3217.915042138817        18965.623383075112
 35            8.231881675030        22182.645081415070         3221.272595857019        18961.372485558051
 36            6.655952034324        22181.957219631779         3223.967216924886        18957.990002706891
 37            5.925062643083        22181.469217000060         3225.956924694503        18955.512292305550
 38            5.249268683181        22181.110980097179         3227.474076869094        18953.636903228089
 39            4.493182304239        22180.882435219981         3228.475181183566        18952.407254036410
 40            3.948614189611        22180.690940325141         3229.341106887524        18951.349833437620
 41            3.275369065494        22180.541346066901         3230.040381271082        18950.500964795821
 42            2.724195791319        22180.438500792061         3230.536581600137        18949.901919191929
 43            2.392940521186        22180.357634083812         3230.938987423532        18949.418646660281
 44            2.052106472419        22180.298633513310         3231.241847056801        18949.056786456509
 45            1.673820088474        22180.255904627498         3231.467805669181        18948.788098958321
 46            1.472157621847        22180.222250036080         3231.651211785567        18948.571038250509
 47            1.291679235712        22180.200210620958         3231.774852289770        18948.425358331191
 48            1.072864151897        22180.182845557349         3231.874982452850        18948.307863104499

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000818321)
  i                   resNorm                         J                        Jb                      JoJc
  0           56.343009537640        22273.178561001328         3231.874982452850        19041.303578548479
  1           39.229937647653        22248.772633226919         3233.669429666256        19015.103203560659
  2           28.313515801147        22243.807964920619         3234.570540964270        19009.237423956351
  3           23.301810876348        22240.097590737099         3236.102498834402        19003.995091902700
  4           23.120754329897        22237.564213701549         3237.666067218014        18999.898146483531
  5           22.029444896841        22235.212095696861         3239.657503629362        18995.554592067499
  6           20.984450333282        22233.565298824829         3241.347002295679        18992.218296529150
  7           16.531521792377        22232.221223303859         3242.891181024979        18989.330042278882
  8           13.380936704413        22230.685543289430         3244.851725711704        18985.833817577721
  9           12.355250646065        22229.444237555581         3246.706193249099        18982.738044306479
 10           11.080050440892        22228.488424094441         3248.240368443893        18980.248055650551
 11           11.204353002083        22227.775187357591         3249.459228605106        18978.315958752490
 12           10.140721772579        22226.987685380460         3250.731917274194        18976.255768106272
 13            8.925382380921        22226.535760177128         3251.474948644234        18975.060811532901
 14            8.078562377537        22226.059794474411         3252.275106575597        18973.784687898809
 15            7.315623406629        22225.626701717661         3253.047811388759        18972.578890328899
 16            6.283193410338        22225.220780851101         3253.767865159867        18971.452915691229
 17            5.995615751194        22224.944099798231         3254.288832753184        18970.655267045040
 18            6.023611774268        22224.713755250119         3254.715700100718        18969.998055149401
 19            4.778891193495        22224.515505733361         3255.052458007416        18969.463047725942
 20            4.255920054312        22224.327816925790         3255.353347393522        18968.974469532270
 21            3.783618057114        22224.182305900329         3255.538012946029        18968.644292954301
 22            3.064170125940        22224.058835977659         3255.721836864176        18968.336999113479
 23            2.839907608690        22223.973323718350         3255.867535808458        18968.105787909892
 24            2.749826185701        22223.914848744731         3255.904728925067        18968.010119819672
 25            2.263195675010        22223.867317445220         3255.898472293471        18967.968845151750
 26            1.941563622328        22223.815367627089         3255.903112707562        18967.912254919531
 27            1.705261698287        22223.783521479680         3255.875944519702        18967.907576959980
 28            1.472856753544        22223.758367277940         3255.827084123280        18967.931283154659
 29            1.310078595452        22223.738656010199         3255.785203761086        18967.953452249119
 30            1.180122651101        22223.724255424349         3255.770032764838        18967.954222659511
 31            0.961040685659        22223.713076824319         3255.749364088735        18967.963712735589
 32            0.823170427138        22223.704248306800         3255.743013247605        18967.961235059200
 33            0.730490739393        22223.698451882730         3255.718461964736        18967.979989917989
 34            0.632126603444        22223.693410532960         3255.678282035207        18968.015128497751
