        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3887961  3887961  3887961  3755568  3755568            5     0.248954     0.248954
     adpsfc_t181     9611      362      362      357      357       0.7528      1.90395     0.956827
     adpsfc_t183     9611      217      217      215      215  3.19884e+09     0.115534    0.0722418
     adpsfc_t187     9611     2063     2063     2063     2063       2.2585     0.223998     0.181385
     adpsfc_q181     9611     3266     3266     3264     3264      942.786    0.0549955    0.0301777
     adpsfc_q183     9611     3476     3476     3472     3472      968.614    0.0197282   0.00918081
     adpsfc_q187     9611     2367     2367     2365     2365      388.136     0.402029     0.250086
    adpsfc_ps181     9611      364      364      362      362      55.8901      1.04697     0.205235
    adpsfc_ps187     9611     1973     1973     1972     1972      55.1159       1.1145     0.290043
    adpsfc_uv281     9611      650      650      646      646      1.72182     0.422167      0.18434
    adpsfc_uv284     9611      430      430      424      424      1.28069     0.778286     0.276176
    adpsfc_uv287     9611     4136     4136     4112     4112       1.5874     0.471315     0.268402
     aircar_t133    12252     4139     4139     4138     4138     0.913698     0.375308     0.176055
     aircar_q133    12252      151      151      151      151   0.00287122    0.0414372    0.0366315
    aircar_uv233    12252     8364     8364     8354     8354      2.32495     0.468911     0.186408
     sfcshp_t180     3362      704      704      704      704  9.23186e+08    0.0473216    0.0544684
     sfcshp_t183     3362       56       56       56       56  2.31455e+09     0.247969     0.212199
     sfcshp_q180     3362      497      497      497      497   0.00109122     0.388855     0.180168
     sfcshp_q183     3362      323      323      323      323      935.099    0.0572932    0.0317453
    sfcshp_ps180     3362     1326     1326     1317     1317       38.328      2.74588     0.688585
    sfcshp_uv280     3362     2132     2132     2130     2130      2.65351     0.189898     0.105965
    sfcshp_uv282     3362       36       36       36       36      1.07921     0.885023     0.182887
    sfcshp_uv284     3362      286      286      286      286      1.11935     0.875463     0.319067
