        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3918793  3918793  3918793  3783998  3783998            5     0.425548     0.425548
     adpsfc_t181     9723      369      369      354      354       0.7528      2.58998     0.707727
     adpsfc_t183     9723      215      215      213      213  3.42594e+09    0.0977978    0.0490991
     adpsfc_t187     9723     2116     2116     2112     2112       2.2585     0.217959     0.161236
     adpsfc_q181     9723     3349     3349     3346     3346      942.939    0.0622729    0.0378604
     adpsfc_q183     9723     3562     3562     3557     3557      968.917    0.0163001   0.00885738
     adpsfc_q187     9723     2440     2440     2437     2437       386.62     0.472986     0.298985
    adpsfc_ps181     9723      370      370      368      368      55.8186      1.47632      0.23585
    adpsfc_ps187     9723     1955     1955     1955     1955      54.7476      2.03907     0.313631
    adpsfc_uv281     9723      652      652      646      646      1.72177     0.638448     0.291353
    adpsfc_uv284     9723      426      426      414      414       1.2848      1.05619     0.435154
    adpsfc_uv287     9723     3882     3882     3864     3864       1.5874     0.763441     0.451627
     aircar_t133    53719    22801    22801    22786    22786     0.920881     0.325435     0.197372
     aircar_q133    53719     1837     1837     1837     1837      0.47114     0.370228     0.249833
    aircar_uv233    53719    46030    46030    45998    45998       2.3272     0.389152     0.201088
     sfcshp_t180     3195      664      664      664      664  7.76151e+08    0.0834432     0.077615
     sfcshp_t183     3195       46       46       46       46  2.08514e+09     0.253955      0.20766
     sfcshp_q180     3195      454      454      454      454   0.00109499     0.540808     0.386783
     sfcshp_q183     3195      283      283      283      283      940.826     0.157578     0.102502
    sfcshp_ps180     3195     1265     1265     1257     1257      38.2296      5.01333     0.882088
    sfcshp_uv280     3195     2034     2034     2034     2034      2.64829     0.276894     0.128901
    sfcshp_uv282     3195       46       46       46       46      1.07946      2.15587     0.257193
    sfcshp_uv284     3195      234      234      230      230      1.12703      1.28098     0.305422
