        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3893763  3893763  3893763  3760776  3760776            5     0.432999     0.432999
     adpsfc_t181     8144      356      356      350      350       0.7528      1.80655      0.68336
     adpsfc_t183     8144      214      214      212      212  3.43401e+09    0.0452333    0.0252705
     adpsfc_t187     8144     2126     2126     2121     2121       2.2585     0.201261     0.141379
     adpsfc_q181     8144     2664     2664     2661     2661      930.583    0.0483822    0.0268805
     adpsfc_q183     8144     2876     2876     2871     2871       961.77    0.0140111   0.00856526
     adpsfc_q187     8144     2443     2443     2440     2440      379.439     0.477063      0.29452
    adpsfc_ps181     8144      357      357      354      354       55.485      1.46032     0.382256
    adpsfc_ps187     8144     1987     1987     1987     1987      54.7874      1.04697     0.300444
    adpsfc_uv281     8144      698      698      694      694      1.72157      0.68807     0.336335
    adpsfc_uv284     8144      424      424      420      420      1.28544      1.23693     0.552696
    adpsfc_uv287     8144     3988     3988     3970     3970       1.5874     0.746801     0.428603
     adpupa_t120       48       26       26       26       26      1.35343    0.0843951    0.0657171
     adpupa_q120       48       26       26       26       26    0.0015376    0.0812693    0.0582302
    adpupa_ps120       48        1        1        1        1      82.3702      4.54331      3.86826
    adpupa_uv220       48       42       42       42       42      2.50926     0.284781     0.222349
     aircar_t133    54111    22731    22731    22721    22721     0.954183     0.335833     0.206151
     aircar_q133    54111     1783     1783     1783     1783     0.428368     0.249257     0.150098
    aircar_uv233    54111    45654    45654    45630    45630      2.33181     0.397001     0.210276
     sfcshp_t180     1641      543      543      543      543  9.59589e+08     0.139721     0.111208
     sfcshp_t183     1641       43       43       43       43  1.52499e+09     0.199243     0.160399
     sfcshp_q180     1641      349      349      349      349   0.00112068      1.13078     0.646952
     sfcshp_q183     1641      213      213      213      213      931.025     0.051358     0.052531
    sfcshp_ps180     1641      613      613      608      606      38.1448      3.37023         0.99
    sfcshp_uv280     1641      964      964      964      964      2.65419       0.2152       0.1486
    sfcshp_uv282     1641       40       40       40       40      1.07919      1.55808      0.27036
    sfcshp_uv284     1641      208      208      166      166      1.14129      2.23004     0.771568
