        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3896682  3896682  3896682  3764559  3764559            5     0.390803     0.390803
     adpsfc_t181     9389      366      366      359      359       0.7528      2.21975     0.641485
     adpsfc_t183     9389      214      214      212      212  3.29379e+09    0.0856726    0.0356826
     adpsfc_t187     9389     2041     2041     2040     2040       2.2585     0.283071     0.180405
     adpsfc_q181     9389     3227     3227     3224     3224      941.245    0.0881622    0.0291215
     adpsfc_q183     9389     3436     3436     3431     3431      968.395    0.0249737   0.00772229
     adpsfc_q187     9389     2357     2357     2354     2354      391.757      1.11862     0.361463
    adpsfc_ps181     9389      367      367      365      365      55.5954      1.40511     0.275734
    adpsfc_ps187     9389     1938     1938     1937     1937      54.9361     0.938588     0.296992
    adpsfc_uv281     9389      652      652      642      642      1.72285     0.813302      0.36461
    adpsfc_uv284     9389      424      424      400      400      1.28468      1.23279     0.468245
    adpsfc_uv287     9389     4046     4046     4018     4018       1.5874     0.625831     0.317351
     aircar_t133    44692    18871    18871    18865    18865      1.02149     0.472736     0.242391
     aircar_q133    44692     1402     1402     1402     1402     0.417756     0.285619      0.15248
    aircar_uv233    44692    38088    38088    38062    38062      2.34366     0.646931     0.254317
     sfcshp_t180     3205      707      707      705      705  7.53244e+08    0.0423064    0.0282032
     sfcshp_t183     3205       58       58       58       58  1.31306e+09     0.102891    0.0746286
     sfcshp_q180     3205      498      498      496      496   0.00106647     0.539573     0.221273
     sfcshp_q183     3205      319      319      317      317      933.847     0.131807    0.0798605
    sfcshp_ps180     3205      805      805      799      798      38.0347      2.64952     0.782111
    sfcshp_uv280     3205     1334     1334     1330     1330      2.64881     0.273303     0.149552
    sfcshp_uv282     3205       46       46       46       46      1.07946      1.56022     0.190782
    sfcshp_uv284     3205      268      268      246      246      1.13192      1.80164     0.632561
