        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9992     3850      600      589      589       0.7528      1.66052     0.597332
     adpsfc_t183     9992     3850      227      225      225  3.33333e+09    0.0890105    0.0492924
     adpsfc_t187     9992     2998     2130     2129     2129       2.2585     0.215824     0.156657
     adpsfc_q181     9992     3770     3503     3500     3500      910.132    0.0882306    0.0521909
     adpsfc_q183     9992     3770     3728     3723     3723      968.619    0.0235019    0.0124484
     adpsfc_q187     9992     2949     2685     2682     2682      470.538     0.509696     0.318755
    adpsfc_ps181     9992     7776      602      594      594      54.9417       1.5169     0.507049
    adpsfc_ps187     9992     3045     2006     2006     2006      54.7618      1.30097      0.34321
    adpsfc_uv281     9992     7516     1168     1160     1160      1.70585     0.736114     0.330214
    adpsfc_uv284     9992     9456      458      442      442      1.27694     0.975577     0.464821
    adpsfc_uv287     9992     5872     4182     4158     4158       1.5874     0.645355     0.397212
     adpupa_t120    41116    19177    19177    19172    19172  4.79323e+19    0.0645981    0.0316091
     adpupa_q120    41116     9969     9969     9969     9969      1.45238     0.115173    0.0412132
    adpupa_ps120    41116      117      117      116      116      71.2778      1.21804     0.384917
    adpupa_uv220    41116    43754    43754    43590    43590  4.95691e+19     0.533965     0.172054
     aircar_t133    79780    32889    32889    32867    32867      0.96908     0.315771     0.203772
     aircar_q133    79780     2888     2888     2888     2888     0.421605     0.210088     0.133075
    aircar_uv233    79780    66672    66672    66634    66634      2.33382     0.420077     0.236278
     sfcshp_t180     6433     1792     1419     1416     1416  5.31494e+08    0.0510298    0.0730967
     sfcshp_t183     6433      979       54       54       54  2.72166e+09     0.211147     0.161462
     sfcshp_q180     6433      957      860      858      858   0.00116229     0.591578     0.203378
     sfcshp_q183     6433      493      457      455      455      976.797    0.0326097    0.0293544
    sfcshp_ps180     6433     6399     2632     2624     2623      38.2232       4.0491     0.612606
    sfcshp_uv280     6433     5464     4226     4222     4222      2.64869      0.27337     0.118056
    sfcshp_uv282     6433     5464      116      116      116      1.08381      1.20454     0.274087
    sfcshp_uv284     6433     5464      262      258      258      1.16931      1.83432     0.504604
