        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3875898  3875898  3875898  3744229  3744229            5     0.253765     0.253765
     adpsfc_t181     7758      384      384      370      370       0.7528      2.37734     0.577562
     adpsfc_t183     7758      220      220      218      218  3.31801e+09     0.109403    0.0592083
     adpsfc_t187     7758     2078     2078     2074     2074       2.2585     0.233234     0.154676
     adpsfc_q181     7758     2626     2626     2623     2623      923.806    0.0730283    0.0444723
     adpsfc_q183     7758     2844     2844     2839     2839      960.245    0.0235827    0.0118162
     adpsfc_q187     7758     2416     2416     2413     2413      396.441      0.55273     0.331999
    adpsfc_ps181     7758      385      385      383      383      55.4516      1.29462      0.24362
    adpsfc_ps187     7758     1954     1954     1954     1954       54.764      1.91547     0.304151
    adpsfc_uv281     7758      674      674      670      670      1.72105     0.581744     0.278648
    adpsfc_uv284     7758      436      436      426      426      1.28288      1.23433     0.475789
    adpsfc_uv287     7758     3668     3668     3646     3646       1.5874     0.611633     0.403924
     aircar_t133    57558    24817    24817    24793    24793     0.917841     0.319092     0.192049
     aircar_q133    57558     2044     2044     2044     2044    0.0371561     0.173253     0.109465
    aircar_uv233    57558    49600    49600    49568    49568       2.3266     0.329286     0.174734
     sfcshp_t180     3335      700      700      699      699  7.56469e+08     0.103574    0.0818971
     sfcshp_t183     3335       56       56       56       56  1.88982e+09      0.10401     0.105395
     sfcshp_q180     3335      491      491      490      490     0.001136     0.615128     0.342228
     sfcshp_q183     3335      315      315      314      314      929.791     0.259285     0.253668
    sfcshp_ps180     3335     1314     1314     1307     1307      38.2624      2.98882     0.770279
    sfcshp_uv280     3335     2118     2118     2116     2116      2.65003     0.187894     0.108228
    sfcshp_uv282     3335       36       36       32       32      1.07924      1.97744     0.257748
    sfcshp_uv284     3335      294      294      292      292      1.12311      1.54355     0.643944
