        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3911798  3911798  3911798  3778512  3778512            5     0.374199     0.374199
     adpsfc_t181     8350      307      307      297      297       0.7528      2.24276      0.59311
     adpsfc_t183     8350        2        2        2        2      3.69334    0.0133394     0.108001
     adpsfc_t187     8350     2034     2034     2033     2033       2.2585      0.22813     0.164968
     adpsfc_q181     8350     2996     2996     2992     2992      947.066    0.0401261    0.0309022
     adpsfc_q183     8350     2998     2998     2994     2994      998.666  0.000498439  0.000440596
     adpsfc_q187     8350     2296     2296     2293     2293      363.149     0.527462     0.319395
    adpsfc_ps181     8350      308      308      304      304      57.3814      1.60018     0.373882
    adpsfc_ps187     8350     2010     2010     2008     2008      54.7569      1.70062     0.298668
    adpsfc_uv281     8350      600      600      596      596       1.7509     0.719197     0.397898
    adpsfc_uv284     8350       10       10       10       10       1.2114      1.41174     0.607497
    adpsfc_uv287     8350     3860     3860     3840     3840       1.5874     0.774924     0.474179
     adpupa_t120      113       58       58       58       58      1.71309     0.189995     0.166671
     adpupa_q120      113       33       33       33       33   0.00210052    0.0533495    0.0443618
    adpupa_ps120      113        1        1        1        1      81.9268     0.844676     0.886326
    adpupa_uv220      113      108      108      108      108      2.64494     0.455135     0.334255
     aircar_t133    51662    22821    22821    22803    22803     0.954231      0.33434     0.193521
     aircar_q133    51662     1828     1828     1828     1828     0.139857     0.238261     0.158304
    aircar_uv233    51662    45930    45930    45888    45888      2.33173     0.430132     0.228181
     sfcshp_t180     2918      566      566      565      565  5.94964e+08     0.146355    0.0953597
     sfcshp_t183     2918       58       58       58       58      6.91728     0.216322     0.135691
     sfcshp_q180     2918      374      374      373      373    0.0011385     0.763716     0.457975
     sfcshp_q183     2918      238      238      237      237      906.168     0.287695     0.138799
    sfcshp_ps180     2918     1154     1154     1151     1151      38.2795      3.82512     0.823749
    sfcshp_uv280     2918     1788     1788     1784     1784      2.65099     0.320443     0.190195
    sfcshp_uv282     2918       46       46       46       46      1.07916     0.905264       0.4533
    sfcshp_uv284     2918      290      290      270      270      1.12116      2.06033     0.655583
