        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3931898  3931898  3931898  3795302  3795302            5     0.251322     0.251322
     adpsfc_t181     8883      364      364      354      354       0.7528      1.79678     0.918576
     adpsfc_t183     8883      211      211      209      209  3.24443e+09     0.139801     0.107082
     adpsfc_t187     8883     2074     2074     2074     2074       2.2585     0.263898     0.226806
     adpsfc_q181     8883     3118     3118     3116     3116      939.521    0.0478577    0.0285888
     adpsfc_q183     8883     3327     3327     3323     3323      967.384    0.0214801     0.012583
     adpsfc_q187     8883     2390     2390     2388     2388      387.882     0.511105     0.348031
    adpsfc_ps181     8883      365      365      363      363      55.8098     0.938716     0.223087
    adpsfc_ps187     8883     1985     1985     1985     1985      55.1307      2.47332     0.298192
    adpsfc_uv281     8883      650      650      646      646      1.72268     0.472527     0.209707
    adpsfc_uv284     8883      418      418      410      410      1.28556     0.738443      0.27463
    adpsfc_uv287     8883     4120     4120     4108     4108       1.5874      0.47788     0.267089
     adpupa_t120     1145      230      230      230      230  3.53261e+19     0.187303     0.101182
     adpupa_q120     1145       91       91       91       91  0.000626044     0.486486      0.19324
    adpupa_ps120     1145        1        1        1        1      72.3837     0.349481      0.31509
    adpupa_uv220     1145     1026     1026     1026     1026  7.68872e+19     0.648156     0.200106
     aircar_t133     8535     3402     3402     3398     3398      1.04092     0.371773      0.17686
     aircar_q133     8535      141      141      141      141   0.00260543     0.162881    0.0934517
    aircar_uv233     8535     6858     6858     6852     6852      2.34841     0.456612     0.157045
     sfcshp_t180     3147      650      650      649      649  6.79889e+08    0.0729448     0.113287
     sfcshp_t183     3147       48       48       48       48  1.44338e+09     0.179233     0.185172
     sfcshp_q180     3147      427      427      426      426   0.00104843     0.564347     0.279594
     sfcshp_q183     3147      256      256      255      255       932.12    0.0496689    0.0441511
    sfcshp_ps180     3147     1253     1253     1247     1247      38.2091      5.28395     0.665631
    sfcshp_uv280     3147     2000     2000     1998     1998      2.65101     0.270795     0.126627
    sfcshp_uv282     3147       32       32       32       32      1.07924      1.87067     0.123424
    sfcshp_uv284     3147      248      248      246      246      1.12563      0.75134     0.352038
