        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3883652  3883652  3883652  3750494  3750494            5     0.493599     0.493599
     adpsfc_t181     8011      369      369      360      360       0.7528      1.82168     0.561651
     adpsfc_t183     8011      215      215      213      213  3.62568e+09    0.0484521    0.0244496
     adpsfc_t187     8011     2021     2021     2015     2015       2.2585     0.167511     0.119044
     adpsfc_q181     8011     2605     2605     2601     2601      926.256    0.0686632    0.0422522
     adpsfc_q183     8011     2816     2816     2810     2810      961.131    0.0250632    0.0134055
     adpsfc_q187     8011     2351     2351     2347     2347      393.963     0.493644     0.297486
    adpsfc_ps181     8011      370      370      368      368      55.7672       1.1276     0.289397
    adpsfc_ps187     8011     1880     1880     1879     1879       54.776      1.49028      0.32483
    adpsfc_uv281     8011      646      646      638      638      1.72389     0.790691     0.340825
    adpsfc_uv284     8011      426      426      416      416      1.28996      1.17566     0.424941
    adpsfc_uv287     8011     3868     3868     3842     3842       1.5874     0.754708     0.447111
     adpupa_t120        1        0        0        0        0            0            0            0
     adpupa_q120        1        0        0        0        0            0            0            0
    adpupa_ps120        1        0        0        0        0            0            0            0
    adpupa_uv220        1        0        0        0        0            0            0            0
     aircar_t133    51385    22735        0    22726    22726     0.926633     0.396097     0.227186
     aircar_q133    51385     1686        0     1686     1686     0.314791     0.270563     0.157249
    aircar_uv233    51385    45752        0    45724    45724      2.32821     0.549939     0.286015
     sfcshp_t180     3010      551        0      547      547  6.04674e+08    0.0719233    0.0442765
     sfcshp_t183     3010       44        0       44       44  2.13201e+09    0.0761663    0.0591188
     sfcshp_q180     3010      350        0      346      346   0.00103854     0.385003     0.229094
     sfcshp_q183     3010      182        0      178      178      904.757     0.139699    0.0534657
    sfcshp_ps180     3010     1140        0     1125     1125      38.2516      4.15515     0.777991
    sfcshp_uv280     3010     1886        0     1878     1878      2.64989     0.330018     0.173131
    sfcshp_uv282     3010       46        0       46       46      1.07946      3.09698     0.214608
    sfcshp_uv284     3010      248        0      224      224      1.12705      1.87948     0.636704
