        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181    10046     3865      591      584      584       0.7528      1.66052     0.575735
     adpsfc_t183    10046     3865      222      220      220    3.371e+09    0.0846438    0.0316147
     adpsfc_t187    10046     2971     2116     2115     2115       2.2585      0.19412     0.131324
     adpsfc_q181    10046     3777     3514     3511     3511      911.828     0.074485    0.0345717
     adpsfc_q183    10046     3777     3734     3729     3729      969.359    0.0197327   0.00967341
     adpsfc_q187    10046     2921     2661     2658     2658      469.069     0.451715      0.29665
    adpsfc_ps181    10046     7819      594      584      584      55.0089      1.33162     0.493521
    adpsfc_ps187    10046     3026     2001     2000     2000      54.8948       1.6245     0.320808
    adpsfc_uv281    10046     7542     1154     1142     1142       1.7061     0.708962     0.299894
    adpsfc_uv284    10046     9494      448      436      436      1.28558      1.00558     0.396593
    adpsfc_uv287    10046     5830     4162     4150     4150       1.5874     0.658436     0.388784
     adpupa_t120    44406    20695    20695    20686    20686    4.541e+19    0.0677294    0.0335735
     adpupa_q120    44406    10923    10923    10923    10923     0.964793     0.112391    0.0421281
    adpupa_ps120    44406      126      126      124      124      71.5663      1.26811     0.546512
    adpupa_uv220    44406    47282    47282    47268    47268  5.32644e+19     0.532726      0.16825
     aircar_t133    79961    34290    34290    34261    34261      1.05653     0.333264     0.212181
     aircar_q133    79961     3120     3120     3120     3120      0.44139      0.33406     0.225476
    aircar_uv233    79961    69746    69746    69690    69690      2.34681     0.451651      0.25338
     sfcshp_t180     6606     2380     1854     1853     1853  6.14627e+08    0.0920872    0.0584256
     sfcshp_t183     6606     1212       94       94       94  2.06284e+09      0.47243     0.220006
     sfcshp_q180     6606     1065      878      877      877   0.00120492     0.764936     0.290914
     sfcshp_q183     6606      564      523      522      522      938.816     0.153618    0.0933626
    sfcshp_ps180     6606     6576     2094     2075     2075       38.084      3.34022     0.761445
    sfcshp_uv280     6606     5694     3418     3414     3414      2.64634      0.27321     0.152916
    sfcshp_uv282     6606     5694      134      130      130      1.08488      1.35193     0.391028
    sfcshp_uv284     6606     5694      438      404      404      1.11203      2.29144     0.472072
