        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3885250  3885250  3885250  3752259  3752259            5     0.474931     0.474931
     adpsfc_t181     9297      374      374      364      364       0.7528      2.06325     0.681103
     adpsfc_t183     9297      214      214      212      212  3.50202e+09    0.0514543    0.0236698
     adpsfc_t187     9297     2072     2072     2068     2068       2.2585     0.195845      0.14029
     adpsfc_q181     9297     3145     3145     3142     3142      938.337    0.0492778       0.0321
     adpsfc_q183     9297     3355     3355     3350     3350      967.489    0.0120709   0.00790463
     adpsfc_q187     9297     2408     2408     2405     2405       391.84     0.520623     0.319993
    adpsfc_ps181     9297      375      375      373      372      55.4892      1.39126     0.314924
    adpsfc_ps187     9297     1913     1913     1913     1913      54.7428      1.57867     0.330545
    adpsfc_uv281     9297      730      730      724      724      1.70683     0.867182      0.34408
    adpsfc_uv284     9297      424      424      410      410      1.28655      1.47493     0.477669
    adpsfc_uv287     9297     3890     3890     3876     3876       1.5874      0.83575     0.469416
     aircar_t133    49139    21704    21704    21681    21681      0.94785     0.438496     0.244969
     aircar_q133    49139     1555     1555     1555     1555     0.413952      0.46051     0.270287
    aircar_uv233    49139    43438    43438    43388    43388      2.33041      0.57585     0.269659
     sfcshp_t180     2759      496      496      494      494  6.36285e+08     0.074364    0.0534309
     sfcshp_t183     2759       45       45       45       45      7.79328     0.105839    0.0745491
     sfcshp_q180     2759      298      298      296      296   0.00106965     0.377095      0.29898
     sfcshp_q183     2759      174      174      172      172      901.292     0.273232     0.140478
    sfcshp_ps180     2759     1069     1069     1056     1055      38.3005      4.52524     0.820524
    sfcshp_uv280     2759     1726     1726     1720     1720       2.6517     0.389274     0.196779
    sfcshp_uv282     2759       44       44       34       34      1.07922      2.86871     0.381694
    sfcshp_uv284     2759      234      234      190      188      1.13352      2.48242     0.917908
