        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3858359  3858359  3858359       06       06     0.424079      3726773      3726773
     adpsfc_t181    10499      594      594      583      583       0.7528      1.72691     0.610633
     adpsfc_t183    10499      227      227      225      225      3.12694     0.090321    0.0453853
     adpsfc_t187    10499     1972     1972     1971     1971       2.2585     0.154466     0.126163
     adpsfc_q181    10499     3504     3504     3502     3502      911.437    0.0559895    0.0273324
     adpsfc_q183    10499     3727     3727     3723     3723      968.896    0.0157101   0.00846433
     adpsfc_q187    10499     2504     2504     2502     2502      483.884     0.491282     0.292628
    adpsfc_ps181    10499      595      595      587      587      55.0855      1.71884       0.5013
    adpsfc_ps187    10499     1812     1812     1812     1812      54.9597      1.48658     0.277806
    adpsfc_uv281    10499     1166     1166     1162     1162      1.70274     0.500313     0.255858
    adpsfc_uv284    10499      458      458      452      452      1.28062      0.99348     0.416643
    adpsfc_uv287    10499     3906     3906     3898     3898       1.5874     0.528297     0.302406
     adpupa_t120    30934    14881    14881    14768    14768      6.10974    0.0750986    0.0347961
     adpupa_q120    30934     7515     7515     7515     7515     0.490439     0.117504    0.0413164
    adpupa_ps120    30934       88       88       88       88      69.9206     0.797096     0.448898
    adpupa_uv220    30934    32038    32038    31798    31798      6.07154      0.56672     0.163247
     aircar_t133    46845    21323    21323    21296    21296     0.914749     0.536846     0.256617
     aircar_q133    46845     1231     1231     1231     1231     0.105563     0.883019     0.454092
    aircar_uv233    46845    42784    42784    42728    42728      2.32472     0.788715     0.313099
     sfcshp_t180     6711     1475     1475     1473     1473      7.81664    0.0602068    0.0383897
     sfcshp_t183     6711       87       87       87       87      2.39732    0.0542811    0.0445167
     sfcshp_q180     6711      825      825      823      823   0.00101424     0.889909      0.21178
     sfcshp_q183     6711      490      490      488      488      946.439    0.0270688    0.0229148
    sfcshp_ps180     6711     2202     2202     2184     2183      38.1566      3.72105     0.797642
    sfcshp_uv280     6711     3386     3386     3376     3376      2.64832     0.430818     0.181957
    sfcshp_uv282     6711       78       78       78       78      1.08609      2.04775     0.231485
    sfcshp_uv284     6711      416      416      360      360      1.14704      2.39031     0.672815
