        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9814     3805      572      563      563       0.7528       2.2118     0.989719
     adpsfc_t183     9814     3805      213      211      211  3.30159e+09     0.123864    0.0737975
     adpsfc_t187     9814     2916     2084     2084     2084       2.2585     0.315928     0.244807
     adpsfc_q181     9814     3721     3463     3461     3461      913.354    0.0581705    0.0314193
     adpsfc_q183     9814     3721     3673     3669     3669       970.27    0.0138308   0.00766467
     adpsfc_q187     9814     2866     2611     2609     2609      466.125     0.438979     0.251624
    adpsfc_ps181     9814     7681      571      564      564      55.2142      1.97087     0.553566
    adpsfc_ps187     9814     2956     1984     1984     1984      55.0123      1.85196     0.300439
    adpsfc_uv281     9814     7538     1126     1122     1122      1.70675     0.535307     0.235361
    adpsfc_uv284     9814     9418      422      414      414      1.28367     0.878974     0.354908
    adpsfc_uv287     9814     5778     4148     4138     4138       1.5874     0.523177     0.271282
     adpupa_t120     1354      626      626      626      626       3.0445    0.0742853    0.0376584
     adpupa_q120     1354      358      358      358      358    0.0228622     0.125506    0.0280712
    adpupa_ps120     1354        4        4        4        4      71.4603       0.4219    0.0899137
    adpupa_uv220     1354     1450     1450     1450     1450      2.61749     0.321034     0.171598
     aircar_t133    12514     5070     5070     5070     5070      1.12619     0.410034     0.203666
     aircar_q133    12514      383      383      383      383     0.406163     0.137498    0.0938669
    aircar_uv233    12514    10288    10288    10260    10260      2.36205     0.441372     0.170502
     sfcshp_t180     3241      894      686      682      682  8.56235e+08     0.171135      0.11064
     sfcshp_t183     3241      396       50       50       50        2e+09     0.243489     0.275503
     sfcshp_q180     3241      567      482      478      478   0.00105283     0.596615     0.257724
     sfcshp_q183     3241      312      302      298      298      942.064     0.062449    0.0427815
    sfcshp_ps180     3241     3218     1294     1282     1282      38.2234       4.0077     0.691228
    sfcshp_uv280     3241     2770     2082     2076     2076         2.65     0.230167     0.133603
    sfcshp_uv282     3241     2770       28       28       28      1.07927       1.3688    0.0832509
    sfcshp_uv284     3241     2770      252      250      250      1.12658     0.604724      0.26345
