        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9435     3609      591      583      583       0.7528      2.22273     0.660459
     adpsfc_t183     9435     3609      219      217      217  3.39422e+09    0.0651783    0.0258634
     adpsfc_t187     9435     2977     2126     2124     2124       2.2585     0.210685     0.145089
     adpsfc_q181     9435     3545     3284     3281     3281      905.235    0.0752138     0.040955
     adpsfc_q183     9435     3545     3501     3496     3496      967.794    0.0134657   0.00674404
     adpsfc_q187     9435     2932     2675     2672     2672      468.238     0.410779     0.256036
    adpsfc_ps181     9435     7285      590      584      584      54.9993      1.45437     0.515596
    adpsfc_ps187     9435     3025     1992     1991     1991      54.7555      1.75922     0.284991
    adpsfc_uv281     9435     6626     1104     1100     1100      1.69686     0.653307     0.289736
    adpsfc_uv284     9435     8390      434      430      430      1.28163      1.05502     0.347161
    adpsfc_uv287     9435     5494     3882     3872     3872       1.5874     0.639944     0.399989
     adpupa_t120    16147     7470     7470     7470     7470      3.13095    0.0547224    0.0258442
     adpupa_q120    16147     4171     4171     4171     4171     0.763792    0.0945247    0.0285029
    adpupa_ps120    16147       44       44       44       44      73.0858       1.4411      0.71154
    adpupa_uv220    16147    17290    17290    17290    17290      2.62321     0.418752     0.151433
     aircar_t133    56225    24015    24015    24002    24002     0.939465     0.296616     0.177464
     aircar_q133    56225     2037     2037     2037     2037     0.537421      0.28836     0.181062
    aircar_uv233    56225    48264    48264    48240    48240      2.33028     0.340037     0.174404
     sfcshp_t180     3110      882      655      654      654  6.77285e+08      0.10825     0.072627
     sfcshp_t183     3110      369       47       47       47  2.52646e+09     0.531986     0.339099
     sfcshp_q180     3110      540      453      452      452   0.00116622     0.697667     0.321942
     sfcshp_q183     3110      281      270      269      269      937.699    0.0798502    0.0484769
    sfcshp_ps180     3110     3086      754      747      747      38.0889      3.43494     0.879386
    sfcshp_uv280     3110     2734     1236     1234     1234      2.64892     0.244738     0.143247
    sfcshp_uv282     3110     2734       46       46       46      1.07916     0.709874     0.215992
    sfcshp_uv284     3110     2734      224      210      210      1.13167      2.39887     0.674751
