        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3917652  3917652  3917652  3781269  3781269            5     0.562096     0.562096
     adpsfc_t181     8894      383      383      377      377       0.7528      1.77472     0.543749
     adpsfc_t183     8894      216      216      214      214  3.41793e+09    0.0694731    0.0367878
     adpsfc_t187     8894     2112     2112     2110     2110       2.2585     0.229985     0.163214
     adpsfc_q181     8894     3010     3010     3007     3007      933.924    0.0527413    0.0307803
     adpsfc_q183     8894     3224     3224     3219     3219      965.543    0.0132298   0.00643652
     adpsfc_q187     8894     2452     2452     2449     2449      392.998     0.547601     0.340165
    adpsfc_ps181     8894      384      384      381      381      55.5133      1.63043     0.272824
    adpsfc_ps187     8894     1921     1921     1921     1921      54.8999      1.08195      0.32849
    adpsfc_uv281     8894      668      668      660      660      1.72114     0.914404     0.351835
    adpsfc_uv284     8894      428      428      416      416      1.28623      1.38674     0.484981
    adpsfc_uv287     8894     4106     4106     4062     4062       1.5874     0.769515     0.447862
     adpupa_t120       49       23       23       23       23      1.52293    0.0935518    0.0805016
     adpupa_q120       49       22       22       22       22     0.282733     0.105885    0.0841143
    adpupa_ps120       49        1        1        1        1      69.8416      4.65802      3.67064
    adpupa_uv220       49       50       50       50       50      2.54084     0.153236     0.126607
     aircar_t133    56016    24144    24144    24135    24135      1.11329     0.363168      0.21706
     aircar_q133    56016     2190     2190     2190     2190     0.397129     0.442756     0.269481
    aircar_uv233    56016    48630    48630    48602    48602      2.35422     0.483035     0.259161
     sfcshp_t180     3215      691      691      689      689  7.61939e+08     0.105068     0.131443
     sfcshp_t183     3215       42       42       42       42  2.18218e+09      1.15894     0.712042
     sfcshp_q180     3215      483      483      481      481   0.00121576     0.691784     0.372066
     sfcshp_q183     3215      303      303      301      301      951.401    0.0805792    0.0409078
    sfcshp_ps180     3215     1304     1304     1297     1296      38.6132       3.2627     0.728853
    sfcshp_uv280     3215     2068     2068     2064     2064      2.65659     0.280436     0.159359
    sfcshp_uv282     3215       30       30       30       30      1.07925     0.975979     0.154157
    sfcshp_uv284     3215      228      228      216      216      1.13952         1.24     0.420482
