loop1: max_iter=50, norm_reduction(target=0.001, final=0.000851542)
  i                   resNorm                         J                        Jb                      JoJc
  0         1038.052467328290      2173966.627375919838            0.000000000000      2173966.627375919838
  1          851.964203819824      2170172.825581253972           26.714106981226      2170146.111474272795
  2          720.820614735551      2167503.069097237196           97.181101662624      2167405.887995574158
  3          584.145251702148      2164634.849292764906          277.802242536735      2164357.047050227877
  4          573.207956205763      2162368.848480025772          549.028931125343      2161819.819548901170
  5          423.326454538154      2161210.798785022926          752.593380769993      2160458.205404253211
  6          484.086347512574      2159823.056764564011         1090.129530709093      2158732.927233854774
  7          352.006947732191      2158767.828550638165         1437.675119200218      2157330.153431436978
  8          354.481844009914      2157981.844420661218         1764.551995792797      2156217.292424867861
  9          311.802033427697      2157408.224049701821         2052.212849882675      2155356.011199818924
 10          271.447689719212      2156862.447731956840         2376.124301462282      2154486.323430493940
 11          233.210592722572      2156468.061622890178         2648.793556939317      2153819.268065949902
 12          187.462917501110      2156051.182018342894         2983.947140301418      2153067.234878041781
 13          182.707639534865      2155793.385906571988         3222.232409278519      2152571.153497293126
 14          150.496844039338      2155554.617502832785         3471.666270130172      2152082.951232702006
 15          128.788642053485      2155372.693716107868         3685.568808214753      2151687.124907894060
 16          109.625565892945      2155223.783622877207         3881.150953786636      2151342.632669091225
 17          111.628205930606      2155117.029263228178         4036.426422203909      2151080.602841023821
 18           85.874670416913      2155031.466135886963         4172.729840390488      2150858.736295497045
 19           69.303763390121      2154962.709911332000         4292.128487106929      2150670.581424226053
 20           77.528724532006      2154918.691800253931         4374.738629343812      2150543.953170910012
 21           58.513485596743      2154884.102230445947         4444.122095250056      2150439.980135195889
 22           46.067931413953      2154849.649375463836         4518.276856972309      2150331.372518491931
 23           42.280595684956      2154827.848959424999         4568.607080068348      2150259.241879357025
 24           40.907493573253      2154811.741412431002         4608.133842533756      2150203.607569897082
 25           30.794125365098      2154800.933071257081         4636.098189309152      2150164.834881947841
 26           25.457890926999      2154789.428996196948         4667.597152526172      2150121.831843670923
 27           23.205603274229      2154782.442002512980         4687.883727926203      2150094.558274586219
 28           18.557703123262      2154776.920246770140         4704.779714898149      2150072.140531871002
 29           15.678773387066      2154772.632236130070         4718.620615984384      2150054.011620144825
 30           14.430737625386      2154769.953239306808         4727.706817562375      2150042.246421745047
 31           10.489720457488      2154767.621950128116         4735.999070052283      2150031.622880076058
 32            9.160572080246      2154765.913356731180         4742.392661891588      2150023.520694838837
 33            7.871990617759      2154764.853392099030         4746.551072997032      2150018.302319101989
 34            6.927046295530      2154764.173176384997         4749.329458262237      2150014.843718123157
 35            5.684204839279      2154763.618474754039         4751.685000390894      2150011.933474362828
 36            4.544678569489      2154763.200948982034         4753.531365926607      2150009.669583055191
 37            3.696056397681      2154762.913423773833         4754.854639208053      2150008.058784565888
 38            3.444639178006      2154762.724929574877         4755.755413932291      2150006.969515643083
 39            2.885975506803      2154762.585469217971         4756.446147914656      2150006.139321302995
 40            2.409793597401      2154762.491480677854         4756.927560063074      2150005.563920614775
 41            1.888089995329      2154762.418439884204         4757.314103106920      2150005.104336776771
 42            1.510052253226      2154762.364642634988         4757.608702369190      2150004.755940265022
 43            1.400063981513      2154762.327701941133         4757.818134416288      2150004.509567523841
 44            1.059873030830      2154762.304743366782         4757.952478741607      2150004.352264625020
 45            0.883944919189      2154762.285332319792         4758.069754188218      2150004.215578130912

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000932029)
  i                   resNorm                         J                        Jb                      JoJc
  0           46.883266095109      2154804.567857782822         4758.069754188218      2150046.498103593942
  1           65.357336355911      2154789.565216530114         4759.283431721141      2150030.281784809195
  2           35.893047570399      2154774.359253014904         4761.185475945058      2150013.173777069896
  3           33.107677468342      2154769.071768905036         4762.405245379262      2150006.666523525026
  4           35.358663922352      2154762.831490563229         4764.005927301506      2149998.825563260820
  5           30.481140822582      2154756.106605773792         4766.405781994330      2149989.700823780149
  6           25.710678287590      2154749.290964057203         4769.544984810365      2149979.745979247149
  7           27.426898154330      2154744.031262360979         4772.245060757046      2149971.786201602779
  8           20.890594624583      2154740.510602009948         4774.152414208600      2149966.358187802136
  9           22.629341442875      2154736.796325072180         4776.563002143190      2149960.233322929125
 10           18.261380330084      2154734.851694399957         4777.866286854104      2149956.985407546163
 11           15.553269561557      2154733.160156433936         4778.921852932677      2149954.238303502090
 12           13.154186051213      2154731.668086527847         4779.800246987098      2149951.867839540821
 13           10.512500188516      2154730.497627845034         4780.518757426404      2149949.978870418854
 14            8.917219254814      2154729.474796081893         4780.987337504078      2149948.487458577845
 15            8.739083314884      2154728.740567231085         4781.037072267769      2149947.703494962770
 16            7.630237820492      2154728.214257976972         4781.029052820084      2149947.185205155984
 17            6.641505076777      2154727.668655929156         4780.985068825391      2149946.683587104082
 18            6.735023910303      2154727.370261544827         4781.019610806473      2149946.350650738925
 19            5.048014265985      2154727.057082276791         4781.034312255370      2149946.022770022042
 20            4.770611954266      2154726.766972613055         4780.986446497398      2149945.780526116025
 21            3.965725686896      2154726.549815075938         4780.973581460708      2149945.576233616099
 22            3.718617368527      2154726.362647699192         4780.913972948767      2149945.448674750980
 23            3.785850592284      2154726.242856936995         4780.888203157192      2149945.354653778952
 24            2.851225279048      2154726.142993355170         4780.876484687008      2149945.266508668195
 25            2.454629950350      2154726.063916603103         4780.907321162860      2149945.156595440116
 26            1.958946648086      2154725.986238860991         4780.904512757061      2149945.081726104021
 27            1.696470864855      2154725.933988602832         4780.918467018383      2149945.015521585010
 28            1.721948660316      2154725.905820406042         4780.885232716963      2149945.020587688778
 29            1.344782997918      2154725.885503505822         4780.889343551034      2149944.996159954928
 30            1.196317815082      2154725.866530430038         4780.821466374601      2149945.045064054895
 31            0.897098130319      2154725.853487621993         4780.758964592917      2149945.094523028936
 32            0.685176485156      2154725.841998041142         4780.703618086003      2149945.138379955199
 33            0.546881109540      2154725.834195986856         4780.651808458457      2149945.182387528010
 34            0.480453407696      2154725.829408615828         4780.603944225023      2149945.225464391056
 35            0.436362962639      2154725.826407069806         4780.575703685691      2149945.250703384168
 36            0.346094530083      2154725.824486406986         4780.556458029436      2149945.268028378021
 37            0.310805768945      2154725.823020019103         4780.537633492582      2149945.285386526026
 38            0.233815191420      2154725.821845302824         4780.526732599097      2149945.295112703927
 39            0.195304027237      2154725.820954904892         4780.522757870660      2149945.298197035212
 40            0.182332475249      2154725.820470183156         4780.523027551184      2149945.297442630865
 41            0.138470130864      2154725.820130468812         4780.527489305946      2149945.292641162872
 42            0.119444982235      2154725.819887300022         4780.529987983734      2149945.289899316151
 43            0.089621732477      2154725.819691621233         4780.531011252941      2149945.288680368103
 44            0.079311622605      2154725.819547288120         4780.534216288076      2149945.285331000108
 45            0.064397158171      2154725.819469091948         4780.534266152583      2149945.285202939995
 46            0.053084624792      2154725.819409344811         4780.536077369477      2149945.283331975807
 47            0.043696549237      2154725.819367568009         4780.537649837611      2149945.281717730220

