loop1: max_iter=50, norm_reduction(target=0.001, final=0.000835214)
  i                   resNorm                         J                        Jb                      JoJc
  0          775.840747536989      1486052.111400458962            0.000000000000      1486052.111400458962
  1          926.497188832817      1484495.019608564908            8.055884963126      1484486.963723602006
  2          555.657447203615      1483049.978203967912           34.811626791511      1483015.166577176889
  3          510.513065026814      1481611.334045370109           98.305900216787      1481513.028145153075
  4          481.053566768856      1480339.285037179943          208.691298504040      1480130.593738676049
  5          386.465891707532      1479626.289093452971          302.986283543530      1479323.302809908986
  6          401.441994049527      1479177.381348232972          379.891062460107      1478797.490285773063
  7          297.141133703803      1478555.401220451109          519.113608839519      1478036.287611610955
  8          241.587328147826      1478099.571888921084          652.503801605547      1477447.068087315885
  9          213.275271318490      1477736.760749822017          786.024738376630      1476950.736011445057
 10          181.323633192873      1477373.591760962969          954.786168076703      1476418.805592885939
 11          150.049336399370      1477071.897205123911         1131.635890358384      1475940.261314765085
 12          149.598439912503      1476882.350834978977         1266.046492386865      1475616.304342591902
 13          109.402476039572      1476710.183653702028         1409.763496492909      1475300.420157209970
 14          118.939236466243      1476592.217328521889         1524.052216737423      1475068.165111783892
 15           83.477850143711      1476501.900190487038         1623.265206460428      1474878.634984026896
 16           83.440457852816      1476422.589965386083         1721.645195080509      1474700.944770306116
 17           68.336307622288      1476374.092198471073         1788.613881547035      1474585.478316924069
 18           58.568863928017      1476335.868244478945         1846.254351529426      1474489.613892948953
 19           44.899780192954      1476293.459890139056         1917.084186364395      1474376.375703773927
 20           42.041082432152      1476270.596961053088         1959.202792893971      1474311.394168158993
 21           37.341662031450      1476253.806359787937         1992.637876243543      1474261.168483545072
 22           32.845405549058      1476239.984750810079         2022.301521619215      1474217.683229190996
 23           28.044185471782      1476230.929473110009         2043.098854498334      1474187.830618612003
 24           21.602016990643      1476222.546545882011         2063.656316621010      1474158.890229261015
 25           18.449716106370      1476216.814189406112         2078.683418467066      1474138.130770938937
 26           15.277229518387      1476212.730218072888         2090.069813213498      1474122.660404860042
 27           12.526287005947      1476209.484357587993         2099.695234887950      1474109.789122699993
 28           11.395983078799      1476207.305138031021         2106.560663624005      1474100.744474407053
 29           10.622811833695      1476206.129468980944         2110.450339694188      1474095.679129285971
 30            8.963504531629      1476205.158652157057         2113.798000455733      1474091.360651700990
 31            6.701564730375      1476204.381139279110         2116.595879819636      1474087.785259458935
 32            5.346833873467      1476203.718519147951         2119.095045250135      1474084.623473898042
 33            4.662340825326      1476203.243728070054         2120.979467320425      1474082.264260749100
 34            3.988757006351      1476202.983678235905         2122.058751969556      1474080.924926267006
 35            3.106336482670      1476202.772064558929         2122.973206599786      1474079.798857958987
 36            3.009230564316      1476202.633707920089         2123.595975151628      1474079.037732769037
 37            2.140675077609      1476202.522612459026         2124.116476445359      1474078.406136014033
 38            1.901932088294      1476202.454076824011         2124.450216114082      1474078.003860709956
 39            1.575214625295      1476202.403239242965         2124.707070722259      1474077.696168520954
 40            1.290936407875      1476202.368297033012         2124.890142091762      1474077.478154940996
 41            0.996876153213      1476202.343672149116         2125.023781098828      1474077.319891049992
 42            0.807096345455      1476202.325713322964         2125.124841097411      1474077.200872225920
 43            0.647992713691      1476202.313688169001         2125.195070241415      1474077.118617926957

loop2: max_iter=50, norm_reduction(target=0.001, final=0.00092096)
  i                   resNorm                         J                        Jb                      JoJc
  0           20.192377980796      1476238.633088493953         2125.195070241415      1474113.438018253073
  1           27.110023494147      1476229.754988288041         2126.605889118536      1474103.149099169997
  2           38.687639607511      1476226.191958722891         2127.534451612707      1474098.657507111086
  3           30.026725829456      1476223.016040795948         2128.513632370526      1474094.502408426022
  4           28.122782828898      1476221.141604691977         2129.193916165666      1474091.947688526940
  5           15.216224935681      1476219.605774193071         2129.769770777426      1474089.836003415985
  6           21.265656484527      1476218.001495040953         2130.431299646214      1474087.570195395034
  7           15.680766650315      1476216.092012465931         2131.361950919219      1474084.730061545968
  8           13.860491958791      1476214.775836958084         2131.966000835532      1474082.809836121975
  9           11.359901424262      1476213.578229873907         2132.558192099507      1474081.020037774928
 10           12.707079595224      1476212.523728783010         2133.113040915063      1474079.410687868018
 11            7.234211219136      1476211.818263804074         2133.427672582835      1474078.390591220930
 12            8.489339670546      1476211.317150620045         2133.650327989366      1474077.666822629981
 13            6.190573862920      1476210.782857585000         2133.781954179111      1474077.000903405948
 14            6.181147685592      1476210.475060625002         2133.826721349471      1474076.648339275038
 15            5.870022796293      1476210.142552874051         2133.867461393366      1474076.275091480929
 16            4.275904887184      1476209.847090936033         2133.861849082875      1474075.985241854098
 17            4.186813558386      1476209.662505623884         2133.826565293722      1474075.835940330056
 18            3.288225482297      1476209.499346839963         2133.787536043077      1474075.711810796987
 19            3.537840198639      1476209.362299124943         2133.688414934205      1474075.673884191085
 20            2.599206961900      1476209.262554151937         2133.643023267849      1474075.619530884083
 21            2.453220715266      1476209.183418458095         2133.636047094718      1474075.547371363034
 22            2.262661472215      1476209.130458458094         2133.617445896524      1474075.513012561016
 23            1.849953221228      1476209.084727656096         2133.615403692645      1474075.469323962927
 24            1.460132021816      1476209.042831576895         2133.567158397814      1474075.475673180073
 25            1.173814089969      1476209.017462898046         2133.513224015740      1474075.504238883033
 26            0.965489159215      1476208.999569816049         2133.436807671973      1474075.562762144022
 27            1.051769979424      1476208.987947583897         2133.382606976796      1474075.605340606999
 28            0.785121258161      1476208.979664671933         2133.347874683585      1474075.631789987907
