        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3883372  3883372  3883372  3753351  3753351            5        0.399        0.399
     adpsfc_t181    10070      584      584      570      570       0.7528       1.4325     0.517801
     adpsfc_t183    10070      222      222      220      220  3.43776e+09    0.0650113    0.0485076
     adpsfc_t187    10070     2110     2110     2105     2105       2.2585     0.180608     0.127938
     adpsfc_q181    10070     3535     3535     3532     3532      913.454    0.0951194    0.0600152
     adpsfc_q183    10070     3755     3755     3750     3750      969.528    0.0173424   0.00933428
     adpsfc_q187    10070     2649     2649     2646     2646      467.315     0.529225     0.333987
    adpsfc_ps181    10070      586      586      580      580      55.2053       1.6929     0.481475
    adpsfc_ps187    10070     1985     1985     1985     1985      54.8483      1.17505     0.313965
    adpsfc_uv281    10070     1136     1136     1128     1128      1.70112     0.668683     0.324528
    adpsfc_uv284    10070      446      446      434      434      1.27725      1.01244     0.414684
    adpsfc_uv287    10070     4116     4116     4082     4082       1.5874     0.654919     0.388545
     adpupa_t120    43210    20025    20025    19927    19927   5.1975e+19    0.0606751    0.0308071
     adpupa_q120    43210     9964     9964     9963     9963     0.817283     0.110726     0.038372
    adpupa_ps120    43210      123      123      123      123      71.1939      1.04626     0.345303
    adpupa_uv220    43210    46248    46248    45992    45992  5.54255e+19      0.48421     0.153932
     aircar_t133    84063    35513    35513    35495    35495     0.951486     0.351142     0.216274
     aircar_q133    84063     2959     2959     2959     2959     0.172061     0.310479     0.193384
    aircar_uv233    84063    71452    71452    71412    71412      2.33253     0.424702     0.241965
     sfcshp_t180     6630     1482     1482     1480     1480  7.79813e+08    0.0693684    0.0593641
     sfcshp_t183     6630       85       85       85       85  1.08465e+09      0.48366     0.373394
     sfcshp_q180     6630      879      879      879      879   0.00117657     0.471846     0.187465
     sfcshp_q183     6630      506      506      506      506       944.19     0.196225     0.108491
    sfcshp_ps180     6630     2201     2201     2179     2179      38.4928      3.64796      0.63053
    sfcshp_uv280     6630     3446     3446     3438     3438      2.64815       0.2272     0.126755
    sfcshp_uv282     6630       92       92       90       90      1.08716       1.0058     0.260757
    sfcshp_uv284     6630      442      442      438      438      1.11391       1.1782     0.397371
