        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3877416  3877416  3877416  3744557  3744557            5      0.21785      0.21785
     adpsfc_t181     8961      361      361      359      359       0.7528      1.56888     0.644016
     adpsfc_t183     8961      213      213      211      211  3.15478e+09    0.0778994     0.041555
     adpsfc_t187     8961     2078     2078     2077     2077       2.2585     0.184594     0.158359
     adpsfc_q181     8961     2980     2980     2978     2978      937.388    0.0619455    0.0240546
     adpsfc_q183     8961     3190     3190     3186     3186      965.839    0.0230511   0.00998834
     adpsfc_q187     8961     2380     2380     2378     2378      386.531     0.538432     0.340332
    adpsfc_ps181     8961      362      362      360      360      55.6044       1.1653     0.230183
    adpsfc_ps187     8961     1959     1959     1959     1959      54.9681      1.41477     0.287744
    adpsfc_uv281     8961      634      634      630      630      1.72246     0.392224     0.192464
    adpsfc_uv284     8961      422      422      418      418      1.28285     0.844085     0.319444
    adpsfc_uv287     8961     4126     4126     4108     4108       1.5874     0.424407     0.254553
     aircar_t133    23582    10767    10767    10765    10765      0.91232     0.392885     0.178648
     aircar_q133    23582      817      817      817      817   0.00180031     0.266804     0.123085
    aircar_uv233    23582    21634    21634    21630    21630      2.32341     0.400486     0.166806
     sfcshp_t180     3158      645      645      641      641  5.58581e+08    0.0663338     0.100562
     sfcshp_t183     3158       48       48       48       48  2.04124e+09     0.207778     0.119361
     sfcshp_q180     3158      440      440      436      436    0.0010022      0.48633     0.325105
     sfcshp_q183     3158      253      253      249      249      930.449    0.0724479    0.0272289
    sfcshp_ps180     3158     1232     1232     1223     1223      38.2514      3.85763     0.666828
    sfcshp_uv280     3158     2020     2020     2012     2012      2.65045     0.205524     0.122328
    sfcshp_uv282     3158       30       30       30       30      1.07925      1.33398     0.176609
    sfcshp_uv284     3158      246      246      246      246      1.12607      1.03511     0.301413
