loop1: max_iter=50, norm_reduction(target=0.001, final=0.00113541)
  i                   resNorm                         J                        Jb                      JoJc
  0         1753.863024182914      1547734.769942204934            0.000000000000      1547734.769942204934
  1         1664.178583297828      1536874.727737081004           76.683455965198      1536798.044281115988
  2         1172.032881070687      1529660.199027135037          249.997573253764      1529410.201453881105
  3         1008.911151382265      1523946.331183865899          536.172609734609      1523410.158574131085
  4          961.107582105678      1520280.183266937966          843.458811084191      1519436.724455853924
  5          936.422035345007      1517749.554621556075         1144.599359491629      1516604.955262064002
  6          761.324691436021      1515915.041711766971         1426.300391651889      1514488.741320115048
  7          580.407723660873      1513293.986076625064         1960.381725713125      1511333.604350911919
  8          514.449148659030      1511198.800902768970         2538.762039987503      1508660.038862780901
  9          435.882513001983      1509562.328925400041         3124.499307528086      1506437.829617871903
 10          386.691117014094      1508348.237886705901         3665.188612086298      1504683.049274619902
 11          387.987432447911      1507321.851824644022         4220.793383159487      1503101.058441485045
 12          295.072449752215      1506591.834197144024         4687.267842354960      1501904.566354789073
 13          279.772990623815      1505976.426916277967         5141.677485841290      1500834.749430435942
 14          245.081194854948      1505459.568142737029         5580.675222877789      1499878.892919858918
 15          222.477617141386      1505097.770619634073         5927.899621930304      1499169.870997704100
 16          186.405574585575      1504779.443890389986         6268.932859928493      1498510.511030460941
 17          169.244638281016      1504540.201093324926         6553.293313879854      1497986.907779446105
 18          158.635089516404      1504347.309578150045         6805.427603316349      1497541.881974834017
 19          133.106989104414      1504196.288603078108         7020.899837860494      1497175.388765217038
 20          114.558294549752      1504077.008291620063         7205.344911932698      1496871.663379686885
 21          103.200599101315      1503976.093853391008         7374.171547372952      1496601.922306017950
 22           92.950657354659      1503906.188183689024         7499.893393825189      1496406.294789863983
 23           85.206128357311      1503845.163384100888         7617.261230551043      1496227.902153549949
 24           69.711263728965      1503797.108923505060         7715.965010444906      1496081.143913059961
 25           61.306218937230      1503758.805341212079         7799.718105379604      1495959.087235831888
 26           55.888902253368      1503730.448101162910         7865.485421873465      1495864.962679289980
 27           47.435602092059      1503708.872786981985         7918.295551644664      1495790.577235337114
 28           44.811437101976      1503693.302128467010         7958.321929330154      1495734.980199137004
 29           38.002692837581      1503680.311322737020         7993.303873376308      1495687.007449361030
 30           33.485147046304      1503669.044058484957         8025.138196260566      1495643.905862224987
 31           31.229083373307      1503660.969098347006         8049.038669595752      1495611.930428751046
 32           25.420350134202      1503655.249233624898         8066.666000266893      1495588.583233359037
 33           23.551642660121      1503650.126874919981         8083.090793764683      1495567.036081155064
 34           20.109255309652      1503646.353413789999         8095.682639010073      1495550.670774779981
 35           17.046256889404      1503643.187799863983         8106.663439096478      1495536.524360767100
 36           15.069946313971      1503640.804448063951         8115.256661226325      1495525.547786837909
 37           12.717734494390      1503638.994349180954         8122.028725586521      1495516.965623593889
 38           10.869352852661      1503637.515760249924         8127.769304330153      1495509.746455919929
 39            9.270148397928      1503636.389737464953         8132.308405676476      1495504.081331788097
 40            8.506176458911      1503635.553814765997         8135.803691789732      1495499.750122976955
 41            7.742450381584      1503634.994200283894         8138.222535625266      1495496.771664659027
 42            6.594781407430      1503634.537196777062         8140.259458003256      1495494.277738773962
 43            5.683684186399      1503634.187587297987         8141.865899963061      1495492.321687334916
 44            4.836836706903      1503633.909440047108         8143.183152247391      1495490.726287799887
 45            4.155696514897      1503633.705688606948         8144.177044725367      1495489.528643881902
 46            3.410180301582      1503633.547290475108         8144.972363358290      1495488.574927116046
 47            3.208565117118      1503633.433734315913         8145.558957865627      1495487.874776449986
 48            2.754487522175      1503633.349809322972         8146.004332209801      1495487.345477113966
 49            2.316898677307      1503633.281408037059         8146.377168911047      1495486.904239126015
 50            1.991355182282      1503633.229031872004         8146.670574301877      1495486.558457569918

loop2: max_iter=50, norm_reduction(target=0.001, final=0.0018269)
  i                   resNorm                         J                        Jb                      JoJc
  0           60.246811127452      1503780.737247979036         8146.670574301877      1495634.066673676949
  1           46.846410002024      1503744.588335024891         8149.367447979364      1495595.220887046074
  2           44.076530914034      1503734.833348711953         8151.094506775125      1495583.738841936924
  3           36.953193660028      1503729.670137950918         8152.041154758685      1495577.628983191913
  4           40.805663784906      1503723.892830447061         8153.738055015418      1495570.154775430914
  5           37.249591699875      1503720.135619312990         8155.162514367313      1495564.973104946082
  6           36.664330631584      1503715.905069768894         8157.002251412855      1495558.902818355942
  7           27.035841056478      1503711.711621213937         8159.062664324961      1495552.648956889054
  8           22.885826509553      1503707.908727223054         8161.129662933993      1495546.779064289061
  9           20.390538403581      1503704.818178876070         8163.190400479561      1495541.627778396942
 10           19.309711300958      1503701.579466341063         8165.575650585798      1495536.003815755015
 11           15.837327851217      1503699.684360322077         8167.297899465246      1495532.386460856069
 12           15.266573977312      1503698.036026349058         8168.999039414502      1495529.036986934952
 13           13.556815183079      1503696.661136450944         8170.391945553518      1495526.269190897001
 14           11.841930981230      1503695.353413728066         8171.725077556629      1495523.628336170921
 15            9.981731101009      1503694.591301759938         8172.558419410782      1495522.032882350031
 16            8.276391159847      1503693.940555807902         8173.374227929451      1495520.566327878973
 17            7.563493955457      1503693.394946825923         8174.068918608566      1495519.326028217096
 18            7.532664091401      1503693.046666241018         8174.598684595759      1495518.447981644887
 19            5.779736447145      1503692.704731147969         8175.220772175891      1495517.483958971919
 20            5.724297554052      1503692.413887965027         8175.772616302189      1495516.641271662898
 21            4.676699737360      1503692.205940620974         8176.169017304646      1495516.036923316075
 22            4.570059933328      1503692.051607267931         8176.491698986440      1495515.559908282012
 23            3.837921218371      1503691.924098093994         8176.761321466495      1495515.162776627112
 24            3.706196189066      1503691.802947480930         8176.967242617204      1495514.835704864003
 25            3.259480742956      1503691.704420601018         8177.213679983111      1495514.490740617970
 26            2.889638293640      1503691.627018081024         8177.369156547363      1495514.257861533901
 27            2.477058460351      1503691.574028838892         8177.494491417405      1495514.079537421931
 28            2.154168234212      1503691.525038192980         8177.617365267646      1495513.907672926085
 29            2.056356773466      1503691.489477546886         8177.648091948418      1495513.841385598993
 30            1.721980437259      1503691.461460404098         8177.646242989458      1495513.815217413940
 31            1.531699385844      1503691.436996341916         8177.602666443027      1495513.834329898935
 32            1.352539463231      1503691.419820023933         8177.588356628669      1495513.831463396084
 33            1.226730047284      1503691.405749500031         8177.567145568715      1495513.838603931013
 34            1.078521889555      1503691.396164207952         8177.543677499106      1495513.852486708900
 35            0.951541655294      1503691.387706763111         8177.501484269501      1495513.886222494068
 36            0.873981234748      1503691.381907236995         8177.483693196398      1495513.898214041023
 37            0.705717289302      1503691.376678464003         8177.482737473368      1495513.893940991024
 38            0.572635518699      1503691.372745179106         8177.480474017568      1495513.892271162011
 39            0.542038092548      1503691.369401596021         8177.485221664077      1495513.884179930901
 40            0.459165862562      1503691.366902369075         8177.490272674920      1495513.876629693899
 41            0.416207578593      1503691.365113704000         8177.500202419265      1495513.864911284996
 42            0.360024073176      1503691.363852463895         8177.509633500799      1495513.854218963068
 43            0.310873116214      1503691.362740882905         8177.525548965616      1495513.837191917002
 44            0.265648833550      1503691.361901991069         8177.543641787365      1495513.818260204047
 45            0.224665029383      1503691.361228937050         8177.560835278179      1495513.800393658923
 46            0.191804796071      1503691.360716202995         8177.574761318612      1495513.785954884021
