        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3910501  3910501  3910501  3776484  3776484            5     0.451287     0.451287
     adpsfc_t181    10783      583      583      576      576       0.7528      1.66252     0.545627
     adpsfc_t183    10783      224      224      222      222  3.35578e+09    0.0543063    0.0257607
     adpsfc_t187    10783     2101     2101     2096     2096       2.2585     0.193981     0.131611
     adpsfc_q181    10783     3667     3667     3664     3664      916.823    0.0589178    0.0348115
     adpsfc_q183    10783     3888     3888     3883     3883       970.42    0.0131628   0.00805789
     adpsfc_q187    10783     2636     2636     2633     2633      468.063     0.457736     0.297583
    adpsfc_ps181    10783      585      585      577      577      55.1818      1.50595     0.444867
    adpsfc_ps187    10783     1940     1940     1940     1940      54.8297      1.36781     0.337184
    adpsfc_uv281    10783     1140     1140     1130     1130      1.69889     0.735406     0.337228
    adpsfc_uv284    10783      452      452      442      442      1.28401      1.17221     0.439119
    adpsfc_uv287    10783     4132     4132     4094     4094       1.5874     0.692102     0.416422
     adpupa_t120    43857    20487    20487    20487    20487  6.18293e+19    0.0591781    0.0324898
     adpupa_q120    43857    10134    10134    10134    10134     0.937365     0.110587    0.0363604
    adpupa_ps120    43857      123      123      123      123      71.2678      1.02851     0.344698
    adpupa_uv220    43857    46614    46614    46614    46614  5.96589e+19     0.475645     0.177584
     aircar_t133    77995    33593    33593    33576    33576     0.944737     0.344226     0.217388
     aircar_q133    77995     2613     2613     2613     2613      0.26939     0.336193     0.220565
    aircar_uv233    77995    68016    68016    67976    67976      2.33051     0.463772     0.264092
     sfcshp_t180     6459     1477     1477     1477     1477  7.35961e+08    0.0651641     0.037707
     sfcshp_t183     6459       76       76       76       76   1.9868e+09     0.198287     0.106683
     sfcshp_q180     6459      853      853      853      853   0.00116688     0.416892     0.237565
     sfcshp_q183     6459      504      504      504      504      943.966    0.0622787     0.033908
    sfcshp_ps180     6459     2174     2174     2154     2154      38.5454      4.16522     0.813954
    sfcshp_uv280     6459     3372     3372     3372     3372      2.64729     0.253887      0.12273
    sfcshp_uv282     6459       72       72       72       72      1.08418     0.593836     0.180726
    sfcshp_uv284     6459      382      382      382      382      1.11178      1.29658     0.320344
