        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8535     3311      370      368      368       0.7528      1.12474     0.503795
     adpsfc_t183     8535     3311      218      216      216  3.19142e+09    0.0900952     0.049124
     adpsfc_t187     8535     2520     1891     1891     1891       2.2585     0.192846     0.164752
     adpsfc_q181     8535     3237     2980     2978     2978      935.599    0.0549842    0.0259203
     adpsfc_q183     8535     3237     3193     3189     3189      965.385    0.0186913    0.0111903
     adpsfc_q187     8535     2475     2222     2220     2220       405.63     0.367349     0.247505
    adpsfc_ps181     8535     6649      371      369      369      55.4488      1.48314     0.235051
    adpsfc_ps187     8535     2560     1762     1762     1762      55.0758      1.10267     0.334614
    adpsfc_uv281     8535     6464      654      650      650      1.72279     0.508206     0.224491
    adpsfc_uv284     8535     8134      432      424      424      1.28437     0.978197     0.338153
    adpsfc_uv287     8535     4906     3748     3746     3746       1.5874     0.479307     0.284731
     aircar_t133    22143    10100    10100    10097    10097     0.936116     0.434676     0.208918
     aircar_q133    22143      729      729      729      729     0.221827     0.521679     0.267544
    aircar_uv233    22143    20286    20286    20276    20276      2.32767     0.542607       0.2061
     sfcshp_t180     3421      972      717      716      716  9.88764e+08    0.0464339    0.0406084
     sfcshp_t183     3421      439       68       66       66  3.01511e+09     0.102858     0.102423
     sfcshp_q180     3421      618      507      506      506   0.00104779      0.30347     0.164922
     sfcshp_q183     3421      341      334      333      333      920.951     0.259883      0.19121
    sfcshp_ps180     3421     3390     1334     1320     1320      38.2474      2.65226     0.710754
    sfcshp_uv280     3421     2922     2134     2126     2126       2.6518     0.207819     0.118658
    sfcshp_uv282     3421     2922       46       46       46      1.07916      1.59397     0.530286
    sfcshp_uv284     3421     2922      320      294      294      1.12945      2.50363     0.591599
