        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9338     3597      381      367      367       0.7528      2.80911     0.761101
     adpsfc_t183     9338     3597      212      210      210  3.38062e+09    0.0948443    0.0538913
     adpsfc_t187     9338     2749     2115     2112     2112       2.2585     0.217783     0.159284
     adpsfc_q181     9338     3513     3259     3256     3256      939.386    0.0544315    0.0302738
     adpsfc_q183     9338     3513     3470     3465     3465      968.403     0.014716   0.00761352
     adpsfc_q187     9338     2702     2451     2448     2448       392.04      0.45016     0.279026
    adpsfc_ps181     9338     7214      382      379      379      55.5568      1.83375     0.222809
    adpsfc_ps187     9338     2794     1994     1993     1993      54.7599      2.29293     0.299632
    adpsfc_uv281     9338     6504      666      662      662      1.72432     0.716378      0.32416
    adpsfc_uv284     9338     8244      420      406      406      1.28862      1.11163      0.52403
    adpsfc_uv287     9338     4990     3830     3810     3810       1.5874     0.695748      0.44409
     adpupa_t120     7420     2120     2120     2120     2120  7.91153e+19     0.165493     0.110398
     adpupa_q120     7420      490      490      490      490     0.128159     0.168395     0.103193
    adpupa_ps120     7420        5        5        4        4      73.2351      1.00894      0.65297
    adpupa_uv220     7420     5854     5854     5854     5854  1.11434e+20     0.449943     0.267977
     aircar_t133    62194    26094    26094    26075    26075     0.921917     0.293846     0.180663
     aircar_q133    62194     2439     2439     2439     2439     0.387252     0.200671     0.119872
    aircar_uv233    62194    52664    52664    52626    52626      2.32731     0.341065     0.184038
     sfcshp_t180     3026      817      634      634      634  6.87885e+08     0.128405     0.127066
     sfcshp_t183     3026      329       29       29       29  2.62613e+09     0.491984     0.296982
     sfcshp_q180     3026      470      425      425      425   0.00125513      0.65386     0.346914
     sfcshp_q183     3026      233      227      227      227      967.704    0.0463864    0.0185099
    sfcshp_ps180     3026     3011     1230     1223     1222      38.3531          5.2       0.7364
    sfcshp_uv280     3026     2550     1928     1924     1924      2.65175     0.224197     0.139382
    sfcshp_uv282     3026     2550       46       46       46      1.07946     0.805963     0.186202
    sfcshp_uv284     3026     2550      150      140      140      1.15625      2.53075     0.871003
