        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3944002  3944002  3944002  3807455  3807455            5     0.472889     0.472889
     adpsfc_t181     7707      376      376      366      366       0.7528      1.72576     0.565555
     adpsfc_t183     7707      208      208      206      206  3.41328e+09    0.0457476    0.0293012
     adpsfc_t187     7707     2069     2069     2065     2065       2.2585     0.239722     0.165828
     adpsfc_q181     7707     2525     2525     2521     2521      922.782    0.0665563    0.0480558
     adpsfc_q183     7707     2731     2731     2725     2725      960.879    0.0125621   0.00799973
     adpsfc_q187     7707     2403     2403     2399     2399       392.33     0.497999     0.304351
    adpsfc_ps181     7707      377      377      374      374      55.7695      1.68188     0.311972
    adpsfc_ps187     7707     1946     1946     1945     1945       54.869      1.51652     0.293114
    adpsfc_uv281     7707      656      656      648      648      1.72329      0.64846     0.305998
    adpsfc_uv284     7707      414      414      408      408      1.28687      1.04335     0.415453
    adpsfc_uv287     7707     3914     3914     3894     3894       1.5874     0.760284     0.431024
     adpupa_t120       61       31       31       31       31      1.59719     0.160432     0.105769
     adpupa_q120       61       30       30       30       30   0.00167547     0.284369    0.0821277
    adpupa_ps120       61        1        1        1        1      69.5359       2.1732      2.28276
    adpupa_uv220       61       56       56       56       56      2.52341     0.495115     0.244173
     aircar_t133    50734    22130    22130    22113    22113       1.1027     0.409696     0.239145
     aircar_q133    50734     1971     1971     1971     1971     0.165071     0.415479     0.238237
    aircar_uv233    50734    44542    44542    44520    44520      2.35237     0.520877     0.267497
     sfcshp_t180     1594      503      503      503      503  7.72283e+08     0.181168     0.127285
     sfcshp_t183     1594       42       42       40       40  2.73861e+09     0.246302     0.196777
     sfcshp_q180     1594      311      311      311      311   0.00117432     0.632231     0.395031
     sfcshp_q183     1594      177      177      177      177      916.583     0.117561      0.10587
    sfcshp_ps180     1594      579      579      575      575      38.1527      4.50964     0.960424
    sfcshp_uv280     1594      916      916      910      908      2.65342     0.395262     0.217472
    sfcshp_uv282     1594       24       24       22       22      1.07996      2.75006     0.648414
    sfcshp_uv284     1594      214      214      198      198      1.14375      2.05412     0.550941
