loop1: max_iter=50, norm_reduction(target=0.001, final=0.000869707)
  i                   resNorm                         J                        Jb                      JoJc
  0          902.485368337218      1847269.770318985917            0.000000000000      1847269.770318985917
  1          870.255691766629      1842084.095939957071           66.032865253596      1842018.063074704027
  2          995.007974143530      1839999.985922538908          141.245875075655      1839858.740047462983
  3          607.038249811508      1838111.509859256912          254.836695736568      1837856.673163521104
  4          502.469279897475      1835933.814147420926          474.578552414509      1835459.235595006961
  5          372.912365378225      1833759.347094306024          850.161601439593      1832909.185492866905
  6          381.787494684600      1832265.923595827073         1252.292373556224      1831013.631222270895
  7          325.434380412997      1831417.092561519006         1560.024274884087      1829857.068286634982
  8          312.203870625735      1830666.300185996108         1901.188535689369      1828765.111650306964
  9          232.251675721235      1830083.717009277083         2225.279281360809      1827858.437727916054
 10          191.855485947355      1829485.128049334045         2633.758509040467      1826851.369540293003
 11          168.483281883605      1829098.331520631909         2953.500789435455      1826144.830731197027
 12          175.969019075382      1828842.427215110045         3199.159358967383      1825643.267856142018
 13          130.440269958042      1828627.417213981040         3433.843478435854      1825193.573735544924
 14          130.391464245292      1828475.086725664092         3620.434866008625      1824854.651859655976
 15          123.600589962529      1828376.949211421888         3752.395650557997      1824624.553560863947
 16           86.545005804767      1828267.725079339929         3913.273904783040      1824354.451174556976
 17           72.000001154126      1828186.719856749987         4044.826729322790      1824141.893127426971
 18           67.336996972318      1828120.201714704046         4163.857757264299      1823956.343957439065
 19           52.992228464832      1828078.416773145087         4245.434014661296      1823832.982758484082
 20           45.932899316723      1828041.619927184889         4323.367284538881      1823718.252642645966
 21           36.860993610903      1828016.048536289018         4382.111440984213      1823633.937095304951
 22           30.221343983969      1827997.316519449931         4428.510596849173      1823568.805922600906
 23           26.833154847392      1827985.505540699000         4459.841832558901      1823525.663708141074
 24           21.672958972218      1827976.403535621008         4485.567826496307      1823490.835709125036
 25           18.688803859741      1827970.647004907019         4502.823798214074      1823467.823206692934
 26           15.294843706758      1827966.113727489021         4517.189786751028      1823448.923940737965
 27           12.880904061056      1827962.617939599091         4528.929818904753      1823433.688120695064
 28           10.359573904173      1827960.385340695968         4536.851031659826      1823423.534309037030
 29            9.067644219316      1827958.737828266108         4543.005606329070      1823415.732221937040
 30            7.515399771295      1827957.752711656969         4546.862555896365      1823410.890155760106
 31            6.838326801477      1827957.054302239092         4549.712342087813      1823407.341960150981
 32            5.484592065477      1827956.501175720012         4552.064664102989      1823404.436511616921
 33            4.316751100960      1827956.113106709905         4553.784071299787      1823402.329035409959
 34            3.603058628861      1827955.818243547110         4555.145775974082      1823400.672467573080
 35            2.839007699139      1827955.619425121928         4556.102949374505      1823399.516475748038
 36            2.431737512864      1827955.491886957083         4556.741367238909      1823398.750519718044
 37            1.957491396159      1827955.395884728990         4557.240872330080      1823398.155012398958
 38            1.669818314157      1827955.335158990929         4557.568995749421      1823397.766163242050
 39            1.378919118037      1827955.297129092040         4557.781523379173      1823397.515605712077
 40            1.129275328962      1827955.269208180020         4557.942640567251      1823397.326567613054
 41            0.904554293615      1827955.248688027961         4558.065058936855      1823397.183629090898
 42            0.784897547856      1827955.235973679926         4558.143390272478      1823397.092583406949

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000942952)
  i                   resNorm                         J                        Jb                      JoJc
  0           40.727186153868      1827996.797125579091         4558.143390272478      1823438.653735307045
  1           52.041236712762      1827974.870485422900         4560.723014078156      1823414.147471345030
  2           27.949384863598      1827971.891823309939         4561.257456308498      1823410.634367001941
  3           29.463896121936      1827967.727981059114         4562.432063575626      1823405.295917483978
  4           19.352281430363      1827962.327116810018         4564.558914534246      1823397.768202275038
  5           17.590867153617      1827959.164064208046         4566.065871252802      1823393.098192954902
  6           16.065678597024      1827956.438792091096         4567.799568570629      1823388.639223519946
  7           13.262856094472      1827954.187824155902         4569.514033043486      1823384.673791113077
  8           11.517854716495      1827952.480738892918         4570.941755269223      1823381.538983623032
  9           12.445419963923      1827951.395705332048         4571.813859975307      1823379.581845357083
 10           10.159985379602      1827950.493748608977         4572.422321492640      1823378.071427115938
 11           10.346299454068      1827949.694777298952         4572.989473751980      1823376.705303546973
 12            7.448883578164      1827949.013303681044         4573.328792320945      1823375.684511360014
 13            7.280592171044      1827948.343417226104         4573.478215720655      1823374.865201506065
 14            6.785573602362      1827947.909414049936         4573.753946309512      1823374.155467740959
 15            7.163636872986      1827947.589246073971         4573.939984364176      1823373.649261710001
 16            4.775534768516      1827947.299209122080         4574.109337616439      1823373.189871506067
 17            4.389202459628      1827947.009409853024         4574.366252553739      1823372.643157298910
 18            3.405886319731      1827946.806826761924         4574.521403949324      1823372.285422812914
 19            3.302927154017      1827946.672141013900         4574.705595313245      1823371.966545701027
 20            2.595559613856      1827946.569622260053         4574.778209611288      1823371.791412648046
 21            2.251100127309      1827946.476769064087         4574.800407055245      1823371.676362009021
 22            1.848630857424      1827946.407528633950         4574.753270711870      1823371.654257921968
 23            1.419204494247      1827946.362556470092         4574.723416233734      1823371.639140235959
 24            1.313877275014      1827946.330634329002         4574.685025208566      1823371.645609121071
 25            1.119060703072      1827946.307185773971         4574.659053663846      1823371.648132110015
 26            0.937857746993      1827946.291774366982         4574.602829015010      1823371.688945350936
 27            0.779250155494      1827946.282205980970         4574.549754441392      1823371.732451539952
 28            0.635994560126      1827946.274026761064         4574.496442725005      1823371.777584036114
 29            0.526881411198      1827946.268271716079         4574.439680984999      1823371.828590730904
 30            0.447482131979      1827946.264429152943         4574.392354770353      1823371.872074383078
 31            0.390469813685      1827946.262005448109         4574.351342616826      1823371.910662831971
 32            0.307336886249      1827946.260223248042         4574.313921743144      1823371.946301504970
 33            0.268336227068      1827946.258898942964         4574.285147900515      1823371.973751042970
