        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3894344  3894344  3894344       06       06     0.335093      3762259      3762259
     adpsfc_t181     8661      383      383      376      376       0.7528      3.47678     0.731946
     adpsfc_t183     8661      211      211      209      209      3.31735     0.166808    0.0550606
     adpsfc_t187     8661     2145     2145     2143     2143       2.2585     0.252698     0.141917
     adpsfc_q181     8661     2883     2883     2880     2880      931.136    0.0804395     0.038138
     adpsfc_q183     8661     3092     3092     3087     3087      964.925    0.0259113    0.0112438
     adpsfc_q187     8661     2481     2481     2478     2478      390.176     0.625958     0.317636
    adpsfc_ps181     8661      384      384      382      382      55.4136     0.796278     0.233421
    adpsfc_ps187     8661     1980     1980     1980     1980      54.8256     0.788153     0.275646
    adpsfc_uv281     8661      668      668      664      664      1.72304     0.596893     0.316459
    adpsfc_uv284     8661      420      420      408      408      1.28671      1.09832     0.495232
    adpsfc_uv287     8661     4004     4004     3998     3998       1.5874     0.568297     0.359217
     aircar_t133    56899    24378    24378    24369    24369     0.946467     0.372945     0.196178
     aircar_q133    56899     2014     2014     2014     2014     0.335366     0.240118     0.143013
    aircar_uv233    56899    48892    48892    48874    48874      2.33122     0.436637     0.195672
     sfcshp_t180     1787      567      567      567      567      8.39921     0.135179      0.11992
     sfcshp_t183     1787       30       30       30       30      4.08248    0.0383001    0.0738911
     sfcshp_q180     1787      363      363      363      363   0.00106244      1.15541     0.542997
     sfcshp_q183     1787      227      227      227      227       963.15     0.152663     0.151941
    sfcshp_ps180     1787      684      684      673      672      38.4957      2.94201     0.953363
    sfcshp_uv280     1787     1068     1068     1068     1068      2.65124     0.261686     0.177407
    sfcshp_uv282     1787       34       34       34       34       1.0798       2.9746     0.532104
    sfcshp_uv284     1787      190      190      170      170      1.14368      2.07149      0.83601
