        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3839250  3839250  3839250       06       06     0.439993      3708527      3708527
     adpsfc_t181     9856      373      373      355      355       0.7528      3.27093       1.0998
     adpsfc_t183     9856      220      220      218      218      3.31801     0.319553     0.144289
     adpsfc_t187     9856     2092     2092     2092     2092       2.2585     0.265134     0.159633
     adpsfc_q181     9856     3392     3392     3390     3390      943.064    0.0907733    0.0444131
     adpsfc_q183     9856     3609     3609     3605     3605      968.752      0.02801    0.0110475
     adpsfc_q187     9856     2417     2417     2415     2415      390.499       0.9722     0.354765
    adpsfc_ps181     9856      374      374      372      372      55.7213     0.521107     0.220272
    adpsfc_ps187     9856     1962     1962     1962     1962      54.8971     0.756392     0.301381
    adpsfc_uv281     9856      668      668      664      664      1.72355     0.496929     0.278284
    adpsfc_uv284     9856      436      436      430      430      1.28627      0.81775       0.3543
    adpsfc_uv287     9856     4152     4152     4122     4122       1.5874      0.58269     0.330957
     aircar_t133    48042    20195    20195    20158    20158     0.984572      0.47026     0.224942
     aircar_q133    48042     1608     1608     1608     1608     0.202544     0.402035       0.1693
    aircar_uv233    48042    40528    40528    40474    40474      2.33577     0.582781     0.231742
     sfcshp_t180     3054      644      644      644      644      8.81134     0.076983    0.0539024
     sfcshp_t183     3054       58       58       58       58      1.85695     0.176069    0.0616017
     sfcshp_q180     3054      434      434      434      434   0.00103223      1.11585     0.303427
     sfcshp_q183     3054      307      307      307      307      928.152     0.157847    0.0539796
    sfcshp_ps180     3054      741      741      730      730      38.0314        2.578     0.906709
    sfcshp_uv280     3054     1192     1192     1192     1192      2.64884     0.238011     0.165312
    sfcshp_uv282     3054       44       44       44       44      1.07917      2.25282     0.348326
    sfcshp_uv284     3054      254      254      242      242      1.12893      2.35584       1.0377
