loop1: max_iter=50, norm_reduction(target=0.001, final=0.00096206)
  i                   resNorm                         J                        Jb                      JoJc
  0         1313.947102405105        40356.289943859359            0.000000000000        40356.289943859359
  1         1085.188166479997        35834.808418296212           23.682947596226        35811.125470699990
  2          756.764305929818        32760.517500353100           82.888466468395        32677.629033884699
  3          576.883041921276        30392.213291779550          184.908496724114        30207.304795055428
  4          454.924090043342        28270.226047308850          363.874454321169        27906.351592987681
  5          485.284119142205        27172.934257964989          511.711771659918        26661.222486305069
  6          390.170987042385        26282.691111169919          677.350852533859        25605.340258636061
  7          361.757398571454        25551.521321677530          856.592843746571        24694.928477930960
  8          276.664201199585        24814.688509772499         1092.738486095550        23721.950023676949
  9          290.946258477774        24400.619257832670         1258.008261743382        23142.610996089279
 10          220.715131773614        23901.083192541690         1502.108268594801        22398.974923946891
 11          209.573391284120        23553.562003604751         1708.879431000599        21844.682572604150
 12          186.782039003959        23296.498775471398         1888.111270713980        21408.387504757418
 13          157.992206080045        23085.565295097800         2057.008328130813        21028.556966966989
 14          132.613195125072        22898.638538978561         2228.269301567580        20670.369237410981
 15          141.114692458194        22779.296212168509         2351.391314981342        20427.904897187171
 16          117.326389336879        22678.686600783280         2466.083758537619        20212.602842245658
 17          104.603291385146        22589.355843656831         2578.357428634470        20010.998415022361
 18           84.303750776403        22509.929249816250         2688.614262362527        19821.314987453730
 19           84.406668397147        22452.494361245150         2776.149184733469        19676.345176511681
 20           71.509830246447        22412.043892865800         2842.836633960275        19569.207258905531
 21           62.971981916001        22377.019929855571         2904.856449479791        19472.163480375781
 22           54.611002403429        22352.496489795099         2951.255187577522        19401.241302217579
 23           46.537877589333        22329.282312622119         2998.123090192080        19331.159222430040
 24           40.641884158164        22310.523404865380         3038.685662019197        19271.837742846179
 25           33.987948078563        22297.870041493599         3067.800738108353        19230.069303385251
 26           31.918423533531        22286.525865005471         3095.524794842928        19191.001070162551
 27           26.079339769507        22279.688968281600         3113.179068414000        19166.509899867600
 28           26.722948725499        22273.510365474449         3129.955990621719        19143.554374852731
 29           20.314190623214        22269.287209886210         3141.990331600713        19127.296878285491
 30           19.392012586462        22265.548961419830         3153.144327569579        19112.404633850259
 31           16.100190929259        22262.851874491618         3161.567507702616        19101.284366789001
 32           14.626912684871        22260.710751640399         3168.546014190221        19092.164737450181
 33           12.430744685809        22259.153222776429         3173.832063415371        19085.321159361061
 34           10.786759225529        22258.058467559971         3177.684407404691        19080.374060155289
