        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3922739  3922739  3922739  3789413  3789413            5     0.215463     0.215463
     adpsfc_t181     9453      358      358      353      353       0.7528      1.39907     0.646969
     adpsfc_t183     9453      215      215      213      213  3.13993e+09    0.0667137    0.0484937
     adpsfc_t187     9453     2086     2086     2086     2086       2.2585     0.147127     0.128124
     adpsfc_q181     9453     3196     3196     3194     3194      942.014    0.0317782    0.0164568
     adpsfc_q183     9453     3408     3408     3404     3404      967.694    0.0142691   0.00756517
     adpsfc_q187     9453     2387     2387     2385     2385      384.878     0.391014     0.263491
    adpsfc_ps181     9453      359      359      357      357      55.7601      1.10947     0.231485
    adpsfc_ps187     9453     1958     1958     1958     1958      55.0062      1.83191     0.276868
    adpsfc_uv281     9453      624      624      620      620      1.72396     0.401937      0.18365
    adpsfc_uv284     9453      426      426      420      420      1.28515     0.814104      0.32034
    adpsfc_uv287     9453     4150     4150     4148     4148       1.5874     0.389744     0.239122
     aircar_t133    26556    12252    12252    12247    12247     0.991347     0.437282     0.198782
     aircar_q133    26556     1065     1065     1065     1065     0.693894     0.516493     0.209752
    aircar_uv233    26556    24612    24612    24598    24598       2.3347     0.515081     0.191716
     sfcshp_t180     3198      673      673      672      672  6.68153e+08    0.0628534    0.0513036
     sfcshp_t183     3198       45       45       43       43  1.52499e+09     0.179034     0.158285
     sfcshp_q180     3198      457      457      456      456    0.0010401     0.418249      0.23155
     sfcshp_q183     3198      293      293      292      292      944.483    0.0715824    0.0394537
    sfcshp_ps180     3198     1286     1286     1277     1277      38.2262      3.47164     0.694569
    sfcshp_uv280     3198     2052     2052     2050     2050      2.64872     0.201832    0.0985031
    sfcshp_uv282     3198       38       38       38       38       1.0792      1.56894      0.47814
    sfcshp_uv284     3198      236      236      228      228      1.14122      1.63967     0.512944
