loop1: max_iter=50, norm_reduction(target=0.001, final=0.000821042)
  i                   resNorm                         J                        Jb                      JoJc
  0         1298.357676533066       848685.837921913015            0.000000000000       848685.837921913015
  1          873.472459272757       843080.324190446874           37.279676676913       843043.044513769913
  2          646.844465119693       840110.305255662766          110.372922384418       839999.932333278353
  3          617.429613430197       838308.654435774661          202.963267643097       838105.691168131540
  4          495.156221987626       837008.578310884419          313.274354110570       836695.303956773831
  5          385.702134975059       835718.496487414930          482.540769502907       835235.955717912060
  6          367.540645373255       834768.380746047362          666.145339819162       834102.235406228225
  7          353.100703552028       834129.900503986981          831.505239824570       833298.395264162449
  8          274.415349529653       833484.754956538556         1046.873511953544       832437.881444585044
  9          287.758494812840       833071.577835455420         1218.321398570532       831853.256436884869
 10          210.704536929414       832677.090497673489         1415.353025315635       831261.737472357810
 11          192.959962400883       832326.508480191696         1626.552191296768       830699.956288894871
 12          182.640686903588       832117.355464886641         1773.871220652131       830343.484244234511
 13          166.679369019410       831904.982261247118         1945.477414126741       829959.504847120377
 14          135.685208304164       831762.582044860697         2075.931387435837       829686.650657424820
 15          124.948098162231       831631.684961205581         2210.147252432168       829421.537708773394
 16          115.730997608023       831542.948914799374         2311.035564963382       829231.913349836017
 17          106.379554740887       831467.849854777684         2404.452405429039       829063.397449348588
 18           96.336542057667       831407.570359127363         2486.065090750951       828921.505268376437
 19           78.866190486918       831352.739922554465         2566.694784560804       828786.045137993642
 20           65.417921587985       831308.653199313208         2637.060931387873       828671.592267925385
 21           58.323722391968       831275.441757748718         2694.300811161291       828581.140946587431
 22           47.684519602644       831244.222152242670         2752.532646081726       828491.689506160910
 23           40.078273115052       831223.133179372642         2795.020650568807       828428.112528803875
 24           37.227426211681       831206.270552171278         2831.512501353200       828374.758050818113
 25           32.980087303340       831196.802221243153         2853.285670541078       828343.516550702043
 26           27.239321904524       831187.116778528667         2876.856782476974       828310.259996051667
 27           23.613005919555       831179.856084167724         2895.642154368807       828284.213929798920
 28           19.691823095029       831174.905867271125         2909.178628268329       828265.727239002823
 29           19.825050392704       831171.219098834554         2919.782186670258       828251.436912164325
 30           14.731463392344       831168.243145858869         2928.770089871778       828239.473055987037
 31           13.065133991638       831165.900468743523         2936.200462898815       828229.700005844701
 32           10.719464292975       831164.287558394717         2941.561396624258       828222.726161770406
 33            9.441924739088       831162.998419125332         2946.044856002904       828216.953563122428
 34            7.621353267400       831161.945849389769         2949.885143474091       828212.060705915675
 35            7.024188418439       831161.289548152359         2952.390047608628       828208.899500543717
 36            5.399223867403       831160.763472193619         2954.483559670763       828206.279912522878
 37            4.626080858030       831160.397505838890         2956.001397759399       828204.396108079469
 38            4.025656618550       831160.136123641161         2957.129375747494       828203.006747893640
 39            3.308025918358       831159.955047295080         2957.940663024283       828202.014384270762
 40            2.804439599130       831159.819763886626         2958.569199444074       828201.250564442598
 41            2.299093608999       831159.722969665308         2959.035411471028       828200.687558194273
 42            2.165182275931       831159.660047739861         2959.348845625662       828200.311202114215
 43            1.731133432549       831159.612753182184         2959.591962701575       828200.020790480659
 44            1.495722550629       831159.577734568855         2959.777658630675       828199.800075938227
 45            1.307383918503       831159.552293328336         2959.916769027926       828199.635524300393
 46            1.066006456371       831159.532450358500         2960.028648822523       828199.503801535931

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000941495)
  i                   resNorm                         J                        Jb                      JoJc
  0           39.923989352395       831273.894225192838         2960.028648822523       828313.865576370270
  1           37.658670398873       831252.105011598091         2962.700001961606       828289.405009636539
  2           30.348313379279       831246.958754777908         2964.330979112272       828282.627775665605
  3           28.796892376901       831241.506210510153         2966.699142390223       828274.807068119873
  4           26.800559030081       831237.233078472549         2968.785911171577       828268.447167300968
  5           24.432832388596       831234.854074628092         2970.138318216239       828264.715756411897
  6           18.599358857710       831231.908516939264         2972.260126196956       828259.648390742252
  7           19.224858965277       831228.983920648810         2974.801602133960       828254.182318514795
  8           15.460122128083       831227.638301436091         2976.107705950453       828251.530595485587
  9           14.820841660304       831226.175528953201         2977.631439944744       828248.544089008472
 10           13.770527997611       831225.033990250318         2978.956534237853       828246.077456012485
 11           11.975577516242       831223.947930302355         2980.430844610302       828243.517085692030
 12           10.554083288424       831223.152894614614         2981.522275332257       828241.630619282369
 13            9.589459082146       831222.478413880803         2982.527615392599       828239.950798488222
 14            8.627406145692       831221.739550210885         2983.711207822875       828238.028342387988
 15            6.631957877961       831221.260896586115         2984.616443899579       828236.644452686538
 16            7.653003424763       831220.829925086349         2985.411815282040       828235.418109804275
 17            6.375000899220       831220.575181368971         2985.987133346647       828234.588048022357
 18            5.165912550037       831220.297016332392         2986.647518494976       828233.649497837410
 19            5.558699170168       831220.120763312909         2986.947970721010       828233.172792591853
 20            4.459903368500       831219.975828319206         2987.087742784111       828232.888085535145
 21            4.158073611095       831219.849019156303         2987.248223611447       828232.600795544800
 22            3.180603161982       831219.720845349599         2987.293685502333       828232.427159847226
 23            2.835983460749       831219.616901401547         2987.279766225672       828232.337135175825
 24            2.368968841777       831219.536862713750         2987.263191375099       828232.273671338684
 25            2.151225691992       831219.476255809539         2987.241894478075       828232.234361331444
 26            1.903292765021       831219.434961002553         2987.242371210063       828232.192589792539
 27            1.690764772731       831219.403723896598         2987.233472202913       828232.170251693693
 28            1.376692894986       831219.379981050966         2987.256615253511       828232.123365797452
 29            1.116300922179       831219.359902434400         2987.318092876889       828232.041809557471
 30            0.995270433628       831219.346512442688         2987.334150188035       828232.012362254667
 31            1.062273472393       831219.337637303281         2987.342989956040       828231.994647347252
 32            0.834982002904       831219.329953385517         2987.348284919303       828231.981668466236
 33            0.693252679197       831219.324541604728         2987.317199145507       828232.007342459168
 34            0.580736206897       831219.319878327893         2987.287621939779       828232.032256388105
 35            0.512369187352       831219.316059571924         2987.260947358633       828232.055112213246
 36            0.409965087411       831219.313172515482         2987.239695799823       828232.073476715712
 37            0.335541511468       831219.311244251672         2987.221025828093       828232.090218423633
 38            0.275084842061       831219.309709232417         2987.217400135763       828232.092309096595
 39            0.252092417380       831219.308676168323         2987.206676601740       828232.101999566541
 40            0.213339567661       831219.308102103882         2987.204529798025       828232.103572305874
 41            0.171532013805       831219.307528862730         2987.198159841560       828232.109369021142
 42            0.153551161601       831219.307180604083         2987.193413183556       828232.113767420524
 43            0.130211749706       831219.306905279867         2987.189526127970       828232.117379151867
 44            0.110532430524       831219.306728233234         2987.191903562552       828232.114824670716
 45            0.093302876515       831219.306604274898         2987.192870943561       828232.113733331324
 46            0.073653465081       831219.306484282133         2987.193851730142       828232.112632552045
 47            0.065559687783       831219.306413483806         2987.197542580273       828232.108870903496
 48            0.053608024233       831219.306364237797         2987.200149752312       828232.106214485480
 49            0.045249927325       831219.306325976737         2987.204457661425       828232.101868315367
 50            0.037588226083       831219.306301357690         2987.206782266407       828232.099519091309

