        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9980     3864      595      583      583       0.7528      2.00864     0.601817
     adpsfc_t183     9980     3864      225      223      223  3.41456e+09    0.0936867    0.0448845
     adpsfc_t187     9980     2978     2115     2112     2112       2.2585     0.225971     0.160707
     adpsfc_q181     9980     3784     3518     3515     3515      911.309    0.0809362    0.0435176
     adpsfc_q183     9980     3784     3740     3735     3735      969.132     0.021198    0.0109716
     adpsfc_q187     9980     2930     2666     2663     2663      470.225     0.597354     0.351862
    adpsfc_ps181     9980     7793      596      588      587       55.036      1.90609     0.521691
    adpsfc_ps187     9980     3022     1994     1994     1994      54.8702      1.97335     0.346989
    adpsfc_uv281     9980     7556     1170     1156     1156       1.7056     0.756052     0.350179
    adpsfc_uv284     9980     9444      454      436      436      1.28611     0.997127     0.372045
    adpsfc_uv287     9980     5842     4150     4114     4114       1.5874     0.671551     0.396846
     adpupa_t120    42341    19668    19668    19552    19552  6.24282e+19    0.0651199    0.0341111
     adpupa_q120    42341     9811     9811     9811     9811        1.414     0.117608    0.0400383
    adpupa_ps120    42341      120      120      119      119       71.106      1.49396     0.389748
    adpupa_uv220    42341    45248    45248    44980    44980  6.21271e+19      0.50757     0.169179
     aircar_t133    76127    32332    32332    32320    32320      1.00236     0.351272     0.223983
     aircar_q133    76127     2797     2797     2797     2797     0.308086      0.30011     0.198645
    aircar_uv233    76127    65386    65386    65350    65350      2.33819     0.464172     0.241054
     sfcshp_t180     6604     1486     1121     1115     1115  7.33564e+08    0.0582128     0.106551
     sfcshp_t183     6604      645       71       70       70  1.19523e+09     0.183233     0.120682
     sfcshp_q180     6604      975      827      821      821   0.00118791     0.656461     0.246746
     sfcshp_q183     6604      488      470      464      464      948.188     0.271308      0.15774
    sfcshp_ps180     6604     6579     2225     2210     2208      38.2726      4.41567     0.652924
    sfcshp_uv280     6604     5644     3464     3452     3452      2.64574     0.297093     0.148857
    sfcshp_uv282     6604     5644       98       78       78        1.094      1.48828     0.352294
    sfcshp_uv284     6604     5644      430      428      428      1.11013      1.43489     0.442483
