        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8798     3265      361      358      358       0.7528      2.07808     0.571849
     adpsfc_t183     8798     3265      216      214      214  3.41793e+09    0.0594143    0.0249296
     adpsfc_t187     8798     2612     1994     1994     1994       2.2585     0.279544     0.169523
     adpsfc_q181     8798     3187     2934     2932     2932      936.208     0.105051    0.0363979
     adpsfc_q183     8798     3187     3145     3141     3141      965.192    0.0362601    0.0120015
     adpsfc_q187     8798     2557     2308     2306     2306       393.07     0.726508     0.339011
    adpsfc_ps181     8798     6602      362      359      359      55.7071      1.92704     0.256485
    adpsfc_ps187     8798     2664     1890     1890     1890      54.9785     0.922448     0.265027
    adpsfc_uv281     8798     6380      644      640      640      1.72366     0.709258      0.29563
    adpsfc_uv284     8798     8324      428      410      410      1.28726      1.24743     0.466405
    adpsfc_uv287     8798     5084     3938     3908     3908       1.5874     0.592865     0.350808
     aircar_t133    36275    15488    15488    15483    15483      1.27031     0.468781      0.24267
     aircar_q133    36275     1023     1023     1023     1023     0.246344     0.354645     0.197013
    aircar_uv233    36275    31476    31476    31446    31446      2.37874     0.694717     0.288552
     sfcshp_t180     3059      839      637      636      636  5.60772e+08    0.0781049    0.0513326
     sfcshp_t183     3059      368       52       52       52  3.10087e+09    0.0880805    0.0626329
     sfcshp_q180     3059      525      434      433      433   0.00101748     0.822026     0.271538
     sfcshp_q183     3059      275      266      265      265      930.693     0.122581    0.0587582
    sfcshp_ps180     3059     3041      726      721      721      37.9885      2.49234     0.773305
    sfcshp_uv280     3059     2766     1274     1270     1270      2.64501       0.2308     0.127192
    sfcshp_uv282     3059     2766       38       38       38       1.0792      2.58464     0.293176
    sfcshp_uv284     3059     2766      242      242      242      1.13024      1.53662     0.563013
