        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3899121  3899121  3899121  3762814  3762814            5     0.312302     0.312302
     adpsfc_t181     8171      371      371      369      369       0.7528      1.19895     0.676132
     adpsfc_t183     8171      214      214      212      212  3.22139e+09    0.0577209    0.0411717
     adpsfc_t187     8171     2058     2058     2058     2058       2.2585     0.157116     0.136509
     adpsfc_q181     8171     2647     2647     2645     2645      927.106    0.0443506    0.0204843
     adpsfc_q183     8171     2857     2857     2853     2853      961.894    0.0191509    0.0097299
     adpsfc_q187     8171     2367     2367     2365     2365      393.535     0.348166     0.234456
    adpsfc_ps181     8171      372      372      368      368      55.4504      1.11758     0.287621
    adpsfc_ps187     8171     1918     1918     1912     1912      55.0802      1.64927     0.308893
    adpsfc_uv281     8171      720      720      716      716      1.72153      0.57872     0.252626
    adpsfc_uv284     8171      424      424      418      418      1.28621      1.07126      0.39862
    adpsfc_uv287     8171     4072     4072     4058     4058       1.5874     0.513077     0.274007
     aircar_t133     9564     3628     3628     3623     3623      1.01749     0.589354     0.273228
     aircar_q133     9564      162      162      162      162     0.630563     0.901519     0.366276
    aircar_uv233     9564     7360     7360     7350     7350      2.34151     0.647906     0.213048
     sfcshp_t180     2897      560      560      558      558  1.12004e+09    0.0512734    0.0543872
     sfcshp_t183     2897       54       54       54       54  1.36083e+09     0.133955     0.112341
     sfcshp_q180     2897      371      371      369      369   0.00109375     0.429113     0.273705
     sfcshp_q183     2897      246      246      244      244       911.21    0.0409899    0.0439701
    sfcshp_ps180     2897     1155     1155     1149     1146      38.2782      4.63369     0.804872
    sfcshp_uv280     2897     1788     1788     1782     1782      2.65378     0.421395     0.169778
    sfcshp_uv282     2897       32       32       32       32      1.07924      1.03077     0.521075
    sfcshp_uv284     2897      274      274      264      264      1.12152       1.1788     0.286348
