        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9511     3655      380      365      365       0.7528      2.62592     0.726533
     adpsfc_t183     9511     3655      215      213      213  3.21382e+09      0.10048    0.0440182
     adpsfc_t187     9511     2772     2137     2134     2134       2.2585     0.218553     0.155341
     adpsfc_q181     9511     3577     3321     3317     3317      940.676    0.0538596    0.0324594
     adpsfc_q183     9511     3577     3534     3528     3528      968.666    0.0153584   0.00876144
     adpsfc_q187     9511     2725     2473     2469     2469      389.851     0.424236     0.270638
    adpsfc_ps181     9511     7388      381      377      376      55.3386      1.05785     0.343955
    adpsfc_ps187     9511     2817     2019     2018     2018       54.659      2.00375     0.307004
    adpsfc_uv281     9511     6880      736      730      730      1.72012     0.845573     0.347197
    adpsfc_uv284     9511     8668      426      416      416      1.28313      1.44265     0.614458
    adpsfc_uv287     9511     5270     4034     4006     4006       1.5874     0.748273     0.434026
     adpupa_t120      159       74       74       74       74      1.36136     0.135567    0.0995536
     adpupa_q120      159       58       58       58       58   0.00208831    0.0940217    0.0663808
    adpupa_ps120      159        2        2        2        2      76.1821      2.82998      2.72405
    adpupa_uv220      159      162      162      162      162      2.56716     0.215641     0.144351
     aircar_t133    58005    25028    25028    25018    25018     0.919957     0.316363     0.198423
     aircar_q133    58005     2601     2601     2601     2601     0.270925       0.2147     0.153392
    aircar_uv233    58005    50618    50618    50596    50596      2.32774     0.359712     0.197993
     sfcshp_t180     2687      670      530      524      524   7.5665e+08    0.0914511    0.0738841
     sfcshp_t183     2687      270       28       28       28  2.67261e+09     0.103868    0.0877173
     sfcshp_q180     2687      371      332      327      327   0.00132521     0.749781     0.401496
     sfcshp_q183     2687      217      214      209      209      962.483     0.142497     0.127458
    sfcshp_ps180     2687     2670     1112     1101     1101      38.3585      4.66972     0.895129
    sfcshp_uv280     2687     2278     1698     1684     1684      2.65557     0.331439      0.18418
    sfcshp_uv282     2687     2278       50       50       50      1.07915      1.56352     0.280599
    sfcshp_uv284     2687     2278      140      140      140      1.17373      2.32899     0.669261
