        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3843118  3843118  3843118  3711863  3711863            5     0.442795     0.442795
     adpsfc_t181    10454      590      590      578      578       0.7528       1.8317     0.711683
     adpsfc_t183    10454      225      225      223      223  3.41456e+09    0.0801194    0.0435332
     adpsfc_t187    10454     2103     2103     2100     2100       2.2585     0.171228     0.120668
     adpsfc_q181    10454     3591     3591     3587     3587      914.066    0.0938971    0.0500933
     adpsfc_q183    10454     3814     3814     3808     3808      969.578    0.0207158    0.0120672
     adpsfc_q187    10454     2646     2646     2643     2643      469.595      0.54171     0.308943
    adpsfc_ps181    10454      594      594      583      583      55.1432      1.48266     0.544548
    adpsfc_ps187    10454     1958     1958     1958     1958      54.8087      1.06712     0.320636
    adpsfc_uv281    10454     1152     1152     1144     1144      1.70459     0.719091      0.36058
    adpsfc_uv284    10454      452      452      440      440      1.28437      1.16078     0.498462
    adpsfc_uv287    10454     4100     4100     4070     4070       1.5874     0.683239     0.419288
     adpupa_t120    42116    19636    19636    19626    19626  5.92085e+19    0.0579531    0.0323223
     adpupa_q120    42116     9679     9679     9675     9675      2.38302     0.120954    0.0463495
    adpupa_ps120    42116      118      118      117      117      71.2878     0.796099     0.293655
    adpupa_uv220    42116    44426    44426    44412    44412  5.69054e+19     0.496494     0.175045
     aircar_t133    79947    34591    34591    34554    34554      1.07096     0.363864     0.224524
     aircar_q133    79947     2877     2877     2877     2877     0.173075      0.31022     0.207494
    aircar_uv233    79947    69686    69686    69658    69658       2.3501     0.468851     0.266131
     sfcshp_t180     3120      902      902      902      902  8.80939e+08    0.0900209    0.0535822
     sfcshp_t183     3120       75       75       75       75        2e+09     0.364034     0.233149
     sfcshp_q180     3120      775      775      775      775   0.00106949     0.464926     0.174202
     sfcshp_q183     3120      451      451      451      451      940.821    0.0507663    0.0486882
    sfcshp_ps180     3120     1052     1052     1036     1035      37.8752       3.0435     0.621823
    sfcshp_uv280     3120     1792     1792     1792     1792      2.64222     0.293687     0.114802
    sfcshp_uv282     3120       84       84       84       84      1.09474      1.94804     0.370852
    sfcshp_uv284     3120      368      368      316      316      1.14056      2.14412     0.605392
