        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3923050  3923050  3923050  3789619  3789619            5      0.22137      0.22137
     adpsfc_t181     9701      362      362      357      357       0.7528      1.45836     0.702019
     adpsfc_t183     9701      214      214      212      212  3.22139e+09    0.0766763    0.0530813
     adpsfc_t187     9701     2055     2055     2055     2055       2.2585     0.172154      0.15195
     adpsfc_q181     9701     3256     3256     3254     3254      942.445    0.0312299    0.0173136
     adpsfc_q183     9701     3466     3466     3462     3462      968.525    0.0123011   0.00739945
     adpsfc_q187     9701     2361     2361     2359     2359      389.173     0.374103     0.241548
    adpsfc_ps181     9701      363      363      361      361      55.7624      1.20171     0.224361
    adpsfc_ps187     9701     1817     1817     1817     1817      55.0998      2.11261     0.274369
    adpsfc_uv281     9701      638      638      634      634      1.72419     0.362952     0.183182
    adpsfc_uv284     9701      424      424      418      418      1.28625     0.711678     0.307625
    adpsfc_uv287     9701     4108     4108     4106     4106       1.5874     0.383086     0.228344
     aircar_t133    14441     6347     6347     6341     6341      1.05797     0.556082     0.244691
     aircar_q133    14441      497      497      497      497     0.826225      0.59528     0.282076
    aircar_uv233    14441    12840    12840    12834    12834      2.34391     0.560174     0.190097
     sfcshp_t180     3181      654      654      653      653  6.77804e+08    0.0514675     0.045781
     sfcshp_t183     3181       61       61       59       59  1.84115e+09    0.0816166    0.0820125
     sfcshp_q180     3181      437      437      436      436   0.00104666     0.339602     0.215953
     sfcshp_q183     3181      308      308      307      307      928.152    0.0596329    0.0557402
    sfcshp_ps180     3181     1261     1261     1250     1250      38.2183      3.49664     0.657719
    sfcshp_uv280     3181     2004     2004     2002     2002      2.64908     0.228563     0.113829
    sfcshp_uv282     3181       46       46       36       36      1.07921     0.716576     0.167377
    sfcshp_uv284     3181      276      276      258      258      1.13618      1.69214     0.303381
