        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     9622     3689      377      368      368       0.7528      1.90508     0.674318
     adpsfc_t183     9622     3689      219      217      217  3.18406e+09    0.0619417    0.0397859
     adpsfc_t187     9622     2757     2117     2116     2116       2.2585     0.224989     0.160936
     adpsfc_q181     9622     3607     3346     3343     3343      941.778    0.0616988     0.034503
     adpsfc_q183     9622     3607     3561     3556     3556      968.619    0.0152132   0.00840521
     adpsfc_q187     9622     2707     2449     2446     2446      389.591      0.37242     0.249232
    adpsfc_ps181     9622     7426      378      376      376       55.752      1.60636     0.243424
    adpsfc_ps187     9622     2806     1983     1983     1983      54.7575      1.53613     0.303765
    adpsfc_uv281     9622     6896      662      658      658      1.72361     0.683747     0.271015
    adpsfc_uv284     9622     8748      434      428      428      1.28238      1.27908     0.453926
    adpsfc_uv287     9622     5194     4022     3992     3992       1.5874      0.74122     0.458548
     aircar_t133    52281    23139    23139    23087    23087     0.956268     0.347895     0.202156
     aircar_q133    52281     1997     1997     1997     1997     0.430736     0.316383      0.18747
    aircar_uv233    52281    46726    46726    46654    46654      2.33505      0.42769      0.23084
     sfcshp_t180     3287      905      664      663      663  6.72673e+08      0.10372    0.0674514
     sfcshp_t183     3287      385       66       66       66  3.01511e+09     0.621658     0.425702
     sfcshp_q180     3287      568      461      460      460    0.0011798     0.548196     0.276831
     sfcshp_q183     3287      295      287      286      286       911.32     0.176944    0.0905929
    sfcshp_ps180     3287     3261     1257     1251     1251      38.2793      2.86316     0.685755
    sfcshp_uv280     3287     2838     2060     2052     2052      2.65038     0.269872     0.160565
    sfcshp_uv282     3287     2838       38       30       30      1.07925      2.50745     0.464584
    sfcshp_uv284     3287     2838      312      248      248       1.1277      3.01233     0.725497
