        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3901968  3901968  3901968  3767481  3767481            5     0.242592     0.242592
     adpsfc_t181     9362      386      386      380      380       0.7528      2.75007     0.573453
     adpsfc_t183     9362      214      214      212      212  3.43401e+09    0.0811578    0.0247081
     adpsfc_t187     9362     2045     2045     2043     2043       2.2585     0.236954     0.138529
     adpsfc_q181     9362     3244     3244     3241     3241      938.445    0.0665224    0.0313471
     adpsfc_q183     9362     3456     3456     3451     3451      968.127    0.0188636   0.00923198
     adpsfc_q187     9362     2386     2386     2383     2383      399.453     0.661638     0.321664
    adpsfc_ps181     9362      387      387      385      385      55.4649      1.27867      0.23287
    adpsfc_ps187     9362     1900     1900     1900     1900      54.8161      1.15281     0.252642
    adpsfc_uv281     9362      672      672      668      668      1.72407     0.726813     0.345045
    adpsfc_uv284     9362      424      424      410      410      1.28812      1.30947     0.503304
    adpsfc_uv287     9362     3742     3742     3740     3740       1.5874     0.529369     0.345595
     adpupa_t120      120       64       64       64       64       1.6691     0.288905     0.225229
     adpupa_q120      120       39       39       39       39   0.00126452     0.272938     0.142548
    adpupa_ps120      120        1        1        1        1      69.8599     0.358995     0.314153
    adpupa_uv220      120      108      108      108      108      2.60314      1.13281     0.626998
     aircar_t133    59364    25645    25645    25628    25628     0.970303     0.372632     0.206927
     aircar_q133    59364     2100     2100     2100     2100    0.0700233     0.208515       0.1371
    aircar_uv233    59364    51568    51568    51524    51524      2.33294     0.500695     0.225516
     sfcshp_t180     3120      681      681      681      681  1.08386e+09    0.0869795    0.0666388
     sfcshp_t183     3120       56       56       56       56  1.33631e+09     0.132979     0.124136
     sfcshp_q180     3120      467      467      467      467   0.00114937     0.939773     0.375269
     sfcshp_q183     3120      324      324      324      324      935.303     0.132988    0.0396491
    sfcshp_ps180     3120      775      775      768      767      38.0714       2.9145     0.884785
    sfcshp_uv280     3120     1258     1258     1258     1258       2.6526     0.207365     0.133641
    sfcshp_uv282     3120       48       48       48       48      1.07916      1.17322     0.514249
    sfcshp_uv284     3120      254      254      250      250      1.13349      1.70606     0.809612
