        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3873492  3873492  3873492  3741166  3741166            5     0.330468     0.330468
     adpsfc_t181     9347      366      366      359      359       0.7528        1.848     0.847643
     adpsfc_t183     9347      217      217      215      215  3.27073e+09     0.126248    0.0727534
     adpsfc_t187     9347     2060     2060     2059     2059       2.2585     0.181577     0.149643
     adpsfc_q181     9347     3058     3058     3056     3056      937.967    0.0606851    0.0253991
     adpsfc_q183     9347     3273     3273     3269     3269      965.906    0.0197757    0.0106804
     adpsfc_q187     9347     2362     2362     2360     2360      391.258     0.457828      0.31921
    adpsfc_ps181     9347      367      367      365      365      55.6064      1.01649     0.231488
    adpsfc_ps187     9347     1924     1924     1924     1924      54.9843     0.981379     0.301867
    adpsfc_uv281     9347      648      648      644      644      1.72344     0.422212     0.196843
    adpsfc_uv284     9347      430      430      422      422      1.28441     0.975162     0.350056
    adpsfc_uv287     9347     4084     4084     4080     4080       1.5874     0.473587     0.280272
     aircar_t133     6698     2687     2687     2681     2681     0.881883      0.53729     0.237223
     aircar_q133     6698       30       30       30       30   0.00166173     0.237547     0.153052
    aircar_uv233     6698     5380     5380     5368     5368       2.3214     0.721582     0.226524
     sfcshp_t180     3093      633      633      632      632  6.88973e+08    0.0761171    0.0568113
     sfcshp_t183     3093       44       44       44       44  2.61116e+09     0.311726      0.27407
     sfcshp_q180     3093      421      421      420      420   0.00104575     0.592211      0.28625
     sfcshp_q183     3093      288      288      287      287      943.506    0.0267608    0.0210266
    sfcshp_ps180     3093     1234     1234     1225     1225      38.9725      3.16653     0.777515
    sfcshp_uv280     3093     1926     1926     1926     1926      2.64904     0.304521     0.146627
    sfcshp_uv282     3093       42       42       42       42       1.0795      2.33874     0.313857
    sfcshp_uv284     3093      234      234      234      234      1.13284      1.16102     0.258146
