        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3924418  3924418  3924418  3787685  3787685            5     0.237383     0.237383
     adpsfc_t181     9373      362      362      355      355       0.7528       1.6707     0.817904
     adpsfc_t183     9373      215      215      213      213  3.28605e+09     0.106844    0.0728226
     adpsfc_t187     9373     2076     2076     2076     2076       2.2585     0.246573     0.214251
     adpsfc_q181     9373     3215     3215     3213     3213      941.701    0.0510691    0.0253723
     adpsfc_q183     9373     3424     3424     3420     3420      968.295    0.0216837    0.0124463
     adpsfc_q187     9373     2386     2386     2384     2384      387.127     0.486266     0.309746
    adpsfc_ps181     9373      363      363      361      361      55.7218      1.07518     0.256402
    adpsfc_ps187     9373     1977     1977     1977     1977      55.1232      2.39966      0.29401
    adpsfc_uv281     9373      638      638      632      632      1.72264     0.439248     0.207104
    adpsfc_uv284     9373      426      426      414      414      1.28244     0.613436     0.264983
    adpsfc_uv287     9373     4134     4134     4130     4130       1.5874     0.448468     0.252588
     aircar_t133    11214     4740     4740     4736     4736     0.988835     0.662274     0.303955
     aircar_q133    11214      252      252      252      252     0.625655     0.431113      0.23509
    aircar_uv233    11214     9594     9594     9586     9586       2.3302     0.521033     0.169017
     sfcshp_t180     3152      659      659      658      658  7.79681e+08     0.104536    0.0779881
     sfcshp_t183     3152       46       46       46       46   3.2969e+09     0.287035     0.301818
     sfcshp_q180     3152      433      433      432      432   0.00103111     0.771705     0.323105
     sfcshp_q183     3152      299      299      298      298       943.84    0.0982576      0.07036
    sfcshp_ps180     3152     1270     1270     1263     1262      38.2311      3.95186     0.631868
    sfcshp_uv280     3152     2004     2004     1994     1994      2.65228     0.306167      0.14839
    sfcshp_uv282     3152       42       42       42       42      1.07918      1.71784      0.12861
    sfcshp_uv284     3152      258      258      254      254      1.12457     0.856146     0.323552
