        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3855709  3855709  3855709  3723220  3723220            5     0.398662     0.398662
     adpsfc_t181     9958      364      364      360      360       0.7528      2.08805      1.04718
     adpsfc_t183     9958      215      215      213      213  3.13993e+09     0.130195    0.0853067
     adpsfc_t187     9958     2066     2066     2066     2066       2.2585     0.172974      0.14154
     adpsfc_q181     9958     3348     3348     3346     3346      943.729    0.0334358    0.0163623
     adpsfc_q183     9958     3560     3560     3556     3556      969.053    0.0111416   0.00690026
     adpsfc_q187     9958     2379     2379     2377     2377      388.778     0.457178     0.280829
    adpsfc_ps181     9958      365      365      363      363      55.8907     0.906032      0.21433
    adpsfc_ps187     9958     1924     1924     1924     1924      54.9913      1.16492     0.318861
    adpsfc_uv281     9958      650      650      646      646      1.72404     0.468792     0.206453
    adpsfc_uv284     9958      426      426      420      420      1.28509     0.948164      0.33224
    adpsfc_uv287     9958     4118     4118     4116     4116       1.5874     0.558677     0.309415
     aircar_t133    10187     4038     4038     4037     4037     0.942868     0.339646     0.180104
     aircar_q133    10187       85       85       85       85   0.00184271     0.312205     0.170411
    aircar_uv233    10187     8046     8046     8044     8044      2.33059     0.429875     0.188691
     sfcshp_t180     3264      678      678      677      677  8.59391e+08    0.0611599    0.0606012
     sfcshp_t183     3264       55       55       55       55      8.71789    0.0487724    0.0435916
     sfcshp_q180     3264      457      457      456      456   0.00102595     0.474278     0.292578
     sfcshp_q183     3264      302      302      301      301      928.472    0.0577708    0.0419344
    sfcshp_ps180     3264     1289     1289     1272     1272      38.2163      3.15356     0.809645
    sfcshp_uv280     3264     2032     2032     2032     2032      2.64919     0.217244     0.138805
    sfcshp_uv282     3264       48       48       48       48      1.07916      1.08981     0.161531
    sfcshp_uv284     3264      270      270      252      252      1.09811      2.32474     0.856401
