        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3897451  3897451  3897451  3763524  3763524            5     0.464757     0.464757
     adpsfc_t181     9581      389      389      383      383       0.7528      2.06833     0.526477
     adpsfc_t183     9581      213      213      211      211  3.44214e+09    0.0528559    0.0294125
     adpsfc_t187     9581     2122     2122     2119     2119       2.2585     0.233984     0.166271
     adpsfc_q181     9581     3292     3292     3289     3289      938.873    0.0591851    0.0423082
     adpsfc_q183     9581     3502     3502     3497     3497      968.835    0.0132507   0.00800799
     adpsfc_q187     9581     2469     2469     2466     2466      394.216     0.441166     0.291416
    adpsfc_ps181     9581      390      390      381      381      55.2199      1.81854     0.341825
    adpsfc_ps187     9581     1977     1977     1977     1977       54.704      1.34201     0.288264
    adpsfc_uv281     9581      748      748      740      740      1.71957     0.852315     0.342533
    adpsfc_uv284     9581      422      422      414      414      1.28367      1.41517     0.501409
    adpsfc_uv287     9581     4052     4052     4022     4022       1.5874     0.790607     0.457808
     aircar_t133    53231    23059    23059    23036    23036     0.967657     0.322509     0.196947
     aircar_q133    53231     2160     2160     2160     2160     0.562336     0.301237     0.185146
    aircar_uv233    53231    46364    46364    46316    46316        2.333     0.425036     0.228232
     sfcshp_t180     2783      554      554      553      553  1.04163e+09     0.167515     0.140729
     sfcshp_t183     2783       57       57       57       57  1.32453e+09     0.749405     0.240263
     sfcshp_q180     2783      351      351      351      351   0.00124602     0.793682     0.432049
     sfcshp_q183     2783      230      230      230      230      905.592    0.0751769    0.0370531
    sfcshp_ps180     2783      630      630      626      625      38.2776      4.26786       1.1845
    sfcshp_uv280     2783     1000     1000     1000     1000      2.65538     0.341933     0.193947
    sfcshp_uv282     2783       36       36       36       36      1.07921      3.07793      0.24174
    sfcshp_uv284     2783      254      254      236      236      1.12573      1.38561     0.333781
