loop1: max_iter=50, norm_reduction(target=0.001, final=0.000961461)
  i                   resNorm                         J                        Jb                      JoJc
  0          880.758807438178      1791143.486351418076            0.000000000000      1791143.486351418076
  1          707.893522475429      1787271.357234132010           38.655889155597      1787232.701344975969
  2          602.339009565868      1784189.981964356033          162.554073738489      1784027.427890618099
  3          525.189227024688      1782390.114880017005          310.497530890113      1782079.617349125911
  4          418.632612354342      1780704.807876148960          540.582788361294      1780164.225087787956
  5          312.823498963506      1778813.703565130942          970.331913323051      1777843.371651808033
  6          302.095220860936      1777676.130995386979         1361.216980914398      1776314.914014473092
  7          220.734033801413      1776802.476579438895         1768.077109716219      1775034.399469722994
  8          210.919585778951      1776187.166029508924         2137.137987988163      1774050.028041521087
  9          178.774556453254      1775720.930101566017         2484.115571773832      1773236.814529791940
 10          135.431357530784      1775342.733324741013         2825.335370310621      1772517.397954430897
 11          130.038288134568      1775122.479329332942         3058.564429518242      1772063.914899815107
 12          101.279377054986      1774951.782396617113         3264.833631048967      1771686.948765567970
 13           80.025506101742      1774791.848061125027         3486.827271047232      1771305.020790077047
 14           74.072628204480      1774705.584668707103         3622.564008892798      1771083.020659813890
 15           56.057702016102      1774639.414328383980         3737.925612908147      1770901.488715474959
 16           43.926478278127      1774583.850388262887         3845.694768994655      1770738.155619268073
 17           39.378176285673      1774546.983279492939         3925.278857929646      1770621.704421564005
 18           36.627535207254      1774527.290047615999         3971.624953553609      1770555.665094061987
 19           28.659392568701      1774513.963644322008         4005.136992331416      1770508.826651991112
 20           21.575296957541      1774502.252190517029         4036.615082682850      1770465.637107833987
 21           18.642488334376      1774494.216648820089         4059.793103007996      1770434.423545812024
 22           13.720672193336      1774488.267160326941         4078.198259837380      1770410.068900489947
 23           12.367778928984      1774484.720010664081         4089.920409308688      1770394.799601355102
 24            9.395655311433      1774482.270146236056         4098.519235473190      1770383.750910762930
 25            7.637347166107      1774480.510462269885         4105.076550371597      1770375.433911897941
 26            6.378276969070      1774479.464768521022         4109.200286403566      1770370.264482117025
 27            4.937247194205      1774478.717900764896         4112.305424995424      1770366.412475768942
 28            4.049017420319      1774478.265196911059         4114.284784273821      1770363.980412637116
 29            3.279814013822      1774477.964606734924         4115.662183372471      1770362.302423363086
 30            2.551275343648      1774477.763753009960         4116.625521788206      1770361.138231222052
 31            2.209054021288      1774477.634223989910         4117.274950892293      1770360.359273097944
 32            1.732539604750      1774477.549863856053         4117.716082365848      1770359.833781490102
 33            1.424657987218      1774477.495400319109         4118.012346420973      1770359.483053897973
 34            1.091683072916      1774477.456449050922         4118.232715127830      1770359.223733922932
 35            0.846815114335      1774477.432619431056         4118.372834046475      1770359.059785383986

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000943649)
  i                   resNorm                         J                        Jb                      JoJc
  0           52.992284302610      1774472.271624824964         4118.372834046475      1770353.898790779058
  1           43.615570786596      1774443.195141091011         4121.138929681146      1770322.056211410090
  2           38.915291810147      1774430.352279189043         4121.898733053260      1770308.453546134988
  3           35.358026347162      1774423.123613290954         4122.105534991862      1770301.018078299006
  4           33.575112168514      1774413.620170966955         4122.806860847974      1770290.813310119091
  5           26.129932610985      1774406.640519436914         4124.515570144039      1770282.124949292978
  6           21.106849824020      1774401.266585278092         4125.336159352789      1770275.930425924947
  7           15.567093866761      1774397.091127621010         4126.533573453217      1770270.557554167928
  8           13.014309176949      1774394.208946529077         4128.184662366269      1770266.024284163024
  9           11.015932917620      1774392.418815284967         4129.344458859649      1770263.074356425088
 10            9.796962744187      1774390.821407496929         4130.399068006887      1770260.422339491080
 11            9.055547958663      1774389.659021168016         4131.346827162054      1770258.312194006052
 12            7.536331619214      1774388.738136829110         4132.240851577772      1770256.497285251040
 13            7.131760215595      1774387.896534464089         4133.090565410117      1770254.805969054112
 14            6.319271098226      1774387.271232163999         4133.728364089499      1770253.542868074961
 15            4.841870193583      1774386.672828356968         4134.416354398109      1770252.256473958958
 16            4.040378116059      1774386.252696037991         4135.030060429830      1770251.222635609098
 17            3.239101965440      1774385.969751178054         4135.301720341023      1770250.668030837085
 18            2.852336061894      1774385.803507260047         4135.170212780561      1770250.633294478990
 19            2.614581868677      1774385.711274869973         4134.975274944177      1770250.735999925062
 20            1.978266827575      1774385.636976063950         4134.772554856454      1770250.864421206992
 21            1.494628753217      1774385.577797119040         4134.582491511482      1770250.995305608027
 22            1.204330096046      1774385.539850350935         4134.384809007790      1770251.155041343067
 23            1.036793493548      1774385.512584459037         4134.184414685797      1770251.328169774031
 24            0.794087006095      1774385.493508799933         4134.028209479471      1770251.465299321106
 25            0.643739903836      1774385.482285449980         4133.907142572593      1770251.575142876944
 26            0.543273825359      1774385.474073809106         4133.793323790285      1770251.680750018917
 27            0.424333019675      1774385.468505977886         4133.720753134249      1770251.747752843890
 28            0.340762457194      1774385.465191385942         4133.685121158841      1770251.780070227105
 29            0.289344394632      1774385.463133329060         4133.657681516640      1770251.805451811990
 30            0.214614090197      1774385.461619776906         4133.636446430352      1770251.825173347024
 31            0.194481045900      1774385.460671791108         4133.626102910765      1770251.834568880033
 32            0.141956329017      1774385.460015224991         4133.614745585702      1770251.845269639045
 33            0.121424889327      1774385.459586242912         4133.615152780056      1770251.844433462946
 34            0.093019961944      1774385.459323426941         4133.620245271210      1770251.839078156045
 35            0.073133500625      1774385.459170131013         4133.628548184196      1770251.830621947069
 36            0.061093479314      1774385.459059834946         4133.641987555879      1770251.817072279053
 37            0.050006121094      1774385.458986537065         4133.656172350493      1770251.802814187016

