        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3911202  3911202  3911202  3777662  3777662            5     0.397777     0.397777
     adpsfc_t181     7350       19       19       17       17       0.7528      5.15861      1.46762
     adpsfc_t183     7350        1        1        1        1      5.39963  0.000981173  3.52016e-05
     adpsfc_t187     7350     2015     2015     2013     2013       2.2585      0.20668     0.151731
     adpsfc_q181     7350     2580     2580     2579     2579      995.313    0.0196685    0.0173715
     adpsfc_q183     7350     2581     2581     2580     2580      998.806  0.000376736  0.000439868
     adpsfc_q187     7350     1993     1993     1992     1992      97.5658     0.642704     0.386625
    adpsfc_ps181     7350       19       19       19       19      54.6827      3.95007       1.2349
    adpsfc_ps187     7350     1989     1989     1989     1989       54.711      1.59929     0.296152
    adpsfc_uv281     7350       36       36       36       36      1.67602      1.22792      0.50092
    adpsfc_uv284     7350        2        2        2        2      1.11104     0.822366     0.239988
    adpsfc_uv287     7350     3856     3856     3834     3834       1.5874     0.783237     0.466075
     adpupa_t120       54       28       28       28       28      1.37354     0.102869    0.0973734
     adpupa_q120       54       28       28       28       28   0.00142955    0.0533422    0.0491507
    adpupa_ps120       54        1        1        0        0            0            0            0
    adpupa_uv220       54       48       48       48       48      2.51053     0.184967     0.122463
     aircar_t133    56264    24587    24587    24572    24572      0.95916     0.354525     0.208763
     aircar_q133    56264     2105     2105     2104     2104     0.460176     0.304513     0.185862
    aircar_uv233    56264    49846    49846    49788    49788      2.33393     0.460502     0.235729
     sfcshp_t180     1838      582      582      581      581  5.86715e+08     0.113679    0.0678282
     sfcshp_t183     1838       29       29       29       29  1.85695e+09     0.227995    0.0720585
     sfcshp_q180     1838      387      387      386      386    0.0011463     0.720475     0.353331
     sfcshp_q183     1838      222      222      221      221      962.158     0.157194    0.0793747
    sfcshp_ps180     1838      694      694      690      690      38.1396       3.5209      0.86862
    sfcshp_uv280     1838     1114     1114     1110     1110      2.64731     0.305218     0.154886
    sfcshp_uv282     1838       36       36       36       36      1.08003       1.6312     0.671104
    sfcshp_uv284     1838      188      188      182      182      1.13763      1.69806     0.769791
