        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
        refl10cm  3870398  3870398  3870398  3738013  3738013            5     0.335133     0.335133
     adpsfc_t181    10288      371      371      361      361       0.7528      1.79477     0.839216
     adpsfc_t183    10288      220      220      218      218  3.24815e+09     0.123036    0.0711579
     adpsfc_t187    10288     2080     2080     2080     2080       2.2585     0.171605     0.143071
     adpsfc_q181    10288     3469     3469     3467     3467      944.647    0.0468199      0.02042
     adpsfc_q183    10288     3683     3683     3679     3679       969.79    0.0182678     0.008278
     adpsfc_q187    10288     2389     2389     2387     2387      391.717     0.410427     0.279832
    adpsfc_ps181    10288      372      372      369      369      55.6711      1.11484     0.297284
    adpsfc_ps187    10288     1937     1937     1937     1937      55.0016      1.01889     0.286777
    adpsfc_uv281    10288      720      720      716      716      1.71742     0.508892     0.228372
    adpsfc_uv284    10288      436      436      422      422      1.28813      1.04585     0.363836
    adpsfc_uv287    10288     4136     4136     4134     4134       1.5874     0.468625     0.259368
     aircar_t133     6235     2418     2418     2411     2411     0.877992     0.422594     0.214967
     aircar_q133     6235        9        9        9        9  0.000390299     0.152785     0.111994
    aircar_uv233     6235     4842     4842     4828     4828       2.3214     0.595549      0.20507
     sfcshp_t180     2849      541      541      541      541  1.05312e+09    0.0643358    0.0600732
     sfcshp_t183     2849       57       57       57       57  2.64906e+09     0.072158    0.0543277
     sfcshp_q180     2849      341      341      341      341   0.00108778     0.442077     0.323368
     sfcshp_q183     2849      252      252      252      252      914.127    0.0449769     0.030954
    sfcshp_ps180     2849     1119     1119     1108     1108      38.9812      2.85156     0.878093
    sfcshp_uv280     2849     1696     1696     1696     1696      2.65287     0.323565     0.172031
    sfcshp_uv282     2849       44       44       42       42      1.07918      2.12448     0.393122
    sfcshp_uv284     2849      272      272      268      268       1.1253      1.14585     0.268686
