loop1: max_iter=50, norm_reduction(target=0.001, final=0.000844204)
  i                   resNorm                         J                        Jb                      JoJc
  0         1435.183588248904      1149306.973052693997            0.000000000000      1149306.973052693997
  1         1709.230426400784      1146014.826892748009           10.523817135623      1146004.303075612057
  2          856.603838825642      1139438.725515648024          124.162365891536      1139314.563149756053
  3          673.726333273440      1136183.087532212026          262.303878921847      1135920.783653290011
  4          670.629267394407      1133458.062131202081          482.052895230289      1132976.009235972073
  5          482.513213837536      1131613.743583847070          719.961599971843      1130893.781983874971
  6          443.522341351019      1130001.658000360010         1023.980407944902      1128977.677592414897
  7          400.025847348800      1128843.453262557043         1326.067780279525      1127517.385482277954
  8          397.807642339984      1128068.952877650037         1583.461152448983      1126485.491725201020
  9          297.849424127012      1127333.824778072070         1883.973574102682      1125449.851203968981
 10          243.009873895536      1126701.902565703029         2200.650573504283      1124501.251992199104
 11          220.826537711911      1126112.539658315945         2565.110356995887      1123547.429301320110
 12          194.797338214950      1125772.267907806905         2816.197840383022      1122956.070067424094
 13          166.644775704363      1125421.931988382014         3118.574092042290      1122303.357896340080
 14          150.381838758659      1125191.361891030101         3349.169059578997      1121842.192831451073
 15          143.399014598532      1125040.073931457009         3518.631612854759      1121521.442318601999
 16          118.102693405832      1124902.552741948050         3689.117724743576      1121213.435017203912
 17          100.990104829748      1124784.758279182948         3851.122135050573      1120933.636144131888
 18           93.773923995744      1124702.030785901938         3976.332474528666      1120725.698311372893
 19           79.591091584552      1124638.972936114995         4080.071986614152      1120558.900949500035
 20           66.342686673522      1124586.145993767073         4174.178351843841      1120411.967641923111
 21           58.923776365595      1124548.731622467050         4246.014728995540      1120302.716893472010
 22           50.475077369307      1124518.470497461967         4308.334656854112      1120210.135840608040
 23           44.687246477106      1124493.738407050027         4362.982629046339      1120130.755778003950
 24           39.739246555490      1124479.846367222024         4395.568937023660      1120084.277430199087
 25           34.502756921286      1124465.382645834005         4431.469197302410      1120033.913448532112
 26           29.337969502524      1124455.324455498019         4457.944047662105      1119997.380407836055
 27           26.090576581447      1124448.346593288006         4477.269430179835      1119971.077163107926
 28           22.434731769229      1124442.597248327918         4493.979888420089      1119948.617359908065
 29           20.260262101465      1124438.001952701947         4508.008178354084      1119929.993774347939
 30           16.460769260114      1124434.512566481018         4519.180871331615      1119915.331695149885
 31           14.222463624489      1124432.148926239926         4527.083817829929      1119905.065108411014
 32           11.906223195639      1124430.130189852091         4534.126876370795      1119896.003313481109
 33           10.385040900715      1124428.462636138080         4540.220530689340      1119888.242105449084
 34            9.479070360110      1124427.462242312962         4544.035155129922      1119883.427087183110
 35            7.418014805453      1124426.605673159938         4547.430846995330      1119879.174826164963
 36            6.186848876127      1124426.015067005064         4549.864690523509      1119876.150376481004
 37            5.256907064718      1124425.547959784046         4551.865107215538      1119873.682852568105
 38            4.333326562525      1124425.189326338004         4553.464182110111      1119871.725144227967
 39            3.929373754052      1124424.961776329903         4554.518226120929      1119870.443550209980
 40            3.363810570137      1124424.809266065015         4555.248605761918      1119869.560660303105
 41            2.911487683101      1124424.692036864115         4555.827959032780      1119868.864077832084
 42            2.542865390823      1124424.616750570014         4556.211035140883      1119868.405715428991
 43            2.203283947587      1124424.552235583076         4556.548736759617      1119868.003498822916
 44            1.710158442175      1124424.501568587031         4556.822084667369      1119867.679483918939
 45            1.448510787663      1124424.464989904081         4557.025525248783      1119867.439464655006
 46            1.211588306372      1124424.435569261899         4557.194461849685      1119867.241107413080

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000854054)
  i                   resNorm                         J                        Jb                      JoJc
  0           63.691165936591      1124530.138868571958         4557.194461849685      1119972.944406722905
  1           41.599064493072      1124488.345917969942         4560.388089827491      1119927.957828142913
  2           48.755424833070      1124485.690785238054         4560.878207097254      1119924.812578140991
  3           35.951218183079      1124479.137055449886         4562.847698421778      1119916.289357027970
  4           31.448815010851      1124473.934838505927         4564.883116109432      1119909.051722397096
  5           22.267549375690      1124469.092115343083         4566.972176278868      1119902.119939063909
  6           18.229148428648      1124465.600943353027         4568.488680509893      1119897.112262842944
  7           18.461757557842      1124463.179650491104         4569.797340138447      1119893.382310352987
  8           15.633278960597      1124461.114381452091         4570.797664670648      1119890.316716780886
  9           16.751715442834      1124459.656757382909         4571.641655647292      1119888.015101735946
 10           13.356926134154      1124458.342792609939         4572.441702758879      1119885.901089851046
 11           12.509190264645      1124457.169821965974         4573.106740596607      1119884.063081369968
 12           10.029502414329      1124455.854482776020         4573.881482672674      1119881.973000104073
 13            9.147228201117      1124454.888678186107         4574.283758086623      1119880.604920099024
 14            8.876802152005      1124454.255043881014         4574.510144845217      1119879.744899035897
 15            7.434581687957      1124453.591721134959         4574.797692142889      1119878.794028992066
 16            6.510104354910      1124453.073167257011         4575.012138552308      1119878.061028704047
 17            6.688483835136      1124452.723724704934         4575.229675829902      1119877.494048875058
 18            5.784631133091      1124452.455199978082         4575.431259251499      1119877.023940725951
 19            4.673129520071      1124452.188110674964         4575.710765835685      1119876.477344838902
 20            4.310778226123      1124451.983005479909         4576.115855591276      1119875.867149889003
 21            3.907847254062      1124451.845032541081         4576.410685145977      1119875.434347395087
 22            3.391025700111      1124451.726586401928         4576.663792332621      1119875.062794069061
 23            3.033511229446      1124451.626087300945         4576.854522072435      1119874.771565228933
 24            2.476440708993      1124451.548006314086         4577.003679265980      1119874.544327047886
 25            2.292173328180      1124451.487598398002         4577.140664959034      1119874.346933438908
 26            1.954025764728      1124451.445183346979         4577.247946435190      1119874.197236912092
 27            1.870628068412      1124451.408770485083         4577.356964860427      1119874.051805624040
 28            1.526795533851      1124451.386206391035         4577.414542018600      1119873.971664371900
 29            1.226617440976      1124451.364132648101         4577.496702729100      1119873.867429919075
 30            1.038447522095      1124451.348922105972         4577.553082048029      1119873.795840058010
 31            0.912171875015      1124451.338606627891         4577.574376180472      1119873.764230448054
 32            0.772494080309      1124451.330707734916         4577.567930237043      1119873.762777497992
 33            0.645561437407      1124451.324588492978         4577.559241224118      1119873.765347268898
 34            0.648805616540      1124451.320904795080         4577.551396209366      1119873.769508586032
 35            0.462813432169      1124451.317856540903         4577.544199626249      1119873.773656914942
 36            0.413218875828      1124451.315378705971         4577.521808813747      1119873.793569891946
 37            0.345285815664      1124451.313485617982         4577.513505879719      1119873.799979737960
 38            0.297994713430      1124451.312141214963         4577.504824908538      1119873.807316306978
 39            0.243386298016      1124451.311223841971         4577.498616744520      1119873.812607096974
 40            0.235722090698      1124451.310587404994         4577.488527028666      1119873.822060375940
 41            0.192092422675      1124451.310124295065         4577.476921076949      1119873.833203217946
 42            0.149828426643      1124451.309743667021         4577.465351081843      1119873.844392585102
 43            0.132850882246      1124451.309485757956         4577.457767711920      1119873.851718046004
 44            0.111361771451      1124451.309268766083         4577.455393089239      1119873.853875677101
 45            0.098103224442      1124451.309139830060         4577.454840605905      1119873.854299223982
 46            0.078371899010      1124451.309028279036         4577.458186486634      1119873.850841792068
 47            0.067928212228      1124451.308955826098         4577.462736703806      1119873.846219121944
 48            0.054395723087      1124451.308902441990         4577.467773790242      1119873.841128651984

