        observer   n_ioda     nobs   nobs_r  n_loop1  n_loop2       obserr       Jo/n_1       Jo/n_2
     adpsfc_t181     8381     3122      362      360      360       0.7528       1.1073     0.465319
     adpsfc_t183     8381     3122      215      213      213  3.28605e+09    0.0748421      0.03518
     adpsfc_t187     8381     2592     1973     1973     1973       2.2585     0.211116      0.17806
     adpsfc_q181     8381     3048     2793     2791     2791      932.731    0.0608821    0.0294813
     adpsfc_q183     8381     3048     3005     3001     3001      963.413    0.0247685    0.0120452
     adpsfc_q187     8381     2538     2286     2284     2284      395.511     0.422519     0.265023
    adpsfc_ps181     8381     6301      363      361      361      55.5642      1.00692     0.227267
    adpsfc_ps187     8381     2643     1883     1883     1883      55.0994       1.0809     0.304941
    adpsfc_uv281     8381     6120      646      642      642      1.72464     0.469625     0.191452
    adpsfc_uv284     8381     7982      426      418      418      1.28584     0.898683     0.303961
    adpsfc_uv287     8381     5074     3924     3920     3920       1.5874     0.549741     0.297629
     aircar_t133     9114     3613     3613     3611     3611      1.39501     0.360164     0.191268
     aircar_q133     9114      157      157      157      157   0.00676249     0.169461    0.0988666
    aircar_uv233     9114     7284     7284     7274     7274      2.39571     0.599735     0.229365
     sfcshp_t180     3409      970      713      712      712  7.49532e+08    0.0570543    0.0413824
     sfcshp_t183     3409      439       66       66       66  2.13201e+09     0.189068     0.120391
     sfcshp_q180     3409      614      504      503      503   0.00106216     0.267801      0.12563
     sfcshp_q183     3409      341      332      331      331      923.729     0.112704    0.0428748
    sfcshp_ps180     3409     3382     1330     1318     1317      38.2288      2.74978      0.69466
    sfcshp_uv280     3409     2928     2124     2118     2118      2.65069     0.204048     0.120427
    sfcshp_uv282     3409     2928       54       54       54      1.07914     0.449836     0.190465
    sfcshp_uv284     3409     2928      312      282      282      1.12336      2.21834     0.556969
