loop1: max_iter=50, norm_reduction(target=0.001, final=0.000938905)
  i                   resNorm                         J                        Jb                      JoJc
  0          785.646378122522        17892.342788715410            0.000000000000        17892.342788715410
  1          503.684429496305        15569.590682456290           17.481612740620        15552.109069715671
  2          372.483586216835        13680.140728485159           85.634109901270        13594.506618583890
  3          350.581200281021        12577.520859584311          179.629109261553        12397.891750322760
  4          241.704002125885        11612.999225058689          327.908975482637        11285.090249576049
  5          229.940064631331        10962.559461676759          486.307189786552        10476.252271890209
  6          188.476596916971        10556.990323560040          623.864443423027         9933.125880137010
  7          177.622066991169        10135.752914418401          816.385675320930         9319.367239097473
  8          129.658240002878         9844.541951767185          990.162182050556         8854.379769716630
  9          136.011495204325         9656.446587467468         1127.671976234787         8528.774611232680
 10           89.426633749853         9507.118629882300         1257.014110476488         8250.104519405812
 11           89.821866006864         9379.735141337254         1387.643974166359         7992.091167170895
 12           79.090223482058         9289.509118268041         1496.142080926628         7793.367037341413
 13           64.398892685525         9243.183342263774         1558.599837807532         7684.583504456242
 14           57.096315009061         9199.781799038203         1623.001799697373         7576.779999340830
 15           37.758422737254         9159.675566538006         1689.397401007902         7470.278165530104
 16           34.782739062911         9130.120159119791         1744.439582495748         7385.680576624043
 17           24.376709495903         9112.946449194940         1779.941446172840         7333.005003022100
 18           20.076490134777         9099.571160392077         1810.411981573998         7289.159178818079
 19           16.099573309324         9091.657585425626         1830.232644106165         7261.424941319461
 20           15.323824288054         9087.076054785470         1842.657284090875         7244.418770694595
 21           11.692778031185         9083.896505380406         1851.895905940853         7232.000599439552
 22            9.716805930929         9081.598292321622         1859.028506210808         7222.569786110814
 23            7.530510433668         9080.044317386983         1864.169586242616         7215.874731144366
 24            6.610070744814         9079.055784967366         1867.639837032629         7211.415947934737
 25            4.852802849924         9078.365113382162         1870.203499492621         7208.161613889541
 26            4.134881131284         9077.939869816513         1871.866975860947         7206.072893955567
 27            3.382606223143         9077.577006186679         1873.368116405438         7204.208889781241
 28            2.488055931992         9077.377097929668         1874.241342937295         7203.135754992372
 29            1.919938253377         9077.236471071767         1874.887081060130         7202.349390011636
 30            1.562882067093         9077.153086863222         1875.289555745998         7201.863531117224
 31            1.291461167723         9077.100413393400         1875.556024972240         7201.544388421160
 32            1.012047208602         9077.068350424448         1875.725459613167         7201.342890811282
 33            0.737647159970         9077.044423013342         1875.857584921289         7201.186838092053

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000879601)
  i                   resNorm                         J                        Jb                      JoJc
  0           31.741404892817         9025.513543110752         1875.857584921289         7149.655958189463
  1           37.221316057292         9018.607057132473         1875.896402455008         7142.710654677465
  2           30.184130955470         9005.827733615148         1874.702817488135         7131.124916127013
  3           28.026285198144         8998.599254768529         1874.709153056264         7123.890101712265
  4           20.310437491243         8993.266279889180         1875.360247158365         7117.906032730814
  5           11.593008907276         8988.198358795105         1876.618327442284         7111.580031352822
  6           12.843597535448         8984.456419574055         1877.606659136012         7106.849760438043
  7           11.121390073239         8982.748863490131         1877.565754613185         7105.183108876946
  8           12.609250118389         8981.389525950888         1877.340029530324         7104.049496420564
  9            8.071131546751         8980.028354050397         1877.095239615759         7102.933114434638
 10            6.826943655360         8978.935258592997         1877.292203392929         7101.643055200068
 11            7.523088985721         8978.453565924492         1877.279343999161         7101.174221925331
 12            5.914859463603         8977.930341619396         1877.198568214123         7100.731773405273
 13            5.221963501549         8977.515032945865         1877.071001516341         7100.444031429524
 14            4.038046498669         8977.288028397359         1876.998681171642         7100.289347225717
 15            4.453236613596         8977.088926175411         1876.985687324780         7100.103238850630
 16            2.954320131778         8976.900771990287         1876.970240417330         7099.930531572958
 17            2.366545008757         8976.765881002202         1877.109660784299         7099.656220217903
 18            2.214722338909         8976.668660557705         1877.129046337277         7099.539614220428
 19            1.793114949260         8976.600228671805         1877.191584296882         7099.408644374922
 20            1.495728849012         8976.557951031535         1877.270830503732         7099.287120527802
 21            1.222295615951         8976.522290654046         1877.301217499095         7099.221073154951
 22            0.930069869197         8976.496608096280         1877.359440732014         7099.137167364267
 23            0.732162656948         8976.480599837820         1877.338817708712         7099.141782129108
 24            0.646834070231         8976.468821727109         1877.271644270497         7099.197177456612
 25            0.477463834969         8976.461307449017         1877.186296473845         7099.275010975171
 26            0.395518409719         8976.456034047667         1877.169225511781         7099.286808535887
 27            0.278547609662         8976.452889182905         1877.159131320141         7099.293757862763
 28            0.239517410278         8976.451328635036         1877.143720285649         7099.307608349387
 29            0.200693665298         8976.450097942608         1877.136138076611         7099.313959865997
 30            0.159614215038         8976.449371599310         1877.122267040530         7099.327104558781
 31            0.135419875883         8976.448897677246         1877.114995871866         7099.333901805380
 32            0.097502142595         8976.448582622595         1877.105131130916         7099.343451491679
 33            0.075956937583         8976.448369741904         1877.110793128392         7099.337576613512
 34            0.056487940415         8976.448246623029         1877.112489220723         7099.335757402306
 35            0.052392608817         8976.448164632800         1877.113303315992         7099.334861316809
 36            0.035275380626         8976.448116014928         1877.114463298211         7099.333652716718
 37            0.027919770610         8976.448082131259         1877.114784514233         7099.333297617026

