loop1: max_iter=50, norm_reduction(target=0.001, final=0.000825515)
  i                   resNorm                         J                        Jb                      JoJc
  0         1228.198635946923        42770.602814851569            0.000000000000        42770.602814851569
  1          973.675033613261        39015.111691808102           18.699338946795        38996.412352861313
  2          850.585282557038        34864.649469536424          119.211581155468        34745.437888380948
  3          554.086729454144        33463.280827897477          185.305820486061        33277.975007411420
  4          566.220483678301        31252.762891945269          370.894895267535        30881.867996677742
  5          498.736063842538        29699.505352178079          590.681216787614        29108.824135390470
  6          456.875308636692        28941.150001732029          735.836879347613        28205.313122384421
  7          356.814963053056        27746.281191375809         1041.222119184559        26705.059072191241
  8          334.770540472040        26966.146084614611         1306.522986929991        25659.623097684620
  9          249.464552203643        26317.774730374400         1582.941996140570        24734.832734233831
 10          227.086485467119        25738.884420288789         1890.332247329537        23848.552172959251
 11          191.728559603542        25237.119127407139         2221.986261026823        23015.132866380322
 12          150.791314371440        24833.350862863768         2549.308267183538        22284.042595680239
 13          135.690569759389        24568.684678381029         2804.604754944616        21764.079923436409
 14          115.488016379829        24372.586278296560         3023.546119107853        21349.040159188709
 15           92.479702784497        24226.751690641049         3209.107126808076        21017.644563832979
 16           81.587078160289        24119.976095559890         3362.254310975847        20757.721784584039
 17           72.654428785496        24048.081813170829         3476.890573072182        20571.191240098651
 18           55.698417118381        23985.860321504530         3586.551948831774        20399.308372672760
 19           50.134558180470        23945.241951468652         3665.281433651079        20279.960517817570
 20           40.144283737238        23913.619260787549         3732.167602740549        20181.451658047001
 21           34.539855230730        23891.451010222321         3783.119100453945        20108.331909768382
 22           29.278990551309        23876.762427743131         3819.480488471450        20057.281939271681
 23           22.650267067465        23865.501209124479         3849.352072860431        20016.149136264052
 24           17.801950642675        23856.728027054902         3874.355725247319        19982.372301807580
 25           15.754009487534        23851.133516393678         3891.465792370655        19959.667724023031
 26           12.699246214375        23847.806800306182         3902.274052219493        19945.532748086680
 27           11.245361091813        23845.349155546959         3910.709163166042        19934.639992380911
 28            8.736723353649        23843.605693772970         3917.025435324624        19926.580258448339
 29            7.099847524625        23842.400387389509         3921.624292172938        19920.776095216570
 30            6.283659266208        23841.638756347980         3924.674411365942        19916.964344982040
 31            4.945746117206        23841.063870539820         3927.086001115602        19913.977869424209
 32            3.953242390711        23840.681781365591         3928.763350205820        19911.918431159771
 33            3.397198503635        23840.391031737770         3930.100021869895        19910.291009867880
 34            2.746530338097        23840.226711473540         3930.888618082371        19909.338093391161
 35            2.284701230383        23840.108244240211         3931.479446275018        19908.628797965190
 36            1.907490090595        23840.028482841419         3931.892629947373        19908.135852894051
 37            1.477809675136        23839.973028068442         3932.190606351300        19907.782421717140
 38            1.237619165257        23839.934903933801         3932.403041697893        19907.531862235901
 39            1.013896253786        23839.908378597851         3932.556340025361        19907.352038572491

loop2: max_iter=50, norm_reduction(target=0.001, final=0.000964455)
  i                   resNorm                         J                        Jb                      JoJc
  0           73.618924562850        23807.541858709421         3932.556340025361        19874.985518684050
  1           85.208478597924        23785.563660613130         3933.979991523770        19851.583669089359
  2           51.402001172864        23763.570677164400         3935.360587526436        19828.210089637971
  3           30.632283052010        23758.645192386521         3935.687347192129        19822.957845194389
  4           31.819633659858        23749.992250145249         3937.027889500400        19812.964360644852
  5           22.977929517085        23744.836803229009         3937.947860050489        19806.888943178521
  6           27.753273629930        23740.962514817242         3939.468730017261        19801.493784799979
  7           19.686608987189        23738.982194401509         3940.526204971929        19798.455989429582
  8           21.035746051576        23736.593167208652         3941.996969599812        19794.596197608840
  9           13.913339970739        23734.296984132900         3943.504162458982        19790.792821673920
 10           12.203876289367        23732.333374316859         3944.599340813168        19787.734033503690
 11           11.566822586952        23730.803144674632         3945.842812882077        19784.960331792550
 12            9.335865234830        23729.475726066710         3947.040950747529        19782.434775319180
 13            8.375582774229        23728.408432023960         3947.594315324017        19780.814116699941
 14            7.430357785804        23727.592162193461         3947.898663516793        19779.693498676668
 15            6.294567156240        23726.981714438509         3948.267859102164        19778.713855336340
 16            5.649879137066        23726.497909834419         3948.508983266156        19777.988926568261
 17            4.674850969295        23726.132147270338         3948.507865135469        19777.624282134871
 18            4.236208133826        23725.900994107211         3948.310293544710        19777.590700562501
 19            3.620811524104        23725.679487977301         3948.179914034204        19777.499573943089
 20            2.798471290952        23725.512891488652         3948.228959800636        19777.283931688020
 21            2.541259652104        23725.406619681729         3948.172475933291        19777.234143748439
 22            2.064284246258        23725.320451413179         3948.091415565356        19777.229035847820
 23            1.779386334265        23725.265176706420         3948.065108485717        19777.200068220700
 24            1.498309880819        23725.221744555700         3948.006047474825        19777.215697080868
 25            1.216374326880        23725.191888396650         3947.931755505901        19777.260132890740
 26            0.991950212919        23725.170995357199         3947.890305811125        19777.280689546071
 27            0.863486998108        23725.155648311320         3947.865408395528        19777.290239915790
 28            0.667165408559        23725.145287509979         3947.819627852933        19777.325659657050
 29            0.568814450218        23725.137453158401         3947.755161276827        19777.382291881579
 30            0.454362216810        23725.132926517559         3947.713899373648        19777.419027143911
 31            0.379245744120        23725.129700171809         3947.698149111529        19777.431551060279
 32            0.286274964377        23725.127255085841         3947.709463773124        19777.417791312721
 33            0.240124406809        23725.125749837909         3947.713665041151        19777.412084796761
 34            0.208976271345        23725.124789485180         3947.723435560610        19777.401353924579
 35            0.156539634510        23725.124148339670         3947.732813712551        19777.391334627111
 36            0.140709361167        23725.123700426630         3947.735970671744        19777.387729754879
 37            0.117715356248        23725.123418230021         3947.742102815934        19777.381315414092
 38            0.091364857257        23725.123232579950         3947.745394051399        19777.377838528559
 39            0.071002136732        23725.123075446369         3947.746499966689        19777.376575479680

